ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
715.1,0.6293,NA,NA,32800,0.823,2434,1.797,5184,0.9826,14050,0.4446,20.26,0.7774
714.9,0.6334,NA,NA,12120,1.541,2573,1.477,9821,0.7764,109200000,0.1375,23.33,0.5829
634.3,0.6408,NA,NA,17560,1.165,2400,1.725,12680,0.6692,543400000,0.1452,24.43,0.5043
679.5,0.6686,NA,NA,7045,1.639,2406,1.601,8412,0.9402,6.488e+09,0.1306,14.79,0.6754
680.3,0.6134,NA,NA,77770,0.8055,2406,1.601,3546,1.11,87580,0.3463,16.93,0.5479
677.9,0.7157,NA,NA,43990,0.7765,1453,3.233,5296,1.027,30430,0.3972,17.72,0.7345
647.1,0.6874,NA,NA,738500,0.641,996.2,8.323,38930,0.5274,35870,0.408,23.91,0.6423
629.4,0.7169,NA,NA,455900,0.5127,996.2,8.323,405100,0.3324,57400,0.3526,25.11,0.6036
672.3,0.7134,NA,NA,1158000,0.4419,961,9.17,466700,0.3223,153800,0.2356,25.45,0.7425
622.7,0.627,NA,NA,1084000,0.4852,961,9.17,427600,0.34,94730,0.3114,19.13,0.529
664.1,0.7174,NA,NA,1084000,0.4852,961,9.17,16630,0.5995,2418000,0.2022,20.65,0.5949
692.8,0.6811,NA,NA,1452000,0.4383,961,9.17,60570,0.5039,349900,0.2256,17.77,0.6603
688.3,0.6956,NA,NA,576100,0.5244,961,9.17,73250,0.4631,115900,0.2499,19.18,0.5543
666,0.687,NA,NA,2291,3.379,985.3,9.431,58600,0.4893,15310000,0.1585,20.76,0.6505
780.4,0.6541,NA,NA,2837,3.082,1063,6.736,15750,0.7415,729700000,0.1357,16.33,0.5293
727.7,0.6458,NA,NA,79460,0.6606,1018,7.485,6068,1.086,167700,0.417,20.53,0.731
706.2,0.639,NA,NA,246900,0.6136,1121,6.596,57600,0.5396,613800,0.2043,23.26,0.4614
691,0.6805,NA,NA,36300,1.034,989.3,9.629,11580,0.701,1357000,0.1856,18.06,0.66
763.6,0.6383,NA,NA,55630,0.7307,989.3,9.629,10040,0.8015,736400,0.2132,15.96,0.5594
759.6,0.6868,NA,NA,123000,0.8358,1001,8.942,19290,0.6436,62720,0.3418,13.64,0.5663
695.4,0.6769,NA,NA,29500,0.928,1001,8.942,7911,0.8552,45360,0.3282,20.45,0.5497
667,0.6832,NA,NA,330400,0.5409,972.7,9.701,25670,0.6778,115700,0.3246,17.9,0.698
769.9,0.6162,NA,NA,25510,0.902,972.7,9.701,8674,0.7691,13250000,0.1657,19.63,0.7481
644.6,0.6289,NA,NA,32040,0.8733,972.7,9.701,31180,0.5334,933800,0.2002,18.53,0.6946
694.1,0.6573,NA,NA,27030,0.936,1090,6.201,21560,0.6504,4492000,0.2124,26.36,0.4583
707.7,0.6487,NA,NA,64060,0.8607,1186,4.821,9264,0.7476,5633,0.5443,24.76,0.624
672.5,0.7014,NA,NA,44350,0.8911,1883,2.675,11790,0.6696,7000,0.577,21.55,0.5252
618.5,0.6263,NA,NA,349200,1.021,2598,1.678,13430,0.728,6156,0.5593,24.06,0.5016
758.8,0.6982,NA,NA,45600,0.8955,1632,2.85,8054,0.8255,49420,0.3722,25.3,0.5602
690.5,0.662,NA,NA,1634,4.338,5147,0.9753,79360,0.4501,15660000,0.1692,23.33,0.7184
738.6,0.6651,NA,NA,14740,2.694,4284,1.077,18640,0.6033,11280,0.4687,22.95,0.6208
691.1,0.6809,NA,NA,440600000,4.735,4284,1.077,24310,0.5227,8848,0.5623,18.4,0.6249
750.2,0.6494,NA,NA,2345,6.16,10860,0.7699,5069,1.133,24690000,0.1779,18.56,0.5903
782.6,0.5854,NA,NA,1307,6.688,10860,0.7699,6719,1.039,15840000,0.1676,19.58,0.7047
749.1,0.6832,NA,NA,1307,6.688,11350,0.5886,9167,0.8149,2263000,0.1886,17.09,0.5267
641.9,0.6912,NA,NA,1302,6.736,12850,0.5844,9829,0.7786,90410,0.2729,17.38,0.6272
710.1,0.6554,NA,NA,1302,6.736,13510,0.6069,20770,0.5826,426600,0.2341,18.58,0.5819
803.6,0.6081,NA,NA,1302,6.736,13510,0.6069,20860,0.5465,1289000,0.2054,19.75,0.5865
