ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h
263600,1.75,100800,1.166,9630,0.7577
300100,1.475,108000,1.2,8723,0.9007
263300,1.737,95040,1.273,8565,0.7558
369400,1.499,100600,1.235,7932,0.7806
275500,1.891,114900,1.044,9803,0.9248
355800,1.385,100800,1.169,8418,0.7522
425500,1.171,99210,1.125,8984,0.8122
323400,1.461,97850,1.206,7902,0.8467
459500,1.213,96790,1.18,8403,0.8414
365800,1.408,93060,1.222,7615,0.6531
362300,1.53,85840,1.248,10240,1.056
396900,1.458,88770,1.392,10610,1.147
273700,1.884,99050,1.108,9550,1.073
291200,1.697,111300,1.019,11070,1.08
284700,1.653,100600,1.227,11270,0.758
368400,1.254,108800,0.9954,8946,0.9516
557300,1.116,93370,1.241,7493,0.8409
365700,1.428,97440,1.158,8186,0.826
257800,1.991,107600,1.108,8341,0.8058
353300,1.535,107900,1.099,8546,0.8839
256200,1.806,89770,1.397,8432,0.9688
939400,0.9669,86390,1.358,9481,0.9485
788500,1.073,105000,1.123,8205,0.9369
550000,1.19,99740,1.199,8670,0.8805
388200,1.382,105400,1.271,9960,1.014
297600,1.732,109300,1.13,10300,0.9793
235100,1.836,104500,1.246,9989,0.8552
284300,1.742,95500,1.125,10080,0.8164
492900,1.352,96450,1.171,7131,0.696
337800,1.52,98260,1.313,10540,0.9673
283200,1.705,98920,1.268,8279,0.9716
321300,1.596,103800,0.983,7719,0.8548
275500,1.966,92620,1.226,9244,0.8536
332500,1.451,95000,1.292,7691,0.926
612500,1.144,112900,1.059,8071,0.8498
295300,1.666,104800,1.071,9575,0.9687
285700,1.635,95850,1.217,7105,0.8053
402700,1.403,87520,1.095,7725,0.8541
284500,1.74,95840,1.134,7498,0.7825
585200,1.128,102600,1.061,9978,1.071
553600,1.153,94340,1.337,8053,0.9432
398100,1.337,117100,0.9609,7790,1.021
259600,1.846,107300,1.1,6990,0.6958
332000,1.628,102000,1.184,6873,0.9116
428300,1.297,106000,1.158,7470,0.7864
417900,1.378,101500,1.201,10490,1.01
691200,1.057,106200,1.155,9771,1.001
400400,1.377,101000,1.171,7110,0.894
438500,1.409,99200,1.218,6286,0.7225
672900,1.036,99630,1.213,9747,0.9513
259600,1.971,115600,1.013,9137,0.8666
259000,1.813,98510,1.25,8060,0.8546
554900,1.073,94580,1.118,9777,0.9983
520900,1.231,97990,1.179,10350,0.9865
542600,1.17,114900,1.138,8075,0.8327
318500,1.47,103000,1.175,9989,0.9333
403200,1.281,113900,1.016,8891,0.9404
393400,1.386,96390,1.183,6942,0.733
332700,1.734,103500,1.214,8866,0.8902
269700,1.75,89440,1.055,7659,0.7206
602600,1.008,97550,1.083,9208,1.059
392900,1.411,97240,1.245,6911,0.7652
720400,0.9596,99550,1.124,6596,0.6348
299600,1.648,112300,1.089,8591,0.9277
314800,1.615,111400,0.9993,7344,1.023
297200,1.599,104700,1.068,7029,0.8546
357700,1.38,98300,1.254,6936,0.7207
444300,1.344,87560,1.187,8160,0.9199
241900,1.983,96380,1.147,7561,0.8236
247000,1.988,95190,1.116,6717,0.6018
379800,1.563,102400,1.169,8011,0.7801
485600,1.207,96300,1.245,7176,0.8956
300200,1.549,98450,1.287,7390,0.9115
277700,1.807,103200,1.163,7322,0.7315
377300,1.532,93800,1.145,10490,0.9801
261400,1.858,110400,0.9999,8837,0.8066
245100,1.886,109000,1.064,9457,0.9404
346200,1.543,105100,1.084,9487,0.8635
354500,1.471,100800,1.153,7722,0.7456
297200,1.827,99250,1.165,8391,0.8072
271200,1.796,92260,1.134,8831,0.8793
376100,1.244,95860,1.165,8779,0.953
478200,1.185,102800,1.101,8989,0.887
429100,1.357,104800,1.153,7176,0.6306
309800,1.636,98020,1.093,10790,0.8441
448800,1.308,106600,1.015,7205,0.7068
359400,1.356,100300,1.199,11070,0.968
547300,1.211,114200,1.062,11050,0.9783
286200,1.704,102900,1.119,8600,0.9226
258800,1.934,105100,1.142,8378,0.9206
289200,1.891,106200,1.091,7335,0.747
255700,1.972,98240,1.112,10860,0.9217
261600,1.933,102600,1.138,8757,0.8596
282600,1.759,103700,1.001,9138,0.894
393200,1.548,103600,1.171,8529,0.9796
247500,1.933,96520,1.152,9437,0.6966
276500,1.9,1e+05,1.083,9262,1.011
288800,1.781,99250,1.046,9026,0.9371
333000,1.48,110300,1.199,8170,0.9024
288200,1.636,92230,1.261,9040,0.8542
233900,1.832,107600,1.138,8784,0.9385
343800,1.381,100400,1.115,6403,1.027
337100,1.426,109200,1.118,6683,0.7819
422400,1.271,96350,1.224,8160,0.9348
336500,1.64,94800,1.249,10550,0.7758
240400,1.987,94730,1.148,9924,0.8378
400400,1.356,102000,1.112,7646,0.8346
334500,1.561,96760,1.349,6903,0.79
296300,1.748,96750,1.331,7871,0.8715
319300,1.59,100700,1.263,6152,0.6815
289100,1.926,1e+05,1.252,8632,0.9314
266200,1.891,102700,1.223,8824,0.8605
322700,1.547,105300,1.158,9807,1.04
238100,1.956,108300,1,8659,0.8392
605700,0.9997,95140,1.135,8406,0.6971
328600,1.369,105700,1.084,8517,0.8023
517600,1.159,110300,1.031,8754,0.7509
434200,1.355,108200,1.238,7767,0.8417
462500,1.147,103800,1.221,10690,1.049
478700,1.284,103500,1.094,7221,0.7533
435400,1.339,113900,1.102,8209,0.8891
529000,1.153,109100,1.045,8634,0.7605
366700,1.313,105300,1.162,8447,0.9004
387100,1.334,104000,1.296,10580,0.9672
234200,2,89020,1.25,8550,0.9149
305600,1.607,95190,1.238,10390,0.8881
428300,1.349,99460,1.199,10030,0.8181
373000,1.381,97920,1.298,8306,0.8715
297900,1.688,102000,1.079,8536,0.759
290900,1.649,99330,1.126,8674,0.908
467500,1.254,98750,1.104,8784,0.9238
363000,1.417,96770,1.202,10380,0.8953
303400,1.702,97110,1.154,9160,0.8317
357600,1.566,100800,1.148,8290,0.8001
478700,1.238,87750,1.295,8322,0.7911
676900,1.109,97560,1.157,7349,0.7933
599400,1.24,113200,1.047,8891,0.6231
332900,1.678,98780,1.215,8518,0.8728
281500,1.737,103400,1.112,9308,0.7093
343500,1.424,96700,1.095,9612,0.8848
766500,1.004,107500,1.249,7668,0.8681
621800,1.07,113900,1.218,10110,0.9287
294000,1.57,125400,1.014,9109,1.019
483300,1.249,102200,1.1,10400,1.091
241600,1.966,88980,1.182,8444,1.009
227700,1.947,112200,1.065,8951,0.9139
285700,1.744,99250,1.221,8181,0.9948
429000,1.376,105700,1.129,9424,1.021
447300,1.272,94950,1.29,8522,0.9601
308100,1.706,97040,1.187,8093,0.919
446800,1.362,112800,1.151,10200,1.063
616100,1.062,94110,1.088,9103,0.8714
317700,1.733,102000,1.021,7222,0.8024
296500,1.605,104800,1.065,7985,0.9263
338900,1.537,100300,1.128,8226,0.874
359900,1.545,104500,1.04,7829,0.8033
442600,1.261,98840,1.043,8320,0.8547
463500,1.246,99020,1.161,8250,0.7507
310900,1.605,95260,1.235,7659,0.8619
374800,1.333,102300,1.134,8404,0.9329
322700,1.384,105100,1.104,6256,0.8189
409300,1.332,103600,1.219,7813,0.9739
448800,1.164,101100,1.135,8526,0.8161
358900,1.422,91010,1.238,8694,0.7647
248400,1.842,87730,1.197,8176,0.9076
335700,1.585,92400,1.118,8140,0.7729
323800,1.555,95660,1.15,9188,0.9119
326200,1.565,91270,1.172,9299,0.9057
322400,1.428,95140,1.341,9606,0.9356
352900,1.595,103500,1.074,9429,0.8947
570400,1.085,103700,1.125,7994,0.8364
417600,1.487,103200,1.022,8228,0.8565
733800,1.082,99840,1.11,8915,0.7903
796600,0.9831,99060,1.18,11070,0.7574
554200,1.131,93960,1.108,7938,0.799
325000,1.481,105600,1.197,9059,0.8252
344600,1.499,98860,1.011,9328,0.9016
428800,1.158,91350,1.119,9260,1.119
372900,1.275,94080,1.241,8173,0.8386
286800,1.814,93620,1.218,9903,0.9916
661200,1.1,103800,1.143,9214,1.005
652500,1.057,95210,1.193,7129,0.8646
284300,1.829,107400,1.099,7657,0.8994
431800,1.349,95230,1.128,7876,0.7938
327100,1.601,104600,1.192,8810,0.8657
274900,1.652,102200,1.157,7957,0.741
401900,1.237,105500,1.075,7113,0.7196
371200,1.314,107100,1.088,10450,1.001
345400,1.539,91260,1.177,9457,0.8971
272700,1.743,91480,1.133,8953,0.8822
328500,1.525,93880,1.143,8953,0.8023
271300,1.821,102100,1.211,10750,0.8609
408800,1.363,91080,1.275,10250,0.9226
471400,1.203,112100,1.162,9496,0.9443
274700,1.911,108100,1.123,8652,0.8461
307100,1.67,96870,1.149,9594,0.8763
322500,1.596,108200,1.186,8372,0.7473
313300,1.655,98790,1.189,8822,0.9387
306700,1.635,103900,1.109,9343,0.803
329300,1.454,99740,1.245,9793,0.8737
483800,1.187,102100,1.214,9599,0.8112
