ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
348.4,8.437,4041000,7.193,49920,5.931,NA,NA,NA,NA,55290,0.2964,7.277,0.6418
12630,1.831,658300000,0.9407,3.96e+09,6.736,NA,NA,NA,NA,8226,0.3863,8.009,0.6599
69460000,2.318,295900000,0.2997,3284,9.377,NA,NA,NA,NA,103400,0.2297,11.15,0.6417
469800000,8.686,378,5.437,31760000,6.482,NA,NA,NA,NA,1792000,0.1988,13.02,0.6165
1945,5.926,340100,7.532,22480000,5.223,NA,NA,NA,NA,5534000,0.1703,9.923,0.6809
635,5.129,9.262e+09,7.531,5677,2.094,NA,NA,NA,NA,1777000,0.1925,10.04,0.6078
1.65e+09,7.768,700500,7.078,196200000,1.052,NA,NA,NA,NA,115300,0.2674,9.668,0.7042
1069000,1.068,414.7,2.301,293.5,5.13,NA,NA,NA,NA,830400000,0.1164,7.87,0.7
1.333e+09,0.3443,414.7,2.301,37920000,3.981,NA,NA,NA,NA,4202000,0.1542,12.01,0.4853
5.099e+09,4.822,15270,0.7993,354.2,3.801,NA,NA,NA,NA,26170,0.3068,10.39,0.7201
6698000,4.337,114700,5.859,9548,7.609,NA,NA,NA,NA,24260000,0.1654,10.5,0.724
805700,9.469,18540,4.64,411700000,5.773,NA,NA,NA,NA,2860000,0.1905,7.318,0.6119
19990,6.464,68560,1.823,882.7,9.623,NA,NA,NA,NA,40980000,0.1523,12,0.6581
9.601e+09,1.007,5026000,5.267,104600000,7.098,NA,NA,NA,NA,249300000,0.1386,14.03,0.6244
6.846e+09,3.04,5046,1.586,331200000,2.955,NA,NA,NA,NA,223500,0.2305,11.34,0.5811
9.978e+09,6.791,20320,0.7861,19070000,0.3117,NA,NA,NA,NA,54070,0.2433,9.764,0.6577
18840000,9.117,2370,0.8459,19070000,0.3117,NA,NA,NA,NA,1083000,0.2054,13.22,0.6895
78900,8.321,4736,7.593,19070000,0.3117,NA,NA,NA,NA,88300,0.3191,10.75,0.7755
18520000,3.05,266.5,4.364,2.6e+08,0.2773,NA,NA,NA,NA,1957000,0.1798,9.969,0.6062
1265000,3.012,288.4,3.957,2.6e+08,0.2773,NA,NA,NA,NA,214400,0.2294,10.73,0.6083
1.546e+09,1.003,4667,1.021,2.6e+08,0.2773,NA,NA,NA,NA,8047000,0.1621,9.703,0.5735
323.3,9.986,548800,3.369,2.6e+08,0.2773,NA,NA,NA,NA,33830,0.3232,9.423,0.7206
8260000,6.689,85540,9.324,2.6e+08,0.2773,NA,NA,NA,NA,20700,0.3237,11.8,0.7419
63360,3.018,957000,8.379,9358000,0.3596,NA,NA,NA,NA,21060,0.3023,15.55,0.5198
8395,8.864,4683,0.7373,9358000,0.3596,NA,NA,NA,NA,19500,0.3344,12.66,0.6116
843.7,2.783,2777,0.8779,111900000,0.431,NA,NA,NA,NA,1.287e+09,0.1267,12.7,0.6786
472.6,3.307,7137000,2.882,5.848e+09,0.9844,NA,NA,NA,NA,45650,0.3224,12.47,0.6633
624.9,2.573,1333,5.412,2.272e+09,4.368,NA,NA,NA,NA,20410,0.3782,9.782,0.7122
9319,7.926,107900000,7.382,213800,7.771,NA,NA,NA,NA,13420,0.4266,11.02,0.594
3531000,6.72,30790000,5.9,625,4.607,NA,NA,NA,NA,5199,0.4478,8.5,0.5107
277.1,6.205,234.3,4.572,6093000,8.42,NA,NA,NA,NA,24080,0.369,12.3,0.573
1927,4.942,38220000,7.563,63310000,0.267,NA,NA,NA,NA,78520000,0.1813,8.973,0.6678
2180,6.367,256.9,5.43,3350000,1.172,NA,NA,NA,NA,3320,0.478,10.39,0.587
1628000,6.348,1682000,8.982,1052,5.148,NA,NA,NA,NA,40380,0.4164,12.49,0.532
33530000,0.4086,953.7,5.647,16220000,0.3642,NA,NA,NA,NA,13600,0.3655,11.57,0.6955
224600000,0.4135,103300,0.3623,16220000,0.3642,NA,NA,NA,NA,10410,0.3907,14.23,0.6499
18670000,3.201,41420,0.4464,16220000,0.3642,NA,NA,NA,NA,14200,0.3843,11.26,0.5831
11400000,7.431,13840,1.052,16220000,0.3642,NA,NA,NA,NA,84240000,0.1392,10.15,0.627
223300000,5.228,493700,4.517,610600000,1.466,NA,NA,NA,NA,14400000,0.1564,10.63,0.5898
13720,2.56,107300,2.965,3.307e+09,2.016,NA,NA,NA,NA,157500,0.2491,12.08,0.5768
1.015e+09,8.069,208.6,9.976,4571000,2.024,NA,NA,NA,NA,107300,0.2609,12.65,0.5874
19730,7.81,1.836e+09,5.607,86590000,3.535,NA,NA,NA,NA,159400000,0.1457,11.39,0.612
5.28e+08,9.388,1.343e+09,5.116,3.695e+09,1.248,NA,NA,NA,NA,447200000,0.1445,12.23,0.5551
55130000,3.46,65200,3.1,51510,2.863,NA,NA,NA,NA,134900,0.3423,9.288,0.7623
218200000,9.449,379500000,3.823,220100000,8.702,NA,NA,NA,NA,3705,0.4941,10.2,0.7518
1.201e+09,3.553,9675,1.593,29760,5.777,NA,NA,NA,NA,5071000,0.1747,12.81,0.6209
38880,2.455,4.621e+09,0.3792,7898,1.392,NA,NA,NA,NA,171700000,0.1347,10.51,0.6091
5020000,9.967,1315000,1.642,2.28e+08,1.877,NA,NA,NA,NA,48190,0.2668,13.43,0.691
2028,8.139,2.615e+09,0.2105,533400000,3.548,NA,NA,NA,NA,1073000,0.1923,13.37,0.5222
4646000,6.489,173100000,0.2446,3361000,6.66,NA,NA,NA,NA,727800,0.2235,11.96,0.6569
848100000,4.697,7500000,0.2633,8595,1.213,NA,NA,NA,NA,66700,0.3299,11.07,0.6944
15520000,0.9086,6656000,4.331,34710000,7.701,NA,NA,NA,NA,53560,0.329,11.11,0.5267
13680000,7.588,446500000,0.6018,5.118e+09,8.89,NA,NA,NA,NA,42600,0.3071,10.28,0.6889
285600,2.413,341.4,4.247,1040,6.341,NA,NA,NA,NA,94310,0.2373,7.583,0.5067
79290000,1.014,486.5,2.383,303.1,8.842,NA,NA,NA,NA,108300,0.2704,21.56,0.6366
2462000,1.907,6616000,1.417,14930,0.7291,NA,NA,NA,NA,12690,0.371,8.777,0.6927
27680000,6.511,268100000,3.901,1708,1.579,NA,NA,NA,NA,4378,0.4161,10.89,0.6925
1072000,8.804,3217000,8.28,977.7,1.827,NA,NA,NA,NA,291700,0.2489,9.715,0.7016
199100,5.664,797200000,4.31,686.4,3.094,NA,NA,NA,NA,10180000,0.1692,12.66,0.5673
3238,7.097,1263000,2.405,3872,6.161,NA,NA,NA,NA,63120000,0.1466,13.99,0.5619
34900,5.562,1295,1.141,128200000,2.471,NA,NA,NA,NA,21530000,0.1656,14.78,0.6178
409.1,6.431,1339,1.124,141800000,2.907,NA,NA,NA,NA,9080,0.3503,11.85,0.581
9179000,6.56,2428,0.8217,498.9,3.102,NA,NA,NA,NA,175800,0.2219,11.82,0.6009
174100000,9.846,1616,7.185,6762,0.8489,NA,NA,NA,NA,44530,0.3277,10.79,0.6906
