ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
199.5,1.082,54470000,0.4696,NA,NA,NA,NA,1516,3.533,5932,1.116,249,0.8307
236.3,1.068,3346,6.133,NA,NA,NA,NA,7535,1.312,541400,0.3802,277.5,0.9371
234.4,0.9871,950500000,6.948,NA,NA,NA,NA,3338,2.019,107600,0.4491,296.4,0.8942
224.2,0.8347,1949000,0.4669,NA,NA,NA,NA,32150000,1.756,16760,0.7749,285.9,0.9008
208.6,1.07,114800,7.283,NA,NA,NA,NA,1698,7.203,7878,0.9719,303.9,1.031
181.1,1.085,998200000,9.581,NA,NA,NA,NA,3219,2.052,5669,1.197,289.5,0.9911
189.9,1.014,310500000,1.906,NA,NA,NA,NA,10570,1.05,24000,0.6623,294.1,0.8516
173.6,1.252,1.006e+09,2.198,NA,NA,NA,NA,39050,0.6395,38060,0.624,315.3,0.8835
207.9,1.097,8176000,7.361,NA,NA,NA,NA,29460,0.6492,7658,0.8884,271.2,0.8529
244.6,0.9578,303700,7.101,NA,NA,NA,NA,5836,1.19,11750,0.8174,275.2,1.073
232,1.207,9840000,6.531,NA,NA,NA,NA,8022000,0.3245,10630,0.913,299.7,0.8918
180.9,1.201,5571,8.621,NA,NA,NA,NA,8022000,0.3245,44510,0.6544,270.9,0.9305
190.7,0.9935,331700,4.635,NA,NA,NA,NA,8022000,0.3245,45190,0.5634,279.4,0.9803
176.8,1.223,1.66e+08,2.114,NA,NA,NA,NA,8022000,0.3245,28680,0.6879,351.3,0.7829
241.1,0.916,6398000,0.6562,NA,NA,NA,NA,104100000,0.2426,20900,0.6694,357,0.9784
173.9,1.221,653500,1.521,NA,NA,NA,NA,104100000,0.2426,13590,0.7893,295.7,0.8947
183.9,1.005,126900,9.554,NA,NA,NA,NA,13790,0.8395,8382,1.032,349.5,0.9847
209.3,1.405,128600,9.748,NA,NA,NA,NA,8.783e+09,7.455,8252,1.103,338.8,0.79
211.3,1.147,358700,9.863,NA,NA,NA,NA,41250,4.539,14850,0.7247,319.3,0.8417
