ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
8.326e+09,1.454,2200,1.203,1485000,1.236,11150,1.346,378.3,1.483,188400000,1.902,298.9,0.9414
879700000,1.733,661.2,1.788,3.814e+09,1.282,3308000,0.8941,359,1.354,2.612e+09,1.992,240.5,1.273
1.063e+09,1.977,984.6,1.416,127200,1.322,19040000,1.066,390.1,1.471,3590000,1.788,248.8,1.283
2820,1.327,1013,1.789,20280,0.9732,6768000,1.269,395.6,1.146,596400000,1.28,201,1.543
700600,1.144,9.513e+09,0.9822,665.2,1.978,6.562e+09,1.943,365.5,1.224,2149000,0.886,261.2,1.595
49350,0.7218,1.983e+09,0.6934,8.061e+09,1.988,297200,1.351,328.8,1.648,731700000,1.696,282.4,1.478
18050,0.979,495000,0.6359,7.288e+09,1.816,849400000,1.382,345.2,1.203,3414000,1.709,239.1,1.521
1087000,1.641,57260,1.509,3.161e+09,1.501,5.646e+09,1.138,531,1.331,2977000,1.55,276.3,1.211
464700000,0.9219,6793000,0.6076,2.525e+09,1.682,55530,0.6568,472.4,0.9905,33390,1.732,193,1.497
67660,1.534,8939000,1.503,28740000,1.604,11820,1.56,326.8,1.697,9545000,0.7097,223.8,1.424
2804,1.187,13670000,1.938,1984000,1.421,25120000,0.607,314,1.853,3423000,0.7496,256,1.244
23890000,0.7264,921.9,1.338,166300,1.206,1.663e+09,1.338,301.6,1.787,70190,0.5614,219.7,1.291
286100,0.8053,4395,1.449,3467000,1.482,71310,1.826,360.3,1.851,3963000,1.879,249.3,1.768
1.193e+09,1.852,71550,1.643,4521000,1.767,333400000,0.9012,340.3,1.734,556800,1.715,332.7,1.635
3285,1.341,5.962e+09,1.672,1196000,1.784,352100,0.9251,327.8,1.801,7382000,1.87,584.6,0.6713
465600,0.7112,4.193e+09,1.102,439300000,0.5391,1323,1.502,358.2,1.849,1.504e+09,1.508,482.6,0.9481
16370,1.441,54490000,0.9654,1.436e+09,1.722,1611,1.698,349.9,1.793,16460,1.1,383.6,0.8186
25340000,1.495,98280000,0.6567,1.076e+09,1.773,876600000,0.8159,367.9,1.44,29780000,1.414,237.5,1.144
70980,1.086,459700000,0.5393,2.646e+09,0.518,927700000,0.8131,368.4,1.641,178600,1.862,230.3,1.897
36590000,1.986,793.7,1.566,4.477e+09,0.7946,409700000,1.179,350.5,1.655,8.548e+09,1.2,253.6,1.641
4396000,1.142,413700,1.125,39910000,0.9764,21220,1.024,392.5,1.578,15960000,1.78,237.3,1.833
1235000,1.242,1115,0.686,4.054e+09,1.072,13910,1.345,364.1,1.898,18790000,0.8257,222.2,1.143
4234000,1.29,2299,0.5602,1.257e+09,1.321,7700,1.607,405.1,1.33,6938,1.808,247.3,1.644
2.322e+09,1.814,6088,1.725,7115,1.634,1261000,1.396,359.3,1.731,328900,1.904,219.2,1.844
655000,1.53,1162,1.051,6399000,0.8917,1.601e+09,1.81,364.7,1.841,2.338e+09,1.586,321.3,1.679
4.053e+09,1.419,26600000,1.186,65070,0.947,4066000,1.971,337.3,1.662,5286,1.29,253.1,1.861
1.948e+09,0.9217,3860,0.908,73090,1.678,717200,1.723,342.5,1.905,107800,1.874,261.2,1.418
92800000,1.364,963400000,1.421,1746000,1.911,4375000,0.7447,321,1.738,638200,0.5425,266.3,1.093
1219,1.493,9.605e+09,1.827,399600000,1.087,3210000,0.5606,342.3,1.656,270900000,1.058,234.9,1.884
304200000,1.715,5734,0.6848,222200000,1.745,14400,1.529,368,1.612,1.308e+09,1.792,366.4,0.927
584800000,1.695,4629,1.613,9681000,1.795,43180,1.186,320.9,1.827,20220000,0.8254,283.7,1.233
53840000,1.398,3304000,0.8234,17340000,1.319,1.066e+09,1.455,391.8,1.516,2050,1.96,235.6,1.603
8231000,0.5152,323100000,0.9586,14890,1.132,2.38e+08,1.803,400.6,1.457,954300,0.9707,255,1.509
1033,0.9971,9577,1.935,956000,1.222,85690000,1.311,343.8,1.571,1.07e+08,0.6959,271.3,1.466
73660,0.9151,664.3,1.484,5.94e+09,1.543,6.98e+08,0.5538,330.4,1.925,4473000,0.9423,283.9,1.392
130600,1.388,1030,1.751,97020,1.479,191100000,1.332,327.3,1.754,28420000,1.28,260.9,1.877
9092,1.783,400.1,1.9,2983000,1.48,7460000,0.8691,347.6,1.791,140200,0.8726,240.1,1.555
1303,1.459,1094,0.9105,5350,1.735,1548000,0.757,339.6,1.833,33770,0.6056,361.7,0.9089
235900000,1.771,8.586e+09,1.274,22840,1.019,445000,1.975,362.6,1.878,250000,1.961,312.1,1.008
1611000,0.6249,925.4,1.34,8046000,0.6358,14920,1.279,327.9,1.519,44130,1.101,240.6,1.716
5629000,0.5325,641.2,1.747,129300000,1.572,272700,1.868,343.3,1.89,2495000,1.658,265.4,1.322
400400,1.343,8405,0.7971,5769000,1.295,2027000,1.371,338.9,1.939,35590000,0.9621,293.3,1.878
30450,1.002,68210000,1.408,4965,1.429,599700,0.7778,327.9,1.754,2867000,0.6358,270.6,1.658
298600000,1.936,102900,0.7677,939300000,1.018,85890,1.56,316.5,1.484,326700000,1.111,257.9,1.411
648.5,1.992,6451,0.5083,498400,1.748,2.782e+09,1.962,363.6,1.432,46060,0.9546,266.3,1.489
5478,1.576,3972,0.5351,1752000,1.731,7234000,1.401,348.7,1.737,32770000,1.544,250.6,1.415
85200,0.7489,4332,0.6606,408300,0.5958,6317,1.185,321.1,1.831,4108,1.859,209.3,1.192
15180000,1.544,74460,1.83,5894,1.229,2432,1.659,339.7,1.819,449300000,0.9163,231.3,0.9379
3998,0.8056,4098,1.671,84390,1.534,72740,1.415,304.3,1.594,1411000,1.709,309.8,1.417
109600000,0.5584,423700,1.849,6744,1.802,3457,1.489,356.8,1.623,12130,1.404,304.5,1.613
3381,1.821,9112,0.7429,96150,1.493,2.054e+09,0.7096,376.3,1.491,80310,1.799,271.6,1.413
340900,1.472,7749,0.6144,198800,1.099,446700000,0.7271,356.8,1.714,4835000,1.898,258.6,1.747
1802000,1.243,5258,0.5606,648800000,0.7277,70490000,1.887,344.2,1.591,1987000,1.853,273,1.33
75230,1.127,5007,0.5219,48190,1.449,408400,1.168,378.8,1.266,1088000,1.744,264.7,1.061
400500000,1.628,3760,0.6272,6486,1.754,1285000,1.655,354.9,1.292,4.804e+09,0.5018,258.9,1.413
11650000,1.557,2160,0.9023,20710,1.906,210700,1.758,294,1.551,327300000,1.412,332.2,1.051
19340,1.254,495000,1.637,1678,1.423,74350000,1.459,386,1.328,2758,1.833,310.8,1.106
1.83e+09,0.9903,1774,1.277,30740,0.511,77350,1.383,359.8,1.77,2207000,1.438,290.5,1.501
1927000,0.5533,522.9,1.529,4117,0.598,2.584e+09,0.5802,371,1.618,2814000,1.157,310.2,1.236
14260,0.5698,589.4,1.709,52810,1.12,1.43e+09,1.254,333.8,1.797,91040000,1.171,279.8,1.322
4155,0.9879,3689,1.763,750300,0.6164,155200,1.286,389,1.516,1.65e+08,0.7256,294,1.283
341500000,1.146,584.3,1.49,2971,0.8541,3247,1.899,318.2,1.943,250400000,1.066,227,1.518
