Kmax,Ku,n,halfmax,Vhalf,slope
259800,0.01071,0.5001,2473000,-8.652,0.1051
207100,0.005809,0.5618,2591000,-9.603,0.07993
191200,0.004677,0.5606,2799000,-4.046,0.06831
15.8,0.007341,0.6655,331.4,-8.874,0.04768
119300,0.01035,0.5341,1379000,-16.62,0.08651
58820,0.006096,0.5388,793700,-6.879,0.07411
52350,0.01356,0.5,572500,-10.94,0.09144
48600,0.006445,0.5679,620400,-8.9,0.07834
7.114,0.01143,0.8632,356.8,-14.72,0.01994
76020,0.0072,0.59,1293000,-11.26,0.05879
9.392,0.01146,0.7368,297.2,-5.703,0.0316
10.42,0.0106,0.7149,244.1,-14.39,0.04269
86360,0.01146,0.5653,1287000,-13.28,0.0671
554500,0.01187,0.5137,5976000,-27.25,0.09279
119400,0.01084,0.5015,1229000,-18.83,0.09715
82490,0.0114,0.5473,1189000,-8.039,0.06938
10.97,0.007656,0.8043,459.1,-18.73,0.02389
245700,0.006452,0.6091,4810000,-5.452,0.05108
172900,0.01082,0.5001,1708000,-16.29,0.1012
96830,0.008426,0.5724,1530000,-12.46,0.06329
133500,0.008039,0.5297,1748000,-4.234,0.07637
4226,0.005825,0.5617,53870,-5.474,0.07845
14.42,0.007883,0.7414,513.3,-13.16,0.02809
2758,0.01242,0.5267,29940,-56.63,0.09212
118200,0.006491,0.5531,1834000,-6.015,0.06445
237300,0.004594,0.6409,6342000,-5.459,0.03742
86410,0.01012,0.5546,1364000,-15.18,0.06335
69570,0.01081,0.5163,734700,-47.82,0.09469
178100,0.006645,0.5753,2983000,-4.98,0.0597
31400,0.006743,0.5377,357500,-5.494,0.08783
28340,0.009916,0.5149,317300,-9.776,0.08932
530900,0.01038,0.5001,5049000,-10.26,0.1051
75150,0.01108,0.5768,1462000,-8.261,0.0514
6.591,0.01099,0.9193,393.9,-18.22,0.01673
345900,0.004393,0.7305,17670000,-5.044,0.01958
10.37,0.01018,0.7957,442.4,-18.64,0.02344
60950,0.007628,0.5864,1126000,-7.53,0.05413
6425000,0.005484,0.601,123500000,-4.121,0.05202
38.67,0.01643,0.5064,386.1,-8.211,0.1002
281800,0.005533,0.5989,5411000,-6.075,0.05208
73830,0.01105,0.5188,817400,-13.57,0.09032
211300,0.005718,0.5369,2463000,-5.795,0.08579
23020,0.007613,0.56,301000,-7.416,0.07648
340300,0.00577,0.6261,8369000,-3.433,0.04066
691400,0.005595,0.565,12120000,-2.564,0.05705
289600,0.005885,0.5507,3510000,-8.64,0.08251
19380000,0.00592,0.5547,274300000,-4.848,0.07065
24.41,0.008002,0.6576,482.7,-41.06,0.05057
87450,0.007638,0.5678,1454000,-9.506,0.06014
1073000,0.009046,0.5412,13510000,-7.263,0.07942
100800,0.008164,0.5157,1017000,-8.3,0.09912
45900,0.01039,0.5392,599500,-15.92,0.07656
2391000,0.004689,0.6251,60300000,-5.476,0.03965
31740,0.01032,0.5808,558900,-34.14,0.05679
93450,0.007949,0.535,1132000,-8.862,0.08255
50930,0.006448,0.5775,769300,-7.89,0.0662
386500,0.01446,0.5,4575000,-10.42,0.08448
255300,0.01024,0.504,2894000,-4.811,0.08822
54890,0.007608,0.541,627600,-7.827,0.08746
891100,0.007877,0.5774,12870000,-33.86,0.06924
9.952,0.006363,0.7888,316.9,-12.06,0.0314
9.068,0.01015,0.9171,800.7,-26.39,0.01133
9.096,0.01016,0.7062,173.5,-9.443,0.05243
8.576,0.004604,1.03,1137,-6.829,0.007543
8.042,0.01443,0.8369,359.9,-56.56,0.02235
1960000,0.0065,0.657,60880000,-7.301,0.03219
22.16,0.007639,0.6543,475.3,-8.555,0.04662
40580,0.01079,0.5424,507000,-16.21,0.08004
113600,0.01028,0.5398,1653000,-6.017,0.06872
43870,0.009705,0.5576,603600,-31.96,0.07268
12.08,0.01041,0.6773,245.4,-21.89,0.04923
740000,0.006665,0.5599,11730000,-4.927,0.06309
72250,0.01221,0.5187,706800,-12.11,0.1022
49700,0.01125,0.5526,695800,-13.65,0.07143
1573000,0.004583,0.5644,2.1e+07,-3.174,0.0749
12.94,0.01938,0.6362,243,-16.76,0.05325
23920,0.007411,0.6234,534500,-15.25,0.04475
135800,0.004849,0.637,3319000,-7.864,0.04092
425300,0.01153,0.5069,4133000,-13.05,0.1029
168100,0.007649,0.5396,1842000,-12.6,0.09126
25.75,0.005995,0.7375,1002,-5.353,0.0257
29470,0.009667,0.5631,411900,-19.12,0.07155
1405000,0.01159,0.5,12880000,-39.22,0.1091
7.123,0.01131,0.954,690.6,-12.69,0.01031
50.66,0.004589,0.7424,2415,-7.058,0.02098
23200,0.01039,0.598,440700,-16.79,0.05264
211500,0.004621,0.605,4360000,-6.021,0.04851
313600,0.02093,0.5,3532000,-15.82,0.08879
458500,0.003667,0.6403,12010000,-3.861,0.03818
40460,0.006463,0.5504,482400,-9.259,0.08387
54.9,0.005833,0.6387,1201,-7.796,0.04571
13.95,0.01176,0.6879,331,-13.85,0.04215
46070,0.007667,0.5679,765800,-9.569,0.06016
4729000,0.003671,0.6424,129900000,-4.837,0.0364
305100,0.01084,0.5232,3681000,-5.826,0.08289
327700,0.003753,0.5833,5374000,-2.87,0.06098
31560,0.007683,0.6455,906200,-10.88,0.03483
32390,0.01056,0.6117,676000,-15.11,0.04791
48.5,0.005832,0.6492,1083,-10.1,0.04478
67520,0.006519,0.5572,1010000,-9.898,0.06685
58250,0.007134,0.5987,1083000,-15.87,0.05379
25450,0.01177,0.6373,728100,-13.58,0.03495
70580,0.0076,0.669,2234000,-14.82,0.03159
17.89,0.01471,0.5878,219.7,-59.47,0.08143
359500,0.009367,0.5312,4234000,-7.111,0.08491
3260000,0.00748,0.5259,39520000,-4.214,0.08249
324900,0.009501,0.5249,3781000,-6.959,0.08593
21.51,0.01045,0.62,391.2,-15.37,0.05498
22710,0.01021,0.5166,236500,-24.91,0.09603
16.63,0.006022,0.7595,695.7,-5.547,0.0239
7.821,0.008715,0.8504,307.2,-10.67,0.02546
143500,0.009899,0.5748,2895000,-4.362,0.04957
81320,0.01066,0.5843,1521000,-14.83,0.05346
8.605,0.01093,0.7009,157.7,-14.04,0.05457
63010,0.01697,0.5164,780100,-17.47,0.08077
63890,0.01246,0.5759,1348000,-11.41,0.0474
63.21,0.006444,0.6383,1379,-4.367,0.04584
99100,0.007414,0.5095,1095000,-6.678,0.0905
23.36,0.005974,0.6626,544.4,-5.19,0.04291
203700,0.005433,0.617,4480000,-6.536,0.04547
1334000,0.008093,0.5418,18580000,-7.787,0.0718
53420,0.006424,0.5951,962900,-7.655,0.05548
76050,0.006913,0.6572,2340000,-9.379,0.0325
6.266,0.009495,0.9257,401.9,-9.725,0.01559
162100,0.007384,0.6428,3792000,-16.7,0.04275
13.67,0.007353,0.7475,485.7,-12.06,0.02814
10050,0.009563,0.5825,162300,-40.33,0.06192
584000,0.006141,0.5552,9581000,-5.321,0.06095
221600,0.007349,0.5431,2845000,-10.34,0.07789
12.71,0.006169,0.8142,589.1,-15.19,0.02158
401000,0.007559,0.5367,4960000,-6.702,0.08085
20.5,0.00707,0.7984,1320,-11.9,0.01553
37320,0.01037,0.5529,563500,-9.131,0.06623
6.211,0.01135,0.98,451.7,-23.18,0.01375
14.09,0.006446,0.7223,377.6,-9.837,0.03731
107.4,0.007777,0.5414,1172,-29,0.09164
14.82,0.005913,0.7806,634.4,-11.08,0.02336
12.48,0.007558,0.7715,466.8,-14.4,0.02674
64510,0.01019,0.5953,1331000,-6.417,0.04847
18.26,0.02064,0.6603,363.3,-18.96,0.05026
1331000,0.003432,0.6666,50660000,-1,0.02627
211500,0.01033,0.5288,2495000,-9.17,0.08477
785500,0.006282,0.628,18410000,-5.779,0.04267
82780,0.008599,0.6114,2107000,-10.75,0.03929
74240,0.01048,0.6132,1742000,-8.966,0.04262
17650,0.00488,0.6265,417000,-7.427,0.04233
10.69,0.006031,0.7816,318.1,-23.18,0.03361
126100,0.007347,0.5759,1848000,-10.85,0.06824
