Kmax,Ku,n,halfmax,Vhalf,slope
2.849,0.4742,0.9959,2155,-90.58,0.001322
2.14,0.5034,1.771,555300,-73.74,3.854e-06
191.4,0.5073,0.5001,9088,-62.94,0.02106
2.063,0.04166,1.258,14060,-74.7,0.0001467
1.772,0.09495,2,1374000,-86.51,1.29e-06
2.181,0.03206,1.42,47830,-69.92,4.56e-05
5.709,0.5288,0.5054,184.7,-84.77,0.03091
1.739,0.111,2,1354000,-72.18,1.284e-06
1.476,0.01768,2,1215000,-43.62,1.215e-06
1.643,0.1838,2,1487000,-63.23,1.105e-06
1.701,0.01976,1.749,329000,-6.815,5.17e-06
4.273,0.5044,0.7597,885.2,-81.49,0.004827
12.23,0.4819,0.5002,427.9,-77.31,0.02858
1.926,0.05488,2,1511000,-68.04,1.275e-06
48.16,0.03985,0.5003,2121,-71.95,0.02271
1.945,0.02972,2,1900000,-67.06,1.024e-06
1.74,0.09507,2,1352000,-83.72,1.287e-06
2.452,0.4747,1.202,7848,-80.5,0.0003124
1.709,0.02947,2,1208000,-62.67,1.415e-06
2.449,0.04648,0.9346,1698,-19.68,0.001442
8.919,0.07028,0.5004,304.2,-77.97,0.02932
1.845,0.04198,1.961,1298000,-76.8,1.421e-06
1.769,0.04518,1.413,21790,-70.3,8.118e-05
1.786,0.06748,2,1026000,-88.4,1.741e-06
6.79,0.6354,0.5998,526,-73.41,0.01291
1.916,0.4987,2,1613000,-79.84,1.188e-06
1.577,0.05398,2,1028000,-72.11,1.534e-06
1.834,0.03973,2,1855000,-77.8,9.887e-07
2.163,0.03878,2,1908000,-88.02,1.134e-06
2.166,0.4514,1.146,5743,-78.73,0.0003772
1.571,0.04214,2,1302000,-73.7,1.207e-06
3.476,0.04475,0.7466,682.5,-68.43,0.005093
1.526,0.03053,2,1001000,-65.04,1.524e-06
2.872,0.3638,0.9275,1895,-69.66,0.001516
1.62,0.04097,1.998,2038000,-46.44,7.949e-07
2.015,0.1397,2,1930000,-66.81,1.044e-06
1.76,0.05677,2,1454000,-70.27,1.21e-06
3.585,0.03929,0.762,751.2,-76.64,0.004772
1.7,0.01789,2,2201000,-12.74,7.724e-07
1.781,0.03243,1.658,121700,-73.23,1.463e-05
1.764,0.0569,2,1577000,-69.75,1.119e-06
1.784,0.04003,1.998,1430000,-79.24,1.248e-06
1.75,0.06863,2,1321000,-81.3,1.325e-06
1.632,0.08188,2,990400,-75.18,1.648e-06
6.733,0.5048,0.5,194,-80.12,0.03471
1.784,0.08384,2,1777000,-73.35,1.004e-06
16.19,0.03993,0.5886,1403,-75.52,0.01154
1.878,0.155,1.999,1535000,-82.65,1.223e-06
2.206,0.02032,1.269,13870,-72.36,0.000159
1.427,0.01529,2,1098000,-37.65,1.3e-06
1.793,0.04018,2,1890000,-80.74,9.487e-07
1.649,0.06258,2,1729000,-70.48,9.537e-07
2.046,0.03714,2,1892000,-77.43,1.081e-06
1.706,0.04425,2,890400,-72.74,1.916e-06
1.707,0.04187,2,1646000,-82.87,1.037e-06
1.775,0.04053,2,971400,-70.45,1.827e-06
1.732,0.08383,2,1781000,-74.74,9.725e-07
1.881,0.03996,1.522,47260,-78.14,3.98e-05
1.735,0.09513,2,1654000,-77.66,1.049e-06
1.774,0.05602,2,1540000,-70.86,1.152e-06
1.905,0.1493,1.998,2042000,-83.99,9.329e-07
1.769,0.02773,2,1558000,-65.9,1.135e-06
1.658,0.1671,2,1701000,-74.48,9.747e-07
1.932,0.08828,2,1729000,-82.81,1.117e-06
1.713,0.04176,2,1685000,-75.66,1.017e-06
1.828,0.03663,2,1668000,-78.11,1.096e-06
1.653,0.05835,1.777,417500,-65.66,3.959e-06
1.769,0.08149,2,1611000,-74.63,1.098e-06
6541,0.1831,0.589,680600,-72.41,0.009611
1.758,0.1064,2,1684000,-84.04,1.044e-06
2.426,0.4889,1.38,39170,-82.96,6.194e-05
1.68,0.08247,2,1280000,-75.34,1.312e-06
1.965,0.04091,1.335,17600,-75.84,0.0001116
1.74,0.03107,2,1762000,-71.84,9.875e-07
2.133,0.02891,1.974,1926000,-80.54,1.107e-06
2.221,0.1612,1.451,64450,-70.31,3.446e-05
2.841,0.07074,0.7745,594.2,-35.73,0.004781
1.82,0.05576,1.439,45880,-60.92,3.967e-05
1.699,0.031,1.999,1561000,-69.25,1.088e-06
1.923,0.1097,2,2096000,-74.17,9.175e-07
1.858,0.03361,1.999,1617000,-82.79,1.149e-06
67.34,0.03184,0.5,3231,-48.34,0.02084
1.881,0.03996,1.522,47260,-78.14,3.98e-05
2.554,0.4908,1.27,19190,-86.48,0.0001331
1.707,0.04342,2,1044000,-74.43,1.635e-06
1.705,0.02719,2,906100,-69.36,1.882e-06
2.158,0.3784,1.291,19140,-77.08,0.0001127
2.161,0.03591,1.83,563800,-91.32,3.833e-06
4.065,0.09713,0.5453,176.2,-73.93,0.02307
1.719,0.04072,2,1269000,-82.66,1.355e-06
6.42,0.5274,0.5001,215.2,-69.56,0.02983
41,0.8044,0.5108,1747,-82.9,0.02347
857.7,0.504,0.5652,68970,-73.73,0.01244
1.39,0.01967,1.999,1278000,-15.12,1.088e-06
12.14,0.5155,0.5017,427.9,-80.08,0.02837
1.358,0.01843,2,1417000,-11.13,9.584e-07
1.822,0.06789,2,1700000,-80.95,1.072e-06
1.649,0.03387,2,1185000,-65.64,1.392e-06
1.469,0.02518,2,1552000,-61.98,9.465e-07
1.8,0.03982,2,1459000,-80.62,1.234e-06
1.781,0.05607,2,1506000,-71.1,1.183e-06
1.671,0.04,2,1583000,-40.84,1.056e-06
2.732,0.02152,0.7328,479.5,-68.18,0.005698
1.785,0.0946,1.999,1571000,-72.15,1.136e-06
1.947,0.02247,2,1446000,-71.61,1.346e-06
2.657,0.5022,0.9451,1596,-72.4,0.001665
1.731,0.04058,2,1430000,-79.43,1.21e-06
1.803,0.04323,2,1625000,-69.54,1.11e-06
1.778,0.4541,1.556,77480,-67.81,2.295e-05
1.82,0.03486,2,1193000,-81.15,1.526e-06
2.029,0.03756,2,1860000,-76.79,1.091e-06
1.787,0.08357,2,1473000,-73.7,1.213e-06
5.232,0.4922,0.6667,599.8,-77.58,0.008723
5.753,0.1724,0.5001,202.4,-75.99,0.02842
1.958,0.03905,1.962,1359000,-73.62,1.441e-06
1.717,0.1196,2,1712000,-82.88,1.003e-06
1.955,0.1592,1.904,973600,-70.49,2.008e-06
1.971,0.07113,2,1275000,-85.74,1.546e-06
1.906,0.1041,1.998,1562000,-80.34,1.22e-06
9.183,0.04532,0.5005,395.3,-70.56,0.02323
1.816,0.04016,2,973100,-74.32,1.866e-06
1.828,0.09466,2,1869000,-80.42,9.781e-07
2.237,0.1059,2,2540000,-81.56,8.807e-07
1.708,0.08368,2,1587000,-72.98,1.076e-06
135.5,0.5008,0.526,6989,-80.39,0.01939
1.883,0.4093,2,1732000,-89.04,1.087e-06
1.588,0.02761,2,1108000,-59.88,1.433e-06
1.862,0.1661,2,1249000,-77.04,1.491e-06
1.997,0.02615,1.916,800100,-77.97,2.496e-06
1.873,0.04398,2,1985000,-74.22,9.436e-07
7.988,0.7344,0.501,333.7,-70.71,0.02394
2.01,0.04446,2,2084000,-82.44,9.645e-07
15.78,0.09475,0.5001,538.8,-89.79,0.02929
1.582,0.03527,2,1765000,-65.72,8.963e-07
1.426,0.02519,2,1072000,-65.99,1.33e-06
1.547,0.05405,2,1085000,-71.98,1.426e-06
1.808,0.09366,2,1750000,-82.67,1.033e-06
1.82,0.08207,2,1548000,-74.55,1.176e-06
1.59,0.03841,2,1171000,-74.7,1.358e-06
1.702,0.5289,1.592,64370,-79.22,2.644e-05
1.761,0.02824,2,1585000,-65.8,1.111e-06
1.966,0.08746,2,1655000,-81.7,1.188e-06
2.071,0.03747,1.832,607300,-76.51,3.41e-06
1.717,0.03894,2,1064000,-83.15,1.614e-06
2.112,0.5013,1.7,325300,-72.42,6.492e-06
1.923,0.03827,2,1573000,-78.63,1.223e-06
2.21,0.3703,1.328,25980,-71.9,8.507e-05
1.676,0.5162,2,1197000,-80.21,1.4e-06
3.41,0.5222,0.7857,1009,-77.68,0.00338
1.738,0.5332,2,1370000,-80.48,1.269e-06
2.964,0.4921,1.099,7191,-81.32,0.0004122
2.177,0.04091,1.012,2159,-77.1,0.001008
1.897,0.02623,1.979,1968000,-67.28,9.639e-07
1.663,0.03649,2,1050000,-73.91,1.584e-06
1.608,0.04284,2,1583000,-72.53,1.016e-06
4.572,0.506,0.7464,902.2,-80.95,0.005068
2.226,0.3724,1.686,237000,-80.61,9.392e-06
1.765,0.05634,1.997,1908000,-71.43,9.251e-07
1.773,0.2076,1.996,1461000,-78.34,1.214e-06
1.529,0.04264,1.93,614800,-72.07,2.487e-06
282.6,0.1233,0.5012,12790,-75.13,0.0221
1421,0.1673,0.5192,82320,-64.68,0.01726
1.943,0.02178,2,1890000,-71.65,1.028e-06
2.004,0.03723,2,1816000,-77.61,1.104e-06
1.543,0.05449,1.994,1276000,-72.21,1.209e-06
1.698,0.08283,2,1372000,-75.61,1.238e-06
1.856,0.06754,2,1519000,-81.71,1.222e-06
182.8,0.6346,0.5006,8147,-75.29,0.02244
1.867,0.02614,2,1856000,-65.1,1.006e-06
6.867,0.5083,0.5002,204.5,-76.8,0.03358
1.675,0.08693,2,1330000,-71.99,1.259e-06
1.48,0.04159,2,1623000,-56.13,9.119e-07
1.97,0.07145,1.996,2116000,-84.75,9.31e-07
1.678,0.0413,2,1071000,-75.73,1.567e-06
2.086,0.4437,1.23,12360,-73.47,0.0001688
1.675,0.2873,2,1786000,-70.12,9.378e-07
1.91,0.06651,2,2044000,-78.44,9.344e-07
1.571,0.04322,1.944,697900,-74.13,2.251e-06
1.576,0.7303,1.855,485700,-72.78,3.245e-06
2.044,0.03708,1.999,1811000,-77.64,1.129e-06
45.05,0.09776,0.5003,1929,-75.72,0.02335
8.608,0.3859,0.5007,306.3,-73.3,0.0281
3.339,0.4897,0.8674,1347,-80.84,0.002479
1.961,0.07305,2,2111000,-87.27,9.289e-07
1.653,0.04083,2,1662000,-72,9.946e-07
