Kmax,Ku,n,halfmax,Vhalf,slope
1.71,0.9682,1.514,10150000,-3.595,1.685e-07
2.287,0.9881,1.365,3157000,-74.27,7.244e-07
1.734,0.9876,1.687,39440000,-71.11,4.397e-08
1.388,0.9892,1.997,923100000,-2.848,1.504e-09
2.71,0.9476,1.126,398200,-63.43,6.806e-06
1.734,0.9988,1.833,173500000,-74.24,9.994e-09
2.132,0.9512,1.457,6863000,-72.67,3.107e-07
1.786,0.9922,1.864,392100000,-70.58,4.555e-09
1.536,0.9323,1.728,63740000,-4.524,2.41e-08
1.137,0.8871,1.872,173300000,-1.413,6.561e-09
1.559,0.9993,1.688,55290000,-1.024,2.82e-08
1.745,0.9718,1.674,68750000,-3.883,2.538e-08
3.143,0.9998,1.201,1450000,-2.782,2.168e-06
1.848,0.9858,1.499,7821000,-63.36,2.363e-07
1.757,0.9395,1.598,21330000,-63.88,8.237e-08
1.604,0.9183,1.996,663400000,-86.51,2.418e-09
1.154,0.8482,2,724300000,-2.096,1.593e-09
1.634,0.7741,1.577,15320000,-18.14,1.067e-07
1.899,0.9489,1.444,4994000,-65.92,3.803e-07
2.448,0.9995,1.372,4133000,-11.1,5.923e-07
1.835,0.9998,1.614,29840000,-5.752,6.149e-08
1.816,0.9998,1.596,24120000,-8.463,7.529e-08
1.87,0.9998,1.653,44290000,-7.344,4.222e-08
1.679,0.9457,1.874,246500000,-71.5,6.811e-09
6.37,0.9973,1.027,427900,-9.898,1.489e-05
1.123,0.183,2,652600000,-1,1.721e-09
1.296,0.8254,1.794,1.19e+08,-6.795,1.089e-08
1.502,0.9268,2,780100000,-138.3,1.925e-09
2.439,0.998,1.262,1330000,-71.3,1.834e-06
1.941,0.9829,1.494,7629000,-70.26,2.544e-07
1.522,0.9566,1.972,686500000,-60.99,2.217e-09
1.941,0.9693,1.392,3105000,-8.245,6.251e-07
2.866,0.9928,1.042,154900,-7.467,1.85e-05
1.313,0.8709,1.537,10770000,-2.294,1.219e-07
1.091,0.9854,2,641900000,-6.265,1.7e-09
1.677,0.8092,1.492,6581000,-173.8,2.548e-07
2.522,0.965,1.349,3725000,-67.37,6.77e-07
1.854,0.04687,1.5,11470000,-1,1.616e-07
1.577,1,1.861,252300000,-4.295,6.25e-09
1.831,0.9906,1.546,11970000,-70.08,1.53e-07
11950,0.9979,0.9804,620600000,-13.37,1.926e-05
1.654,0.9963,1.882,358200000,-5.282,4.618e-09
2.231,0.9985,1.253,871900,-88.74,2.559e-06
1.413,0.7813,1.656,29870000,-2.219,4.73e-08
1.599,0.9249,1.98,996600000,-59.06,1.604e-09
1.606,0.9926,1.968,935500000,-3.733,1.717e-09
1.701,0.999,1.924,480600000,-8.815,3.539e-09
1.749,0.9039,1.578,20490000,-59.18,8.536e-08
2.74,0.9509,1.23,1333000,-6.109,2.056e-06
2.293,0.9939,1.519,20540000,-9.972,1.116e-07
3.208,0.997,1.106,382500,-70.6,8.387e-06
2.043,0.9771,1.571,18340000,-76.57,1.114e-07
1.568,0.9314,1.654,31830000,-4.397,4.926e-08
1.034,0.4658,2,573300000,-1.031,1.804e-09
1.774,0.9998,1.625,23850000,-134.3,7.438e-08
1.692,0.9798,1.818,172600000,-68.41,9.803e-09
3.44,0.9505,1.171,1008000,-67.35,3.413e-06
1.152,0.978,2,7.22e+08,-8.021,1.596e-09
949.5,0.9953,0.8537,11900000,-71.87,7.979e-05
1.549,0.9525,1.78,90780000,-16.76,1.706e-08
2,0.9964,1.471,6616000,-160.9,3.023e-07
1.749,0.993,1.774,169300000,-5.418,1.033e-08
2.275,0.9707,1.325,1890000,-72.84,1.204e-06
3.894,0.9852,0.9666,116900,-7.315,3.331e-05
1.681,0.9833,2,861100000,-73.59,1.952e-09
1.698,0.9978,1.692,38130000,-86.37,4.453e-08
1.902,0.9971,1.873,419800000,-16.33,4.531e-09
1.482,0.7738,2,843300000,-14.42,1.757e-09
1.866,0.9737,1.707,113100000,-5.873,1.65e-08
3.513,0.9837,1.148,808000,-7.136,4.348e-06
1.098,0.8047,1.431,1947000,-2.879,5.639e-07
1.8,1,1.718,62770000,-74.37,2.868e-08
1.89,0.9483,1.613,41960000,-5.374,4.504e-08
1.845,0.9808,1.648,35630000,-72.63,5.178e-08
1.709,0.9787,1.708,77950000,-5.543,2.192e-08
1.308,0.4867,2,676800000,-11.18,1.933e-09
1.571,0.9736,1.954,942300000,-2.929,1.667e-09
1.939,0.9975,1.519,10410000,-93.55,1.863e-07
1.529,0.9684,1.807,150300000,-3.362,1.017e-08
2.046,0.9602,1.341,1835000,-70.15,1.115e-06
1.479,0.9346,2,817700000,-57.95,1.809e-09
1.886,0.9343,1.273,785300,-64.45,2.402e-06
3.117,0.9915,0.9563,66800,-68.21,4.666e-05
2.503,0.9912,1.272,1499000,-70.84,1.67e-06
1.672,0.9909,1.983,9.55e+08,-66.02,1.751e-09
1.649,0.9999,1.755,94720000,-66.37,1.741e-08
