ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h
811.6,1.82,2676000,1.925,331.9,1.206
810.1,1.939,107300000,1.458,306.4,0.9999
803.8,1.931,67860000,0.5887,282.1,1.138
819.8,1.796,2134,1.663,302.9,1.46
805.7,1.766,7403,1.317,259.4,1.209
768.3,1.976,261400,1.547,288.2,0.9916
824.4,1.987,17350,0.9663,283.4,0.8655
783.6,1.958,14930,0.8843,297.6,1.104
743.6,1.982,22030000,1.192,335.8,1.259
766.7,1.933,2048,1.898,338.3,1.139
799.8,1.929,1334000,1.564,319.5,0.9414
771.5,1.854,3.475e+09,1.302,306.4,0.9283
733.5,1.965,70610,0.7084,321,1.142
908,1.994,26200,0.6908,309.5,1.106
800.3,1.989,36120,0.6484,319.6,1.379
815.9,1.871,453800,0.9533,282.8,0.9004
817.1,1.809,284900,0.5586,274.1,1.194
775.5,1.82,15550000,0.9666,274.2,1.786
750.4,1.965,734300,1.922,330.6,0.861
794.1,1.737,121500,0.6173,355.2,0.9367
828.1,1.789,5.419e+09,0.8519,317,1.016
869.8,1.98,11590000,1.753,337.1,1.002
789.2,1.967,147800,1.886,291.7,1.014
835.7,1.969,8038,1.043,270.7,1.115
866.9,1.907,8033,1.012,311.5,1.083
806.5,1.813,1778,1.955,286.4,1.121
720.8,1.915,35830000,0.7968,262.4,1.002
803.5,1.984,8043,1.588,269.4,1.246
842.3,1.989,364000,0.5384,323.2,0.9121
716.7,1.984,103800,0.7383,389.1,1.086
770.1,1.844,255600,1.355,321.6,1.241
775.2,1.934,32760000,0.5001,287,0.9457
761.2,1.669,32270,0.8149,286,1.149
737.2,1.923,51860,0.7453,333.8,0.9833
756.1,1.991,198600000,0.5918,366.9,0.8198
678.1,1.791,18830,1.771,321,0.9475
779.3,1.741,2848,1.887,246,1.005
789.2,1.968,1987,1.976,343.8,0.7892
761.1,1.936,45400000,0.6903,292.7,1.379
822.5,1.945,112800,0.5671,314,0.9203
828.7,1.838,3143,1.201,305.8,1.022
816.6,1.865,9238,1.417,288.6,0.9904
765.4,1.959,61740,0.6082,290.9,1.017
767.8,1.996,197100,0.7654,291.3,0.9837
741.5,1.9,270600000,1.614,293.3,1.35
682.9,1.912,128300000,0.5929,253.7,1.051
801.1,1.87,44360,1.026,302.1,1.325
754.2,1.932,6705,1.082,403.8,0.9445
783.1,1.847,34890,1.03,316.1,0.8497
