hERG_IC50,hERG_h,hERG_Bmax
0.6352,0.6915,78
1.545,0.5637,89.48
0.7423,0.6629,80.9
2.18,0.5563,97.88
0.4489,0.6982,77.82
0.7068,0.6511,86.58
1.907,0.6168,85.18
1.103,0.6441,82.72
0.7773,0.6742,80.31
1.343,0.5792,86.94
1.512,0.5636,89.55
1.253,0.6294,83
0.6534,0.665,84.77
0.7699,0.6099,81.71
0.3964,0.7429,81.88
0.6662,0.635,85.62
0.5917,0.7821,80.17
0.6846,0.682,79.3
1.297,0.599,92.35
0.3247,0.7793,77.83
1.163,0.5985,90.94
0.7848,0.6226,83.2
1.115,0.5875,89.36
1.704,0.5789,91.47
1.66,0.5606,90.71
0.9273,0.6553,85.14
1.283,0.5951,92.35
0.6473,0.6536,85.14
1.17,0.5676,90.59
0.4679,0.7697,77.15
0.7732,0.6482,81.98
1.159,0.6854,82.98
0.6179,0.6397,83.76
1.198,0.623,91.54
1.339,0.6347,86.65
0.9916,0.6452,78.5
0.9069,0.6189,85.8
1.359,0.5732,93.75
0.5614,0.706,81.84
0.8989,0.6144,86.04
1.019,0.6482,87.93
0.7598,0.7033,81.48
1.731,0.6027,93.01
1.159,0.6021,89.09
0.47,0.6715,80.05
0.5212,0.8179,77.6
0.8045,0.6548,82.28
0.4822,0.7222,78.59
1.23,0.5651,91.88
0.3811,0.7629,80.56
0.9465,0.5975,86.25
1.69,0.5524,93.3
1.392,0.5562,88.22
1.071,0.5661,90.58
0.8508,0.5807,83.94
2.072,0.6919,87.44
1.15,0.6265,81.67
0.8537,0.6049,91.01
0.7763,0.6465,80.83
0.7124,0.658,86.53
0.5012,0.6592,86.04
1.07,0.7002,81.87
1.181,0.664,83.3
0.6596,0.7589,76.73
1.554,0.566,96.77
1.012,0.565,88.85
0.7825,0.5974,83.98
1.394,0.5888,88.75
1.058,0.587,88.32
1.673,0.569,92.69
0.4248,0.7387,81.14
1.421,0.6032,87.79
0.759,0.7371,80
0.8499,0.6354,77.32
0.7176,0.6061,81.86
0.6285,0.6901,77.64
0.6623,0.6767,83.93
0.6303,0.7044,77.81
0.5694,0.705,81.33
1.271,0.6038,84
0.5548,0.7205,75.47
1.285,0.6108,86.01
1.716,0.7075,82.87
1.112,0.5788,90.06
0.5985,0.6334,83.98
0.6201,0.7295,81.94
2.973,0.5955,99
0.5282,0.6574,80.84
1.747,0.6151,83.91
0.9906,0.7133,77.26
1.442,0.599,88.56
1.77,0.5545,93.26
1.222,0.6007,84.91
0.9833,0.6318,79.46
0.3617,0.7551,74.36
0.6806,0.6857,79.41
1.273,0.784,75.18
0.6675,0.7511,76.87
0.7373,0.7315,79.71
0.4586,0.7432,77.71
1.152,0.6597,80.5
0.5359,0.7214,79.83
0.7878,0.6503,82.39
0.7266,0.66,80.44
1.146,0.5802,83.9
0.383,0.7712,80.44
0.4108,0.7414,81.99
1.042,0.6768,79.7
0.9487,0.612,79.86
0.6024,0.6525,83.23
0.8962,0.719,74.3
1.542,0.6752,80.94
0.4433,0.7883,76.17
1.101,0.6029,89.26
0.3049,0.84,75.85
1.184,0.6154,85.13
0.698,0.6366,87.02
0.2996,0.8348,75.76
0.6087,0.6667,83.46
0.898,0.6058,91.39
1.178,0.6717,83.38
0.4949,0.7068,79.28
1.345,0.6007,87.86
0.4395,0.8335,74.44
1.212,0.5645,91.72
0.7261,0.7258,80.42
1.206,0.592,91.11
0.7868,0.6517,82.45
0.6123,0.67,83.74
1.059,0.5865,89.8
0.5624,0.658,76.93
1.284,0.6169,86.14
0.437,0.7272,78
0.4794,0.6852,79.64
0.6436,0.6062,86.12
1.449,0.6337,88.66
0.6476,0.6352,80.44
1.154,0.6526,83.83
1.144,0.5917,89.6
0.9411,0.6635,84.34
0.7107,0.6394,81.18
0.5871,0.7037,76.25
0.6878,0.6615,86.23
0.4936,0.768,78.21
1.978,0.5973,93.8
0.877,0.7059,74.79
0.659,0.6661,79.78
1.141,0.6252,84.47
0.5317,0.7139,80.45
0.5117,0.6881,80.55
1.342,0.5654,93.66
1.283,0.5951,92.35
0.7049,0.6557,79.22
0.8755,0.619,84.48
1.683,0.5999,93
0.7402,0.6938,79.95
0.9887,0.5824,86.75
2.052,0.6182,86.84
0.4194,0.7737,81.34
1.125,0.6514,81.24
0.6988,0.6606,80.99
0.6077,0.7384,81.89
1.589,0.572,89.99
0.502,0.6563,81.1
0.5424,0.7366,79.5
0.4918,0.7115,78.65
1.022,0.7024,79.96
0.5587,0.7311,81.23
0.4621,0.7349,78
0.5393,0.7734,83.56
0.6501,0.6811,84.8
0.8498,0.6497,83.8
1.055,0.7242,78.25
0.8617,0.6587,83.38
1.235,0.6258,91.11
1.108,0.6423,82.63
0.5478,0.7631,79.02
2.913,0.5905,99
1.001,0.6159,87.35
1.588,0.7228,81.34
1.216,0.63,83.63
1.1,0.6178,88.53
0.5897,0.7212,76.66
1.38,0.6018,87.72
1.389,0.5594,88.03
0.7523,0.6559,82.67
0.959,0.7035,85.35
1.22,0.6679,85.34
1.926,0.7341,84.75
1.128,0.6014,89.67
1.102,0.6369,89.81
1.363,0.5627,93.54
1.024,0.7828,78.6
0.751,0.6516,82.75
0.855,0.6744,83.31
1.279,0.6485,84.14
1.395,0.772,77.84
1.929,0.5528,94.5
1.402,0.638,86.36
1.459,0.6021,90.04
1.449,0.8061,76.66
0.6036,0.6772,83.16
0.6305,0.7135,77.98
0.6088,0.6867,82.97
0.9075,0.6484,84.89
0.8858,0.6464,83.56
0.7703,0.6547,87.32
1.914,0.5564,96.36
1.502,0.6213,88.73
1.396,0.6036,87.73
0.5916,0.6661,76.83
1.999,0.6473,85.65
1.006,0.6555,85.98
0.9501,0.7144,78.58
1.421,0.6148,86.32
0.8369,0.6144,84.22
0.7251,0.7111,80.39
0.6366,0.6987,77.44
0.9122,0.6552,84.95
1.042,0.6062,87.67
1.021,0.6183,87.62
0.5368,0.6804,75.65
0.4495,0.7003,83.22
0.4391,0.7961,80.1
0.5472,0.7667,79.68
1.075,0.6893,81.87
0.8415,0.5845,85.25
1.45,0.716,78.46
0.274,0.8222,74.67
2.154,0.6359,89.61
0.5159,0.7253,73.74
0.8152,0.6222,84.26
1.777,0.6835,85.42
0.7783,0.6694,82.26
0.4531,0.7182,78.38
0.3896,0.7769,80.52
1.238,0.5811,84.45
0.4743,0.6726,79.44
0.8773,0.5898,91.02
1.285,0.712,76.51
1.22,0.6034,90.7
0.9524,0.6228,85.78
0.3357,0.7987,77.54
0.807,0.6556,83.68
1.221,0.6724,82.22
0.6205,0.6754,82.98
1.451,0.6372,88.12
0.776,0.6562,82.19
1.413,0.6262,87.06
0.7158,0.6269,86.48
0.6724,0.6504,84.66
0.7482,0.6207,81.44
0.8961,0.6187,84.18
0.7668,0.6656,82.37
0.715,0.644,81.06
0.7212,0.6762,80.43
2.022,0.5702,87.13
0.9996,0.6518,86.11
0.6534,0.6888,84.16
0.8519,0.6135,84.4
0.5263,0.8249,78.14
1.008,0.7218,76.91
1.469,0.8567,77.56
0.4555,0.715,78.22
0.7949,0.6536,82.14
0.6931,0.6488,80.01
0.4452,0.671,77.86
1.071,0.5654,90.5
0.5853,0.6896,82.91
0.8024,0.6403,82.54
0.763,0.6066,83.18
0.4686,0.7371,77.29
0.8997,0.6165,90.86
1.848,0.5874,93.91
