ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h
65.46,0.5313,23810,0.5113,1734,1.966
70.6,0.5189,21000,0.5277,1745,1.957
61.76,0.509,19650,0.5207,1988,1.851
57.3,0.5035,27410,0.5022,1506,1.659
75.04,0.5059,30470,0.5038,1712,1.75
51.17,0.5369,27290,0.5007,1481,1.391
58.84,0.5363,25610,0.5245,1342,1.509
57.17,0.5722,25000,0.5007,2209,1.855
59.62,0.5495,28060,0.5192,1864,1.544
54.19,0.5305,29890,0.5011,1589,1.943
57.35,0.5141,30580,0.5051,1395,1.517
75.07,0.5262,34120,0.5167,1633,1.884
67.29,0.5508,30860,0.501,1678,1.44
83.24,0.5139,28600,0.5144,1683,1.407
79.29,0.5213,26420,0.5042,1193,0.9865
72.36,0.5012,22650,0.5188,1483,1.434
66.1,0.5032,21390,0.5286,1737,1.81
41.44,0.5711,28750,0.5295,1655,1.209
79.51,0.5404,24830,0.5132,1603,1.679
47.21,0.5922,30330,0.5406,1412,1.305
35.58,0.5735,27540,0.5067,1592,1.93
39.82,0.5771,21980,0.5215,1681,1.742
44.68,0.642,21290,0.5062,2008,1.729
62.51,0.5843,26280,0.508,905.1,1.196
65.95,0.5242,28250,0.5102,1146,1.341
57.13,0.5014,24600,0.5035,1303,1.384
53.95,0.5474,25610,0.506,1554,1.396
70.2,0.5141,23550,0.5278,1741,1.863
69.63,0.51,28340,0.5061,1652,1.632
47.91,0.5172,27070,0.5015,1645,1.679
47.52,0.5075,26930,0.5014,1733,1.924
64.12,0.5083,25680,0.5136,1440,1.654
48.87,0.5245,25270,0.5229,1840,1.81
62,0.5198,22830,0.5313,1047,1.32
68.07,0.5024,25260,0.5521,1263,1.285
59.72,0.5159,29860,0.5439,1849,1.998
60.72,0.5007,29460,0.5757,1827,1.945
59.65,0.5002,28600,0.5232,1521,1.628
74.04,0.536,25010,0.5026,1757,1.455
65.98,0.509,24780,0.5093,1512,1.474
61.18,0.501,24470,0.503,1113,1.15
56.14,0.5058,25580,0.5016,1626,1.653
64.63,0.5027,21430,0.5098,1663,1.557
89.37,0.53,30180,0.5176,1932,1.739
92.46,0.5032,23510,0.522,1341,1.524
55.81,0.5678,29970,0.5092,1272,1.348
65.68,0.5012,28490,0.5001,1776,1.475
64.56,0.5173,26060,0.5036,1613,1.515
59.65,0.5056,23590,0.5056,1935,1.965
63.64,0.5078,26420,0.5,1830,1.735
67.98,0.5656,27000,0.5059,931.7,1.25
59.38,0.605,24640,0.5093,1427,1.697
51.23,0.6611,24440,0.5018,1501,1.417
60.51,0.6064,24010,0.5008,1615,1.851
60.09,0.6003,23280,0.5081,1354,1.599
92.67,0.5319,23530,0.5049,1233,1.516
86.03,0.5048,25760,0.5016,1579,1.81
54.95,0.5284,29230,0.5138,1504,1.767
54.11,0.5193,25460,0.5166,1764,1.58
67.69,0.5449,25640,0.5146,1738,1.64
82.09,0.5466,28640,0.5319,1455,1.428
52.44,0.5135,30060,0.5041,2173,1.884
59.99,0.5195,26760,0.5032,1897,1.463
69.62,0.5353,24610,0.5059,1740,1.357
62.95,0.5749,25500,0.513,1713,1.801
70.81,0.5974,29150,0.5011,1385,1.638
79.97,0.5038,29410,0.509,1768,1.425
57.76,0.5276,32320,0.518,1612,1.563
56.79,0.5049,26110,0.5046,1930,1.894
61.83,0.5306,24770,0.5016,1575,1.729
82.23,0.545,28730,0.5137,1928,1.91
55.37,0.5041,25490,0.5109,1862,1.912
61.74,0.505,32470,0.5084,1616,1.595
61.04,0.5009,28010,0.5374,1441,1.368
52.44,0.5074,21680,0.5173,824.3,1.169
57.28,0.502,25210,0.5184,1556,1.969
61.48,0.5013,28210,0.5028,2187,1.741
65.08,0.5189,25760,0.5028,757.2,0.7455
57.63,0.5028,25390,0.5199,1353,1.19
56.93,0.5092,26210,0.516,1470,0.9765
49.45,0.5176,24050,0.5064,1327,1.376
79.2,0.5318,25850,0.5047,1255,1.351
60.68,0.5182,25470,0.5061,1445,1.541
56.29,0.5381,29670,0.5299,1723,1.835
48.82,0.5707,31490,0.5031,1666,1.614
38.27,0.5695,29340,0.5226,1324,1.243
94.7,0.5854,27730,0.5048,792,0.8962
72.4,0.5358,27200,0.5078,1827,1.593
72.06,0.5053,23180,0.5228,1570,1.35
91.96,0.504,23050,0.5156,1715,1.43
69.03,0.5169,29670,0.5124,1259,1.372
56.91,0.5081,28250,0.5101,1716,1.729
86.66,0.5394,25870,0.5243,1493,1.531
74.44,0.553,26220,0.5183,1007,0.8234
73.06,0.5287,27060,0.5084,1552,1.304
61.75,0.5003,19980,0.5051,1639,1.796
44.43,0.5607,22120,0.5403,1499,1.591
47.87,0.5454,23370,0.5375,1449,1.363
69.4,0.5192,24870,0.5159,1377,1.446
66.24,0.5041,28150,0.527,1404,1.433
64.94,0.5041,28410,0.5086,1597,1.591
75.79,0.5244,24470,0.525,1615,1.612
53.79,0.5078,23280,0.5386,1573,1.36
75.04,0.5323,22250,0.5165,1917,1.812
70.36,0.5199,26360,0.5354,1677,1.676
46.11,0.5136,24510,0.5142,1676,1.561
41.95,0.5041,22870,0.505,1357,1.366
51.91,0.5396,24590,0.5051,1703,1.803
