ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h,hERG_IC50,hERG_h
134700,0.7435,72890,1.971,24350,0.6677,813.1,1.012
116400,0.7882,128500,0.5549,18320,0.7394,911.2,1.003
196800,0.6037,86870,1.148,26250,0.8554,939.3,0.9612
200900,0.7399,68480,1.023,18610,0.6206,1042,0.8865
132300,0.8322,65600,1.004,21690,0.7621,937.3,1.077
95360,1.082,74630,1.588,20050,0.678,1072,0.9813
49520,0.8523,95310,0.8606,26150,0.6931,692,0.968
115300,1.433,62680,1.052,21560,0.6253,820.8,0.9917
203400,0.5579,78150,0.7914,18870,0.797,766.1,0.8827
684500,0.594,72100,1.054,26900,0.6797,880.9,1.136
87980,1.622,33800,1.046,19070,0.7264,836.9,1.104
144600,0.8599,71390,0.9519,15200,0.6952,688,1.14
75640,0.5887,70150,1.189,19120,0.7859,639.4,0.8942
146400,0.5356,94340,0.8345,17350,0.8689,893.4,0.9929
321400,0.6739,76810,0.7991,20250,0.6838,889.3,1.112
152400,0.5113,62880,1.019,18710,0.6679,982,0.9824
88110,1.911,29720,1.042,22880,0.7827,659.2,0.9464
87940,1.535,116100,1.746,25700,0.8157,976.5,0.8456
106800,1.588,92830,1.065,18120,0.8151,820.7,0.9645
91270,1.214,96360,0.6921,24380,0.906,910.2,0.8404
102400,1.924,99160,1.325,22340,0.8293,752.7,0.8333
75080,1.88,94530,1.271,22760,0.6027,842.7,0.743
91020,0.9832,82120,1.069,20500,0.7079,885.9,1.076
150600,0.6866,74100,1.24,19240,0.548,844.6,0.9378
99430,1.055,78900,0.8655,16070,0.8134,839.8,0.9353
90660,0.9911,80150,0.8537,23650,0.7776,939.2,0.9394
79500,1.219,58310,1.585,17640,0.8462,959.3,0.9027
112600,1.314,80490,1.534,19670,0.7424,1112,0.9298
152800,1.138,64560,1.791,16460,0.7628,965.5,0.9465
112100,1.288,71880,1.073,17830,0.6752,893.2,0.9538
71800,1.726,83360,0.7899,18990,0.8896,879,0.8326
54600,0.8069,93050,0.6828,20600,0.7985,831.4,0.8457
509800,0.5594,58920,0.8763,20980,0.7366,1034,0.9257
310900,0.5823,218700,0.6822,20510,0.6555,1056,0.952
328500,0.544,78950,0.9461,15020,0.9106,770.3,1.081
99500,1.884,88280,0.8875,18140,0.6774,836.8,0.772
223800,0.8218,125300,0.8675,21170,0.6767,717.9,0.8611
264700,0.6464,60450,0.9761,14400,0.7947,696.3,0.8449
80280,1.858,64550,1.198,16800,0.6432,809.7,1.017
184300,1.695,133600,0.5593,20930,0.6112,846,1.007
166500,0.6652,76420,1.423,19150,0.6594,970.2,1.125
114500,1.052,65050,0.7721,21630,0.6838,920.3,0.9022
82350,1.54,44020,1.079,25740,0.6056,861.1,1.05
117300,1.016,39980,0.9558,25170,0.9878,738.2,0.9911
111100,0.888,55800,0.8412,19180,1.121,999,0.9622
93670,0.7528,82090,0.8892,21820,0.9093,887.6,0.7608
120600,1.275,107300,1.095,17260,0.91,1034,0.8538
54390,1.954,81980,0.7067,24500,0.9424,834.6,0.9871
69590,1.675,64140,1.042,13070,0.7647,865.6,1.086
64850,1.816,83180,1.202,15670,0.855,914.6,1.138
109000,0.7988,86280,1.04,14380,0.7535,897.4,1.069
83790,1.486,109300,0.644,14150,0.6881,851.2,0.8962
