Kmax,Ku,n,halfmax,Vhalf,slope
239300,5.933e-05,0.7747,1290000,-96.09,0.1855
888900,7.406e-05,0.7732,5581000,-83.97,0.1593
593800,6.666e-05,0.6962,2318000,-83.69,0.2562
325200,7.17e-05,0.6893,1300000,-92.68,0.2502
100800,8.007e-05,0.6842,452300,-78.14,0.2229
75360,7.895e-05,0.7029,339400,-78.37,0.222
1450000,8.857e-05,0.7492,7685000,-84.45,0.1887
250400,7.218e-05,0.7133,1224000,-78.25,0.2046
125400,6.199e-05,0.6382,519300,-83.09,0.2415
152900,7.618e-05,0.6318,534700,-80.28,0.286
98880,6.726e-05,0.631,409900,-83.76,0.2412
66700,8.337e-05,0.6743,297000,-79.62,0.2246
147000,8.285e-05,0.591,463200,-86.41,0.3174
248700,5.533e-05,0.716,1127000,-135,0.2207
97940,6.11e-05,0.7152,417600,-100.4,0.2345
139600,7.675e-05,0.6415,513300,-77.38,0.272
19.75,6.286e-05,0.7647,86.11,-88.16,0.2294
9.158,7.327e-05,0.6078,28.79,-79.25,0.3181
30480,9.139e-05,0.6176,117000,-80.83,0.2605
4.077,9.577e-05,0.8822,16.84,-80.6,0.2421
284400,7.112e-05,0.5174,876400,-77.47,0.3245
77960,8.222e-05,0.618,245900,-82.81,0.317
157500,5.968e-05,0.556,461400,-125.1,0.3414
4596000,6.413e-05,0.6741,19130000,-87.03,0.2403
163200,6.891e-05,0.6885,676200,-84.27,0.2413
153400,8.458e-05,0.6186,550200,-75.91,0.2788
51580,6.596e-05,0.719,247400,-95.65,0.2085
226700,6.655e-05,0.6999,1073000,-85.7,0.2113
289300,6.965e-05,0.5517,794200,-90.97,0.3643
697800,6.848e-05,0.7439,3213000,-80.23,0.2172
63180,7.877e-05,0.6749,302100,-81.76,0.2091
378700,7.425e-05,0.5337,1038000,-82.07,0.3648
406700,6.054e-05,0.7697,1807000,-124,0.2251
137000,6.648e-05,0.6382,494000,-91.89,0.2773
58520,9.691e-05,0.6389,241600,-77.51,0.2422
45220,7.991e-05,0.5638,152300,-78.62,0.2969
119300,0.0001026,0.7368,659100,-77.9,0.181
109400,6.89e-05,0.6642,364200,-107.3,0.3004
1017000,7.357e-05,0.6837,4286000,-81.77,0.2373
137500,0.000103,0.5788,501400,-79.83,0.2742
74010,7.394e-05,0.6873,371000,-78.86,0.1995
69.04,8.391e-05,0.5,190.8,-81.05,0.3618
72590,6.983e-05,0.6893,299700,-88.19,0.2422
128400,8.205e-05,0.688,597100,-79.9,0.215
49300,7.98e-05,0.5548,152400,-78.91,0.3235
207000,8.204e-05,0.6551,869000,-80.05,0.2382
136600,6.334e-05,0.673,623400,-82.36,0.2191
163400,6.87e-05,0.593,646900,-73.88,0.2526
53840,8.642e-05,0.6161,211900,-80.75,0.2541
577900,9.287e-05,0.6221,1975000,-84,0.2926
77980,7.844e-05,0.6372,285600,-78.44,0.273
259300,6.324e-05,0.7222,1017000,-92.31,0.255
64330,8.657e-05,0.5398,179200,-82.48,0.359
158500,6.69e-05,0.6306,556700,-89.16,0.2847
119000,6.007e-05,0.6472,485800,-84.92,0.245
39410,8.664e-05,0.7035,173000,-81.76,0.2278
718600,6.357e-05,0.7088,2925000,-100.5,0.2457
57850,6.419e-05,0.734,320500,-84.12,0.1805
279400,6.726e-05,0.5408,734800,-93.61,0.3802
4.394,7.924e-05,0.7436,15.7,-80.5,0.2799
118000,7.498e-05,0.7725,651800,-85.35,0.181
88280,7.067e-05,0.6367,375900,-78.44,0.2348
94280,8.839e-05,0.6574,402700,-77.27,0.2341
153000,8.168e-05,0.6283,581100,-72.77,0.2633
73170,8.085e-05,0.653,261400,-82.66,0.2799
48170,7.417e-05,0.6478,190900,-79.27,0.2523
47870,8.738e-05,0.587,168500,-77.72,0.2841
29810,8.56e-05,0.5229,88770,-75.73,0.3358
