hERG_IC50,hERG_h,hERG_Bmax
599.5,0.9095,99
598.2,1.134,93.62
716.4,0.9585,99
543.8,0.9351,95.75
689.9,0.9867,99
619.3,0.9882,99
664.8,0.9394,99
675.8,0.89,99
694.3,0.9445,99
645.7,0.8331,97.51
709.4,0.8757,99
672,0.8937,99
619.6,0.9484,95.54
672.6,1.081,95.96
685.5,0.9463,99
705.2,0.8811,99
706.2,0.9075,99
723.9,0.9508,97.3
575.6,1.06,92.52
675,0.8964,99
710.5,1.017,99
708.2,1.005,96.96
738.2,0.9223,99
722.2,0.9894,97.61
634.4,0.9981,96.66
627.7,0.9868,99
691.3,0.8866,99
692.3,0.8808,99
669.8,0.8469,99
615.8,0.8764,99
724.8,0.9879,99
743.7,0.8171,99
606.4,0.8328,99
580.4,1.072,93.05
575.1,0.8998,97.03
668.4,0.9122,98.54
710.2,0.9445,97.95
744.3,0.9596,99
634.3,0.9338,98.79
647.7,0.9467,99
677.2,0.9352,99
631.5,0.9954,97.39
551.3,1.034,92.95
703.8,0.9152,99
599,0.9321,97.97
638.9,1.069,94.89
593.1,0.842,95.85
658.7,0.9657,96.85
594.9,1.021,93.94
690.2,0.8267,99
573.5,1.032,92.78
620.3,0.8644,99
552,0.9028,95.49
554.9,1.065,93.58
596.2,1.161,92.65
675.1,0.8184,98.29
708.4,0.9338,99
591.1,0.9164,98.23
548.9,1.004,93.05
580.8,1.029,91.29
592.9,1.076,96.83
534.6,1.041,95.38
668,0.9627,99
727.8,0.9014,99
686.1,0.877,99
593.7,0.9262,96.55
612.6,0.892,94.3
580.2,1.146,93.32
561.8,1.085,93.94
605.4,1.023,95.87
684,0.9528,96.38
548.5,1.084,90.33
666.9,1.004,97.14
593,0.9146,97.42
628.5,0.7613,98.53
587.1,0.913,95.11
669.8,0.9246,99
698.7,0.9287,99
553.8,1.051,94.03
712.3,0.9923,99
715.6,0.8555,99
611.2,0.9742,95.82
698.2,0.9372,99
597.6,0.9071,95.56
539.6,0.9613,93.69
708.9,0.9271,99
676.6,0.9707,99
652.6,0.9961,95.3
679.3,0.889,98.08
675.8,0.9006,99
678.2,0.9217,96.86
701.2,0.9302,99
736.8,0.901,99
547.5,1.024,92.86
751.3,0.9527,99
704.2,0.9616,99
669.8,0.9038,96.94
701.2,0.9086,99
612.7,0.9468,99
654.2,0.9376,99
706.7,0.8728,99
635.4,0.9975,94.07
658.3,1.011,97.02
594.8,1.064,94.11
651.2,0.8173,98.52
728.5,0.837,99
733.9,0.8856,99
683.7,0.9023,98.67
678.3,0.9544,97.68
626.5,0.983,98.26
659.6,0.8588,98.96
584,1.053,93.97
701.5,0.949,99
758.1,0.9577,97.41
560.1,0.9271,99
594,0.9536,96.23
687.5,0.9634,97.6
693.9,0.9278,99
708.4,0.9936,99
611.6,1.043,94.04
599.1,0.9113,96.39
563.8,1.014,93.97
705.8,0.9061,99
746,0.8513,99
539.5,1.121,90.21
710.8,0.8942,99
526,1.041,92.32
618.5,0.8954,97.2
653.8,0.9901,96.01
616.8,1.025,95.38
653.3,0.886,99
519.7,1.176,90.83
752.4,0.9146,99
633.4,1.092,95.3
705.2,1.044,95.87
787.2,0.9569,99
683.4,0.9116,99
721.6,0.895,99
649.4,1.017,97.6
699.2,0.9245,99
763.6,0.9322,99
568.9,1.011,92.23
595.9,1.027,94.18
742.6,0.9167,99
685.1,0.9544,99
725,0.9202,99
662,0.9656,99
646.2,0.9471,94.78
633.3,0.915,99
664.6,0.9502,99
654.2,0.9733,99
754.2,0.9931,99
586.5,0.9337,93.84
647.7,0.9239,99
657.9,0.8276,99
632.4,0.8826,97.24
593.7,1.026,92.81
658.6,0.911,96.07
746,0.882,98.8
576.4,1.006,96.96
645.2,0.9407,99
640.3,0.8237,98.24
653.3,0.9526,97.44
642.9,0.8987,97.62
647.7,0.9729,99
626.3,0.9087,99
689.9,0.9384,97.61
743.8,0.909,98.61
545.8,0.8593,95.52
645.2,0.9106,99
632.4,1.122,94.58
535.4,1.153,91.93
557,1.083,95.47
584.4,0.8963,95.66
651.9,0.9711,98.75
647.5,1.034,94.23
604.8,1.073,92.98
708.8,0.8405,99
644,1.012,97.43
510.8,1.179,88.87
684.4,0.9346,99
656.8,0.9068,98.65
628.4,0.891,97.96
498.6,1.004,93.56
676,0.8662,99
562.8,1.177,91.26
645.7,0.8519,99
677,0.8157,99
709.6,0.9259,98.38
651.4,0.9583,95.68
533.3,1.042,93.9
576,1.069,95.34
661.5,0.9309,99
819,0.9496,99
691.3,0.9089,99
611,0.9526,96.25
568.7,1.008,94.45
712.9,0.879,99
599.9,0.9725,93.53
580.5,0.95,94.62
713.6,0.937,99
704.1,0.9328,99
705.4,0.8979,99
576.7,0.8634,95.23
645.2,0.934,96.92
729.9,0.9367,99
484.8,1.131,88.94
571.3,0.9276,94.92
758.4,0.8943,99
733.4,0.8366,99
664.6,0.8778,95.95
515.2,1.194,90.6
579.6,1.03,94.45
738.7,0.9674,97.21
600.5,0.9483,94.19
553.3,1.027,92.49
680.7,0.9445,99
586,1.032,94.91
647.6,0.9392,97.57
541.3,1.093,94.1
648.4,0.8696,99
715.7,0.973,99
698.4,1.015,94.32
558,1.183,91.28
733.2,0.9256,99
604.6,1.069,96.3
700.8,0.9142,98.52
771.6,0.9003,99
658.1,0.9291,99
652.2,0.9057,99
679.2,0.9978,97.69
760.9,0.9306,99
670,0.8675,99
553.6,1.094,93.01
