ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h,hERG_IC50,hERG_h
712400,0.7123,320200,1.401,490800,0.8191,18350,0.9227
133000,1.18,712300,1.393,187500,1.683,25070,0.8871
170200,0.8522,495400,1.045,246900,1.442,25280,0.9289
195500,1.149,816100,0.8417,570400,0.6363,26660,0.8795
190400,1.12,9500000,1.59,299900,1.106,20830,0.9016
330200,0.6295,560900,1.734,564900,0.851,24520,0.9696
398800,0.7481,1468000,0.862,328800,1.03,31020,0.813
114700,1.853,462100,1.335,225000,1.567,25360,0.7413
115500,1.964,797100,1.452,231500,1.305,18970,0.8984
171300,1.185,743600,1.737,240100,1.454,25570,0.869
166500,1.314,230400,1.924,513100,1.082,19710,0.9148
134200,1.125,1275000,1.068,1611000,0.5962,20600,0.782
241000,1.037,251500,1.172,753300,0.8836,25160,0.6716
129200,1.639,21080000,1.813,511900,0.9877,21720,0.9309
137000,1.873,13660000,0.9128,223400,1.587,26220,0.667
108300,1.102,2661000,0.9388,438900,1.189,19680,0.8395
132300,1.803,576000,1.727,286100,1.713,29670,0.7424
161200,1.247,1.17e+08,0.5851,201500,1.583,27310,0.7679
180300,1.393,8532000,0.8781,821700,0.6244,18600,0.7216
128000,1.819,11370000,0.613,2256000,0.5045,18150,0.9002
116000,1.284,3583000,1.679,1239000,0.6678,25280,0.8878
120100,1.236,348900,1.152,884900,0.8148,25510,0.7544
141600,1.109,6263000,0.9457,938000,0.6894,19060,0.8274
133900,1.777,6839000,0.7305,275600,1.12,18900,0.7949
201200,1.242,976400,1.075,365400,1.149,22460,0.6295
131200,1.437,395100,1.407,281300,1.17,22020,0.8569
163600,1.287,366800,1.205,297500,0.9693,17180,0.6953
119700,1.567,308300,1.341,223100,1.827,23380,0.8231
148400,1.619,401000,1.338,450400,0.987,21160,0.9695
166400,1.545,1747000,1.206,481000,0.9711,24130,0.7814
185500,1.125,1054000,1.018,194500,1.76,24510,0.688
128000,1.602,340600,1.48,210100,1.653,21580,0.9206
140100,1.493,25230000,1.308,329600,0.9975,23620,1.027
233200,0.8201,102900000,1.508,197200,1.76,26440,0.697
170800,1.372,11670000,0.7325,305000,1.468,25490,0.8215
116100,1.199,2491000,1.448,248000,1.763,22560,0.8141
175600,0.8367,404600,1.868,198000,1.761,29780,0.8422
137100,1.123,810500000,0.6583,221500,1.558,27520,0.7629
186300,1.652,43460000,1.619,226500,1.244,23510,0.8374
191300,1.214,1.376e+09,1.592,271400,1.311,23830,0.7341
143200,1.287,2496000,0.7063,394400,1.061,23120,0.7903
104900,1.089,578900,0.9166,309200,1.584,21200,0.7625
116500,1.431,627900,1.758,390100,1.213,20910,0.778
112200,1.35,223700,1.517,464500,1.034,16570,0.7325
152800,0.8769,1.396e+09,1.216,258100,0.9608,19290,0.9154
102400,1.075,73660000,0.9181,311000,1.566,17770,0.6388
169000,1.372,23650000,1.678,163600,1.626,22030,0.7954
113800,1.208,676900,0.9887,246700,1.411,22270,0.7151
174100,0.9626,39860000,0.6782,208900,1.775,17650,0.7859
113800,0.8222,471500000,1.543,222200,1.315,31340,0.6243
186900,1.263,5.338e+09,1.869,192700,1.551,22130,0.7947
128600,1.317,94630000,1.959,225000,1.665,22700,0.7249
155900,1.153,5673000,0.7428,211700,1.82,23330,0.7957
117700,1.165,7130000,0.717,200900,1.891,23040,0.8534
155400,1.472,2307000,1.122,237000,1.814,30680,0.837
220500,1.174,871200,1.304,253400,1.726,25440,0.6914
123400,1.703,456000,1.247,221200,1.904,20710,0.7861
139200,1.442,1.13e+09,0.8488,225500,1.648,19070,0.8614
118400,1.722,375500,1.058,219900,1.812,29780,0.85
106800,1.618,342000,1.265,208300,1.946,25680,0.7392
258800,0.8096,1080000,1.172,638800,0.6959,18990,0.8042
302300,0.6865,94140000,0.6215,598700,0.6896,22380,0.8831
159400,1.699,4899000,0.7446,468200,0.9787,18450,0.7866
131700,1.907,1319000,1.938,227100,1.486,18190,0.8581
151000,1.685,319400,1.763,283500,1.223,21700,0.8561
133800,1.481,572500,1.932,608200,0.8544,20200,0.9475
158800,1.81,79240000,0.9294,239700,1.396,20780,0.781
89840,1.79,1.53e+08,0.6144,228900,1.555,19390,0.6748
132100,1.783,699100000,1.097,367700,0.8146,17770,0.919
122200,1.563,9.199e+09,1.31,230300,1.105,18740,0.9246
182500,0.7758,5580000,0.8714,202500,1.976,19480,0.8511
156100,1.277,3161000,0.6323,618700,1.009,25880,0.7458
179700,1.006,1888000,0.8359,295400,1.338,20960,0.8735
266300,0.6993,388700,1.527,425900,1,18170,0.6843
538800,0.6859,353700,1.425,264400,1.296,21030,0.8931
473100,0.9249,1917000,1.068,353500,1.312,20340,0.829
106900,1.224,7503000,1.746,301400,1.098,21240,0.8168
122600,1.839,1248000,0.7921,495100,0.9463,23080,0.8667
180300,1.771,238700,1.302,364100,0.9324,20980,0.8254
152500,1.354,4738000,0.5666,238900,1.347,21500,0.8108
177300,1.067,7.048e+09,1.764,233700,1.454,22310,0.8156
190500,0.965,501800,1.407,258200,1.566,23160,0.8137
114100,1.981,706700,0.9852,189800,1.645,22740,0.8677
155000,1.138,4.964e+09,1.857,440900,0.822,19480,0.7129
130300,1.518,2.602e+09,1.79,742600,0.6139,21780,0.9192
139300,1.07,9.464e+09,1.78,374800,1.057,20630,0.9285
203900,1.331,51050000,0.814,493600,0.7759,23030,0.7495
165500,1.235,509400000,1.5,322900,0.8772,22490,0.773
