hERG_IC50,hERG_h,hERG_Bmax
624400,0.505,70.7
884300,0.505,70.7
606500,0.9316,99
555400,1.131,98.97
1290000,0.5482,98.81
531800,0.5123,70.7
1439000,0.505,70.7
747900,0.8729,99
1291000,0.505,70.7
10170000,0.505,70.7
53250000,0.505,70.7
1231000,0.505,70.7
2994000,0.505,70.7
1729000,0.5491,98.15
738000,0.8137,99
593000,0.8167,99
2514000,0.505,70.7
409300,0.6266,70.7
488300,1.148,98.97
489700,0.8025,85.02
9058000,0.505,70.7
1777000,0.505,70.7
459200,0.505,70.7
493100,0.9376,99
1187000,0.505,70.7
17050000,0.505,70.7
806200,0.7955,99
377400,1.141,94.82
1353000,0.505,70.7
1515000,0.505,70.7
527000,0.505,70.7
1574000,0.505,70.7
623900,0.9798,99
734000,0.7637,99
356200,0.8869,75.04
498000,1.042,99
617600,0.8966,99
446800,1.198,98.4
574200,0.8651,93.88
427500,1.129,99
476500,1.047,99
1019000,0.7842,99
1308000,0.505,70.7
498300,1.039,99
456600,1.136,99
862200,0.505,70.7
1121000,0.505,70.7
1389000,0.505,70.7
431600,0.6326,70.7
459800,1.285,95.99
652400,0.8982,99
662400,0.505,70.7
1001000,0.505,70.7
1240000,0.505,70.7
1156000,0.6705,99
330200,0.7256,70.7
561800,1.299,96.38
756900,0.8411,99
1690000,0.505,70.7
1344000,0.505,70.7
670400,0.7866,98.95
1559000,0.505,70.7
760100,0.7706,99
579100,0.505,70.7
14470000,0.505,70.7
879300,0.505,70.7
860900,0.505,70.7
687700,0.8485,99
11530000,0.505,70.7
2179000,0.505,70.7
7581000,0.505,70.7
1950000,0.505,70.7
341900,0.6103,70.7
2260000,0.505,70.7
3672000,0.505,70.7
5682000,0.505,70.7
1691000,0.505,70.7
886800,0.7816,99
11670000,0.505,70.7
634100,0.7659,95.72
822100,0.505,70.7
1853000,0.505,70.7
679000,0.7669,98.92
1750000,0.505,70.7
763800,0.7912,99
829800,0.914,99
85460000,0.505,70.7
697000,0.505,70.7
636100,1.053,99
614500,0.9789,99
648000,0.8862,99
1113000,0.505,70.7
572000,1.083,99
480600,1.085,99
767900,0.9501,99
479700,0.8215,97.9
546600,0.9196,99
876500,0.7994,99
51400000,0.505,70.7
461700,1.32,94.39
441700,1.262,98.1
866500,0.505,70.7
833900,0.505,70.7
2654000,0.505,70.7
20890000,0.505,70.7
805700,0.505,70.7
627300,0.7837,99
724200,0.6997,99
715300,0.505,70.7
7327000,0.505,70.7
2225000,0.505,70.7
1344000,0.505,70.7
2164000,0.505,70.7
1080000,0.7113,99
702800,0.9548,99
556000,1.119,99
3797000,0.505,70.7
570200,0.9786,99
362300,0.8872,75.16
2447000,0.505,70.7
821100,0.505,70.7
85180000,0.505,70.7
464700,0.6201,70.7
542500,0.505,70.7
1184000,0.505,70.7
2856000,0.505,70.7
262400,1.111,70.7
538900,0.9622,99
673400,0.7432,99
716900,1.067,99
