ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h
1136,1.883,498.1,1.995,294.5,1.954
1022,1.919,507.5,1.678,278.9,1.804
963,1.955,499.4,1.831,251.9,1.627
917.8,1.941,514.6,1.992,263.6,1.935
971.8,1.959,488.4,1.952,207.5,1.251
963.5,1.853,478.2,1.852,233.5,1.64
1107,1.943,492.4,1.807,220.8,1.272
1101,1.995,542.9,1.722,304.9,1.991
1051,1.966,530.1,1.728,236.4,1.709
973.6,1.881,496,1.943,262.7,1.646
1039,1.954,521.1,1.67,260.1,1.704
932.3,1.952,505.8,1.878,292.7,1.721
976.1,1.951,503.4,1.897,245.4,1.886
935.9,1.988,484.9,1.855,273.4,1.833
992.2,1.925,479.7,1.961,254.1,1.746
1040,2,513.8,1.939,280.3,1.383
1189,1.941,506.2,1.897,274.5,1.469
1070,1.958,514.4,1.931,243.4,1.784
1094,1.902,507.8,1.877,233.9,1.84
1148,1.967,516.9,1.809,216.9,1.839
1124,1.906,508.6,1.907,243.5,1.956
1164,1.987,535.3,1.662,296,1.995
1128,1.973,496.4,1.924,223.3,1.804
1066,1.957,523.4,1.977,266.5,1.829
999.3,1.965,466.3,1.95,277.1,1.958
1038,1.943,473.1,1.972,277.8,1.863
1029,1.979,484.5,1.811,235.7,1.855
1011,1.887,493.5,1.968,266.9,1.921
1002,1.956,473.1,1.993,268,1.85
950.2,1.986,526.9,1.91,256.5,1.698
979.2,1.841,544.9,1.809,250.6,1.862
1023,1.861,501.6,1.706,264.5,1.597
1104,1.971,532.9,1.665,228.6,1.998
1014,1.97,498.1,1.942,270.2,1.737
1052,1.863,499.1,1.793,289.1,1.538
1010,1.83,502,1.993,197.2,1.138
1039,1.93,517.3,1.953,293.8,1.921
1037,1.957,510.5,1.79,272.4,1.814
979.3,1.991,480.4,1.876,260.3,1.802
1032,1.99,511.7,1.666,245.6,1.79
1079,1.926,490.6,1.997,266.9,1.85
1028,1.901,487.4,1.952,268.7,1.958
958.3,1.923,485.2,1.821,271.2,1.977
999.1,1.941,498.3,1.759,250.7,1.78
1028,1.83,520.5,1.671,248.7,1.994
1080,1.982,590.3,1.742,254.9,1.811
925.5,1.988,515.8,1.754,269.7,1.911
919,1.905,484.6,1.83,264.7,1.98
992.1,1.986,488.9,1.852,269.2,1.962
997.5,1.879,560.6,1.714,265.4,1.926
1081,1.973,513.7,1.871,265.5,1.998
1057,1.997,472.5,1.942,279.4,1.726
826.6,1.886,483.9,1.896,270,1.648
1069,1.915,514.9,1.921,269.8,1.456
1297,1.962,538.6,1.924,227,1.379
1134,1.984,484.1,1.964,233.1,1.647
1035,1.987,458,1.992,264.6,1.914
1050,1.97,504.7,1.885,267.1,1.594
1002,1.988,475,1.968,281.8,1.937
1036,1.976,484.1,1.79,281.3,1.908
1001,1.947,471.9,1.858,272.9,1.999
1028,1.957,502.7,1.818,227.1,1.678
1003,1.886,479,1.93,254.1,1.394
1085,1.819,477.8,1.941,257.2,1.806
1087,1.787,478.4,1.819,259.3,1.738
1101,1.974,530.4,1.731,244.2,1.902
1070,1.946,537.4,1.829,244.3,1.805
868.6,1.92,495.5,1.95,267.7,1.78
934,1.989,483.7,1.959,221.3,1.487
952,1.96,518.2,1.993,274.3,1.966
898.8,1.985,510.2,1.792,275.1,1.833
957.4,1.918,571.2,1.836,259.1,1.648
872.8,1.997,536.3,1.864,252,1.571
1019,1.838,470.6,1.911,291.3,1.886
928.7,1.893,497.4,1.846,212.2,1.801
979.8,1.83,457.5,1.972,253.8,1.966
1170,1.958,524.7,1.785,221.9,1.357
1104,1.954,481.6,1.997,285.4,1.813
915.6,1.978,506.2,1.972,277,1.767
875,1.991,460.2,1.972,283.6,1.835
886.3,1.996,467.5,1.861,254.1,1.763
936.8,1.909,497.1,1.967,229.2,1.488
985.2,1.989,501.3,1.964,292.5,1.481
1021,1.974,498,1.924,263.6,1.552
1034,1.962,529.8,1.759,254.2,1.851
1115,1.962,527.6,1.877,246.5,1.634
1132,1.971,544.9,1.949,265.6,1.643
949.1,1.968,496.6,1.835,311,1.975
