ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h,hERG_IC50,hERG_h
657600,0.7921,118400,1.109,23980,0.7026,16740,0.7798
378200,1.808,139600,0.8744,26960,0.823,15060,1.15
308200,0.8198,156200,0.9762,21350,0.7146,13790,0.9398
445700,1.153,156800,1.174,23830,0.7688,10850,1.096
437900,0.7874,123900,1.058,21440,0.7754,10910,0.9103
391300,1.241,149400,1.013,21880,0.7114,12490,0.8788
542700,0.6007,153600,1.017,17540,0.7469,14260,0.8983
420900,0.8569,157400,1.043,30160,0.747,14350,0.949
227700,0.7321,157100,1.141,32480,0.8594,14510,1.059
346200,1.292,130700,0.8484,30390,0.7603,13470,0.946
402700,1.005,146800,0.9591,37210,0.8035,16450,1.208
516400,0.8529,131700,0.9142,18940,0.6333,16270,0.9906
387900,1.317,194300,1.243,18540,0.6846,14910,0.8469
312800,1.53,193900,1.045,35290,0.833,15120,1.11
438200,0.7536,151200,1.076,25760,0.7615,14460,0.9546
470500,0.941,164700,1.286,26090,0.8039,12990,0.9116
441700,0.8188,183600,1.055,23590,0.8417,13190,0.9385
424200,1.046,172500,0.8953,25470,0.7025,14190,1.025
335500,1.536,183900,1.326,13530,0.7717,13870,0.8042
665600,0.5801,180300,1.644,26150,0.7432,14050,0.9845
571000,0.7669,223000,1.871,26380,0.9098,11390,0.787
452300,0.8313,145500,1.169,23520,1.037,15470,0.9847
323200,1.286,161300,0.9149,24370,0.6267,11370,0.9128
620000,0.7418,150400,0.9795,28060,0.6822,12630,1.013
380900,0.7488,181900,1.093,23490,0.7238,14400,1.142
335000,1.245,145800,0.9628,28500,0.8029,16150,1.194
561000,1.042,161800,0.9628,37090,0.7074,14940,0.9912
905200,0.569,131600,0.9572,26220,0.8419,13490,1.102
377300,0.8161,155500,1.128,18020,0.6614,15080,1.016
337700,0.6675,123700,1.01,24300,0.8469,11860,1.055
288700,1.342,174900,1.02,20020,0.7992,13610,1.1
429600,0.9378,160800,1.102,24260,1.018,14920,0.9631
445700,1.161,160600,1.006,21580,0.8437,14280,0.9209
360100,1.166,176100,1.325,20540,0.6206,14120,1.083
449700,0.7838,132000,0.926,32530,0.943,12110,0.8095
375700,1.033,158800,1.116,24750,0.855,11660,0.8716
396000,0.9786,142800,0.9836,28280,0.7199,14140,1.009
348300,0.9581,157700,1.112,29270,0.8648,11910,0.8746
356900,0.8964,181000,1.089,23880,0.676,11680,1.091
447600,0.7661,172200,1.392,23190,0.6962,15460,1.141
398500,0.9445,142600,1.061,31220,0.8158,13340,0.8548
461600,1.119,116400,0.8223,21530,0.815,15160,0.7686
464600,1.241,149000,1.106,29800,0.7745,13750,0.9436
337700,0.9227,149600,1.02,31200,0.8218,11070,0.8226
363300,0.8977,151500,0.8566,19270,0.5517,14300,0.872
344200,0.7417,123600,0.9016,24130,0.7311,17900,0.9008
368700,0.9196,121600,0.7101,21520,0.7893,14380,0.8575
410700,1.318,99240,0.8294,25320,0.6879,16120,1.09
442800,0.7984,157400,0.9003,20730,0.6549,16240,0.9715
468000,1.08,130000,0.9121,30540,0.7721,11480,0.8157
460400,0.8475,120500,0.8502,22700,0.8258,13140,0.926
339200,0.7178,173500,0.9134,21870,0.6845,13510,0.9875
316200,0.6978,152600,0.9385,20790,0.7816,13210,0.912
393500,0.9804,142900,0.9369,36970,0.8952,15180,0.9748
420400,0.7225,160200,1.082,28640,0.7919,13150,0.8979
417300,0.8624,135000,0.9537,21790,0.6593,13010,0.9097
418300,0.7936,126400,0.9298,25090,0.7883,14920,0.9297
367300,0.7327,141700,0.9007,28420,0.8552,17030,1.066
364900,1.159,165700,1.103,21930,0.6822,15010,1.172
380400,1.295,157600,1.09,30490,0.8364,12480,0.9979
379500,0.9191,163100,0.9823,23490,0.7604,14600,0.9722
397000,0.7431,150000,1.231,27200,0.8409,12720,0.8101
438900,1.003,150600,1.279,15710,0.6865,14890,1.145
371800,0.8412,119200,0.9696,34050,0.8041,17250,0.9721
393600,1.038,173700,1.114,37410,0.7903,15960,1.248
307300,1.17,181700,1.049,25540,0.7189,15810,1.037
364500,1.105,171500,1.014,27000,0.7118,16170,1.117
426500,0.6963,124400,0.8985,26350,0.6347,17100,1.15
464200,0.5316,142300,0.9981,18720,0.7189,13170,0.8963
524400,0.7614,136700,1.035,30310,0.9309,13170,0.8649
429500,0.7576,164300,1.066,33050,0.7515,13730,0.8302
419700,0.8257,139300,0.9902,17920,0.7,14840,1.01
370600,0.8885,152000,1.12,24900,0.8223,14170,0.8781
763600,0.59,136300,0.9166,21990,0.7866,15380,0.924
466900,1.236,152600,1.125,21370,0.865,11530,0.9079
413600,1.188,159900,1.321,23110,0.7759,13210,0.9232
416100,1.302,157200,0.8397,16890,0.697,12970,0.8621
393800,0.8396,131100,0.9883,19890,0.8364,14810,0.9115
343900,0.8937,142600,0.9785,24110,0.6796,15420,0.9171
361800,0.965,139400,0.9435,25260,0.7329,12580,0.9253
374600,0.9978,116800,1.007,27700,0.7809,14610,0.9328
464300,1.214,122800,1.135,21080,0.6483,13900,1.015
324600,0.7006,153800,1.063,30120,0.7515,15740,1.036
281100,1.161,153400,1.05,29760,0.7398,12410,1.082
394100,0.9118,136700,1.027,21380,0.7068,14220,1.273
418800,0.7192,177100,1.215,26420,0.949,14460,1.104
362300,0.8357,140500,1.06,32780,0.6787,13350,1.07
386000,0.8546,136100,1.041,33000,0.6249,14980,0.9043
383000,0.8978,175800,0.9987,24790,0.7762,16220,1.067
258800,1.16,132800,0.9368,29830,0.8636,14200,1.08
343300,0.9252,163400,1.05,20570,0.7898,11950,0.911
582000,0.8574,165200,1.134,25920,0.7422,16040,1.015
327400,1.259,143700,0.8875,23840,0.7046,13060,0.9063
327200,0.9157,177200,0.9756,29770,0.8385,13620,1.019
351900,1.04,177300,1.009,22970,0.5639,13510,0.8063
401400,0.9476,144900,1.217,29430,0.7089,15280,1.061
404300,0.8154,162800,1.065,24350,0.7792,14910,1.056
480800,1.145,156600,1.163,27700,0.9256,15640,1.018
391000,1.04,146800,0.9992,26730,0.8367,13270,0.8358
353300,0.7221,158600,0.9898,18610,0.559,13080,1.013
365800,0.824,164800,1.071,16370,0.7791,12870,0.9815
382300,0.9796,134900,0.89,19250,0.7103,10610,0.8027
432900,1.054,156000,1.005,21090,0.7629,12220,0.9457
403600,0.8864,177000,1.135,21730,0.7752,13750,0.9172
458900,0.5975,152700,0.9898,24100,0.7388,14100,0.9712
410200,0.7353,139700,1.08,23080,0.8024,14810,1.006
778700,0.5931,173500,1.1,22040,0.5386,15490,0.8599
539100,0.7217,133900,1.02,23900,0.7425,12850,0.8084
296500,1.466,151300,0.8911,24050,0.7826,13800,0.9364
424300,1.161,156900,1.109,22910,0.7843,12740,0.9266
283000,1.07,145900,1.082,25510,0.9234,14020,0.9265
459600,0.8406,150700,0.8893,22340,0.8158,13840,1.089
375800,0.9948,160400,0.8892,28710,1.011,14060,0.9922
