ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h
4986000,1.409,1863000,0.5768,49150000,1.472
1467000,1.896,217300,1.022,2324000,1.944
124400,1.399,11360,1.773,290500000,0.8754
150300,0.8163,37130,1.061,2250000,1.166
4117000,0.6286,1248000,0.5683,235400000,0.6357
1067000,0.8636,1472000,0.5151,2.846e+09,1.184
5.34e+08,1.263,29710,1.213,134500000,1.629
834700,1.628,10660,1.872,1.409e+09,1.065
2088000,0.8603,12650,1.735,786800,1.89
581000,1.121,11120,1.714,255700,1.287
9549000,1.146,2292000,0.5202,980600000,1.26
1031000,1.064,30060,1.18,307100,1.662
576500000,1.511,39270,1.001,52170000,1.326
7.43e+08,1.907,23150,1.354,2231000,1.353
7.561e+09,1.862,56850,0.9802,14070000,1.879
2308000,1.754,58120,0.9914,1.968e+09,1.121
353700,0.9753,427400,0.6115,665100000,0.6957
52770,1.576,268000,0.9795,8.723e+09,1.545
2076000,0.8693,116000,0.7434,9347000,1.783
75820,1.883,550200,0.6883,135200,1.661
1.518e+09,1.675,18180,1.556,702700,1.442
76940000,0.8503,13500000,1.933,120700,1.616
973500000,1.471,8917000,1.344,304400,1.194
104100,1.976,14550,1.568,101600000,1.069
162300,1.49,4096000,0.5968,139600,1.875
5732000,0.8621,43890,1.361,2363000,1.204
16510000,1.711,25270,1.24,1052000,1.476
1.47e+08,1.553,13610,1.53,137900000,0.8555
3.208e+09,0.9494,124000,0.7687,388700000,1.431
131900000,0.8318,23900000,0.6069,747100,1.85
40090000,1.198,538600,0.8993,2500000,1.504
57670000,1.605,44800,1.163,28300000,0.79
787400000,1.396,124700,0.8675,2165000,0.9772
403900000,1.317,276500,0.6727,1.011e+09,0.6747
2751000,1.206,108100,0.8535,1130000,1.53
66580000,1.934,925800,0.6067,113800,1.599
7.315e+09,1.737,677800,0.6832,63350,1.735
4212000,1.183,28450,1.371,477300000,0.7003
3748000,1.469,14080,1.768,4401000,1.029
11760000,1.77,15080,1.628,3130000,1.623
394500000,1.972,156300,0.7154,202500000,1.196
18730000,0.969,75370,1.081,12870000,1.177
1976000,1.629,67200,1.481,3.331e+09,1.354
3.459e+09,1.543,16170,1.28,1134000,1.863
62490000,1.414,17340,1.357,24760000,1.822
9.62e+08,1.014,34540,1.407,52790000,1.147
15680000,1.268,2204000,0.5913,75250000,1.327
3.648e+09,1.577,498900,0.8888,1.114e+09,1.42
1.096e+09,1.775,139800,0.8663,24920000,1.445
1776000,1.136,9007000,0.5703,736600000,1.478
98410000,1.411,1200000,1.942,6581000,1.986
69130000,0.8832,1.115e+09,0.6799,10720000,1.473
7.55e+09,1.915,483200000,1.044,2005000,1.989
875200000,1.537,3.969e+09,1.136,2052000,1.833
994900000,1.233,36640000,1.364,1.81e+09,1.868
5.04e+09,1.097,12140,1.654,4.725e+09,1.803
423100,1.332,16210,1.713,10400000,1.971
1951000,0.9963,18600,1.556,1.693e+09,1.452
7326000,0.6977,13170,1.577,1.69e+09,1.881
11260000,0.7547,23190,1.328,626700000,1.645
47420000,1.107,19650,1.602,908900000,1.842
377800,1.632,20680,1.691,108800,1.433
146100000,0.7187,58620,1.296,1.357e+09,1.544
573500000,1.053,14270,1.571,2.25e+08,0.6531
