Kmax,Ku,n,halfmax,Vhalf,slope
6.201,0.0008151,0.5,40,-70.32,0.155
5.799,0.001259,0.8373,148.8,-73.62,0.03897
2.394,0.0007847,1.499,494.1,-74.87,0.004845
9.921,0.000958,0.5,75.47,-75.81,0.1315
9.079,0.001275,0.7829,231.6,-75.49,0.0392
3.066,0.0008047,0.9493,94.18,-68.41,0.03255
3969000,0.0007762,0.5643,58230000,-11.38,0.06816
83940,0.0008414,0.5688,985200,-65.44,0.0852
8.832,0.00105,0.7912,224.4,-68.05,0.03936
1822000,0.001291,0.5116,16580000,-81.23,0.1099
9.984,0.0008312,0.5,75.59,-73.19,0.1321
3.126,0.001002,1.477,649.6,-74.24,0.004812
5.407,0.001129,0.9601,219.5,-71.66,0.02463
6326000,0.001027,0.5,51650000,-73.43,0.1225
5.793,0.0007142,0.5891,57.83,-71,0.1002
1543000,0.0008664,0.5788,19380000,-66.17,0.07962
2.404,0.0007944,1.209,186.2,-73.21,0.01291
5.541,0.001012,0.655,72.35,-74.92,0.07659
3.347,0.0008421,0.9567,113.8,-70.88,0.02941
2.101,0.0006981,1.198,136.1,-74.78,0.01544
4.107,0.0008076,0.7158,57.46,-74.4,0.07148
7.945,0.0005829,0.5,69.4,-9.23,0.1145
7.14,0.0007943,0.5,47.88,-71.09,0.1491
5.306,0.0009494,0.5,37.26,-68.29,0.1424
848500,0.001328,0.5,7419000,-77.66,0.1144
5.317,0.001086,0.5962,53.08,-74.54,0.1002
8.435,0.0008676,0.5,61.46,-73.5,0.1372
205200,0.001222,0.5481,2148000,-76.51,0.09553
3.34,0.0009378,1.285,383.6,-60.54,0.008707
3.267,0.0008419,1.079,168.5,-62.06,0.01939
9.979,0.000831,0.5,75.54,-73.19,0.1321
3.776,0.0008012,0.8751,105.2,-69.91,0.03589
1.66,0.0005523,1.464,240,-74.85,0.006917
12.71,0.0006851,0.5,103.3,-70.84,0.123
3.064,0.0008035,0.9491,93.94,-68.39,0.03262
1.869,0.0005467,1.886,1348,-72.38,0.001386
3.251,0.0009913,1.341,428,-72.4,0.007596
3.027,0.0007055,1.081,141.8,-65.91,0.02135
2091000,0.0008709,0.519,19670000,-69.49,0.1063
3.463,0.0007519,1.011,153.3,-52.58,0.02259
27.87,0.001147,0.5,218.4,-72.85,0.1276
2.384,0.0006851,0.9008,60.85,-75.31,0.03918
