hERG_IC50,hERG_h,hERG_Bmax
818.5,0.9224,97.59
883.4,0.8902,99
890.6,0.8817,99
875.9,0.9053,99
958.9,0.9504,99
964.5,0.9677,99
887.2,1.007,96.44
837.7,0.8774,99
871.8,0.9111,98.69
879.9,0.9112,99
825.8,0.8844,98.07
915.9,0.9423,99
982.9,0.9548,99
906.6,1.044,95.79
865.8,0.9224,99
835.9,0.9278,97.92
894.3,0.8945,99
822.6,0.9231,97.25
936,0.9143,99
943.6,0.9484,99
862.4,0.884,99
839,0.8523,99
864.9,0.9322,98.41
964,0.9381,99
926.6,0.9304,99
849,0.8928,99
873,0.9018,99
895,0.9141,99
932.4,0.9726,99
963.8,0.9338,99
832.7,0.9977,95.72
852.7,0.9539,96.6
892.8,0.8739,99
918.7,1.001,98.07
858,0.8584,99
863,0.9016,99
887.7,0.8844,99
759.9,0.9441,95.66
898.5,0.925,99
847.3,0.8506,99
902.4,0.9117,99
897.7,0.8617,99
845.3,0.8839,99
956.4,0.9542,99
801.9,0.8773,99
991.2,0.9047,99
899.1,0.9108,99
922.2,0.9209,99
839,0.8776,99
920.7,0.8951,99
998.3,0.9874,99
752.3,0.9559,95.79
993.5,0.9187,99
916.3,0.9384,99
739.6,1.006,93.9
829.1,0.9014,99
980.2,0.9402,99
900.8,0.8935,99
870.6,0.9213,98.15
814.1,1.053,93.85
818,0.8511,99
952.1,0.9217,99
889.5,0.9003,99
844.5,0.8435,99
897.1,0.9234,98.45
857,0.8614,99
762.8,0.8604,97.57
970,0.9282,99
914.2,1.006,96.47
965.8,0.9661,99
929.7,0.9131,99
802.4,0.9354,95.78
825.9,0.8712,99
863.9,0.8822,99
891.7,0.8729,99
947,0.9352,99
865.5,0.8915,99
923.6,0.9996,97.55
884.3,0.8977,99
856.8,0.8842,99
934.3,0.9302,99
842.4,0.9042,98.66
855,0.8923,99
964.8,0.928,99
843.1,0.8824,99
820.1,0.9996,96.16
892.9,0.8788,99
829.7,1.025,94.76
943.4,0.9601,99
896.1,0.8905,99
839.9,0.879,99
902.2,1.016,97
830.6,1.001,95.71
933.3,0.9228,99
851.7,0.8678,99
831.5,0.8442,99
835.4,0.8458,99
964.6,0.9506,99
803.7,0.8601,99
887.4,0.8704,99
855.5,0.8881,99
982.1,0.9593,99
902.6,1.013,96.95
916.7,0.8959,99
949.6,0.9276,99
844,0.8745,99
892.9,0.9493,99
867.6,0.8667,99
1012,0.9578,99
818.3,0.8729,99
948.4,0.9158,99
905.6,0.8946,99
912.7,0.9653,97.94
963.3,0.947,99
903.8,0.9589,99
815.5,0.8752,99
1038,0.9437,99
813,0.8697,99
836.4,0.9203,97.12
928.6,0.8855,99
884.1,0.9083,99
955.7,0.9418,99
892.2,0.9093,99
988.8,0.9672,98.99
968.1,0.9152,99
867.7,0.8973,99
933.1,0.9258,99
866.1,0.9018,98.34
889.8,0.9175,99
889,0.888,99
899.6,0.9042,99
904.7,0.8897,99
934.9,0.921,99
872.2,0.9246,99
859.7,0.8805,99
862.9,0.8633,99
958.5,0.9219,99
857.5,0.8711,99
892,0.8857,99
838.4,0.8578,99
926,0.921,99
861.7,0.9654,96.04
939.1,0.9313,99
783.3,0.8788,99
899.5,0.9063,99
822.4,0.8666,99
955.8,0.9419,99
866.5,0.8582,99
895.4,0.8668,99
1005,0.9765,99
977.5,0.9832,99
895.3,0.916,99
858.1,0.8602,99
910.9,0.9049,99
947.5,0.8839,99
913.8,0.9189,99
822.1,0.9363,96.45
914.5,0.8694,99
910.3,0.9265,99
903.8,0.9349,99
947.7,0.941,99
883.9,0.9144,99
937.5,0.9405,99
837.2,0.8754,99
823.7,0.8915,97.98
862.7,0.9084,97.88
982.5,0.937,99
951.6,0.9279,99
876.1,0.8603,99
882.3,0.9066,99
929.2,0.9241,99
932.2,0.9007,99
887.8,0.8755,99
864.9,0.8974,99
913.7,0.8952,99
780.6,0.9286,96.64
852.7,0.8979,98.03
843.6,0.8385,99
833.8,0.8794,99
864.1,0.9171,99
936.2,0.9489,99
911.4,0.8749,99
869.7,0.908,99
965.3,0.9598,99
897,0.9078,97.86
896.3,0.9259,99
944.9,0.9483,99
854.3,0.8872,99
838.7,0.8583,99
889.7,0.9456,98.37
928.2,0.922,99
907.8,0.9206,99
926.3,0.9134,99
852.9,0.9918,96.36
793.5,0.9508,95.52
860.3,0.863,99
898.5,0.9107,99
947.4,0.967,99
795.9,1.05,94.67
843.4,1.016,95.19
928.2,0.9541,99
980,0.9195,99
936.6,0.9613,99
932.7,0.9351,99
925.5,0.9129,99
846.4,0.9012,99
803.6,0.8705,99
829.3,0.8774,99
919.6,0.8676,99
940.8,0.9385,99
940.4,0.9476,99
862,0.9544,97.84
867.3,0.8777,99
806.7,0.9589,96.35
948,0.9123,99
792.4,1.044,93.7
919.2,0.9325,99
780,1.017,94.35
941.4,0.9492,99
887.8,1.004,95.72
878.4,0.9021,99
948.1,0.9216,99
895.6,0.9052,99
854,0.9471,96.49
964.6,0.9358,99
913.2,0.9106,99
849.8,0.8963,99
857.4,0.8949,99
904.7,0.9173,99
903.4,0.9231,99
935.9,0.9344,99
854.3,0.8935,99
893.8,0.9099,99
937.6,0.9263,99
872.8,0.9244,99
875,0.9422,99
926.8,0.9062,99
792.8,1.042,94.59
812.9,0.8662,99
833.7,0.9272,97.44
999.2,0.9462,99
828.3,0.9673,96.08
939,0.9314,99
