ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h,hERG_IC50,hERG_h
3679,1.939,6807,1.98,6454,1.679,385.5,0.9455
3082,1.719,7286,1.937,3876,1.488,584.6,0.8387
3408,1.944,5528,1.53,5729,1.522,408.6,1.098
4144,1.408,5752,1.744,5689,1.546,278.6,0.6821
3834,1.374,5799,1.372,4104,1.483,318.9,1.887
3072,1.652,5728,1.643,4349,1.654,318.7,1.162
3732,1.768,6452,1.988,4282,1.932,804.4,0.8597
3655,1.6,6108,1.757,4150,1.885,352.1,0.8248
3353,1.63,7176,1.985,5075,1.687,279,0.9103
3616,1.827,6709,1.956,4441,1.407,529.9,0.7989
3862,1.737,6362,1.761,5040,1.416,445.3,0.6761
3606,1.793,6142,1.865,5455,1.742,106.3,0.5658
4114,1.973,5544,1.942,3502,1.393,112.4,1.668
2594,1.768,6431,1.964,4539,1.79,205.6,1.241
2887,1.608,6354,1.94,3752,1.646,574.1,0.8748
3568,1.524,8114,1.811,5445,1.639,1051,1.431
4332,1.735,7413,1.699,3765,1.45,1102,0.7164
3509,1.93,5833,1.48,6415,1.579,954.1,1.082
3698,1.898,6119,1.83,4712,1.484,286.5,1.091
3620,1.748,5634,1.831,4669,1.586,557.8,0.9513
3647,1.522,6717,1.967,5424,1.806,513.9,0.8231
3776,1.089,6408,1.999,6178,1.756,171.1,0.6931
2856,1.324,6308,1.744,4804,1.87,193.4,1.272
4375,1.829,6630,1.889,5578,1.804,269.2,1.829
4763,1.855,5848,1.911,5149,1.474,532.1,1.224
2983,1.664,5208,1.996,4827,1.753,575.4,0.7682
3997,1.833,6199,1.983,4611,1.946,356.3,1.743
4057,1.706,6904,1.83,5302,1.858,165.8,0.8976
3928,1.99,7115,1.422,4578,1.531,724.7,1.006
4380,1.986,5808,1.265,5117,1.324,711.9,0.5958
3178,1.851,7927,1.392,4403,1.941,1162,1.241
3558,1.937,7582,1.799,4293,1.586,354.7,0.9785
5142,1.934,6910,1.985,4246,1.511,1314,0.8357
3571,1.995,5776,1.445,4315,1.6,395.3,1.595
4400,1.87,5102,1.981,6422,1.603,354.2,1.206
3471,1.593,5938,1.881,5496,1.89,871.4,1.237
3421,1.904,5669,1.959,4537,1.264,408.1,0.9699
3483,1.532,5736,1.966,4799,1.705,709.5,0.8667
4239,1.811,6174,1.96,4021,1.927,233.6,1.439
3802,1.944,6167,1.953,4834,1.309,535.3,1.107
4044,1.942,5799,1.786,5028,1.937,622.8,1.195
3717,1.822,5641,1.739,3759,1.832,657.8,1.321
3831,1.574,6190,1.695,3921,1.783,832.1,0.5183
4780,1.257,5296,1.864,4414,1.675,457.2,0.9054
3885,1.803,7297,1.401,4564,1.927,362.5,1.419
4132,1.969,5405,1.252,4530,1.97,363.9,1.081
2736,1.953,5213,1.691,4077,1.931,412.6,1.516
3607,1.865,8338,1.838,5134,1.431,273,1.76
3431,1.715,6629,1.998,3596,1.208,587.2,1.006
3839,1.786,7860,1.911,5632,1.506,415.1,1.528
2954,1.156,7087,1.838,5894,1.677,1576,0.769
2281,1.465,6719,1.904,4815,1.276,320.9,0.7346
2871,1.803,6813,1.827,4571,1.453,517.4,1.335
3515,1.947,5543,1.792,4173,1.945,596.7,1.014
3313,1.906,5872,1.94,3699,1.872,574.8,0.8054
3287,1.972,6984,1.931,4514,1.701,659.4,1.126
3410,1.395,5834,1.705,3816,1.795,838.2,0.8914
4299,1.807,5562,1.522,6692,1.867,182.4,0.8037
3743,1.811,7926,1.734,6210,1.922,366.1,0.578
3924,1.871,8020,1.978,4197,1.853,401.4,0.9746
3662,1.806,6323,1.823,4646,1.303,495.7,1.237
3870,1.881,6191,1.974,4682,1.394,362.8,0.9082
3199,1.96,5820,1.981,5657,1.388,669.1,1.063
3313,1.582,6965,1.769,3937,1.54,441.4,0.7919
3836,1.866,6949,1.798,4049,1.441,882.4,1.517
4609,1.857,6353,1.999,4181,1.653,522.8,0.8897
4847,1.643,5849,1.694,4739,1.693,266.8,0.5247
3722,1.425,4996,1.828,4205,1.214,217.1,1.383
3521,1.15,7930,1.903,3796,1.079,1920,0.9668
3228,1.99,7577,1.9,4759,1.677,1853,0.9081
3376,1.961,6428,1.993,4427,1.782,1104,0.7584
3593,1.825,6248,1.999,4703,1.872,321.9,0.6409
3838,1.982,6234,1.896,4921,1.98,610.7,0.8721
4343,1.963,5039,1.956,4188,1.762,450.4,0.8758
3856,1.73,5004,1.495,3830,1.451,172,1.178
4836,1.9,6739,1.62,4635,1.912,164.1,0.6942
3532,1.92,6667,1.93,5258,1.749,102,0.603
5191,1.972,5397,1.666,5324,1.539,324.6,1.78
4390,1.723,5559,1.653,4180,1.947,428.5,1.805
3431,1.738,5457,1.71,4026,1.756,472.2,0.7402
4165,1.671,5652,1.835,4832,1.507,905.7,0.6114
3688,1.701,5202,1.75,3830,1.966,302.6,0.9305
4529,1.901,4621,1.992,4514,1.506,624.9,0.9524
3952,1.806,7003,1.996,5097,1.627,576.3,0.527
3020,1.719,6843,1.983,4587,1.567,238.1,1.14
3372,1.654,6545,1.869,5215,1.122,403.6,1.665
3993,1.865,6042,1.773,4717,1.645,846.7,1.065
3548,1.881,6580,1.783,4495,1.849,981.2,1.263
3990,1.925,6976,1.895,4804,1.845,255.8,1.823
4101,1.994,6029,1.973,5673,1.695,392.8,1.337
3860,1.913,6160,1.946,3591,1.901,522.3,1.454
