ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h,hERG_IC50,hERG_h
12030,1.181,6550,1.982,478.8,0.9547,19.74,1.676
10990,0.9766,4810,1.364,457.4,0.5707,16.77,1
11950,1.312,5884,1.311,541,0.9259,22.91,1.602
9852,1.016,6202,1.982,590.8,1.302,20.44,1.985
12690,1.259,8758,1.672,414.9,0.7612,18.56,1.652
15710,0.7553,5822,1.558,881.9,0.918,20.33,1.535
14710,0.877,3998,0.9449,635.5,1.072,21.82,1.249
12520,1.022,5450,1.04,639.8,1.262,20.2,1.584
20680,1.16,6721,1.649,721.8,1.273,19.86,1.735
8123,1.508,9416,1.489,912.1,1.211,19.22,1.416
13220,1.055,4414,1.901,489.6,0.926,21.16,1.394
12150,0.9163,4267,1.538,679.5,0.8532,22.08,1.141
20130,1.398,5628,0.831,530,0.9725,19.71,1.31
15730,1.226,6493,1.436,990.9,1.289,20.1,1.462
14000,1.054,5097,0.9024,1013,1.002,17.49,1.507
14190,1.9,5539,1.874,907.9,1.026,15.9,1.056
23140,1.111,5092,1.571,857.2,0.7028,16.78,0.918
20540,0.8942,9867,1.525,631.8,0.749,20.65,1.908
15140,0.884,9596,1.462,681.4,1.1,20.66,1.429
13790,1.783,7506,1.777,1017,1.106,24.04,1.188
16340,1.168,3498,1.429,1040,1.017,19.52,1.369
15470,1.125,6747,1.059,578.5,1.003,21.19,1.419
