hERG_IC50,hERG_h,hERG_Bmax
644,0.9274,99
700,1.017,99
711.7,1.036,99
614.9,0.9841,99
645.2,0.9572,99
621.6,0.995,99
628.8,0.9771,99
700.2,0.9297,99
654.7,1.013,99
654.9,0.9742,99
699.6,0.9154,99
684.1,0.9826,99
566.1,0.9745,99
670.1,1.024,99
631.9,0.8764,99
562.1,0.9573,99
690.4,1.009,99
645.2,0.9148,99
668.6,0.9612,99
680.6,0.9161,99
702.7,0.9505,99
633.1,1.007,99
676.8,1.037,99
815.6,0.9566,99
657.5,0.8948,99
606.9,1.013,99
638.8,0.9814,99
638.5,0.92,99
682,0.9308,99
638.1,1.053,99
703.4,1.005,99
636,0.9504,99
652,0.9087,99
672.2,1.002,99
667,1.035,99
612.8,0.9759,99
624.1,1.007,99
642.6,0.8394,99
607.9,1.051,99
727.2,1.009,99
584.5,0.9736,99
639.5,0.9488,99
679.2,1.003,99
633.9,0.9159,99
642.3,0.951,99
554.8,0.9528,99
630.7,0.9893,99
601.4,0.9466,99
649.2,1.05,99
639.7,0.9881,99
597.4,0.9113,99
696.7,0.9669,99
592.7,0.9528,99
654.9,0.9826,99
578.6,0.8974,99
664.3,0.9281,99
676.1,0.9747,99
682.8,1.046,99
678.6,0.9761,99
647.3,1.002,99
667.8,0.9789,99
666.6,1.024,99
674,0.9727,99
685.3,0.9404,99
692.1,1.035,99
728.9,0.9939,99
600.8,0.9807,99
666.5,0.9211,99
608.7,1,99
635.6,0.9407,99
613.8,0.9775,99
603.1,0.9349,99
633.6,0.9808,99
738.7,0.9395,99
620.5,0.9733,99
594.8,0.958,99
616.9,0.8928,99
716,0.9833,99
621.7,1.061,99
758.3,0.995,99
670.9,0.8803,99
697.8,0.9002,99
675.2,1.024,99
608.6,0.9469,99
611.5,0.9468,99
598.4,0.9776,99
611.8,0.985,99
635.9,0.937,99
600.7,0.9781,99
643.4,0.9461,99
638.5,1.096,99
666.6,0.9338,99
667.2,0.9697,99
650,0.9446,99
599.6,0.9966,99
672.4,0.9997,99
615.8,0.95,99
691.4,0.9605,99
648.7,1.025,99
674,0.9983,99
621.5,1,99
639.4,0.9201,99
695.9,1.016,99
646.1,0.982,99
636.5,0.9652,99
636.6,0.8951,99
666.3,0.9637,99
575.7,1.002,99
740.8,1.029,99
666.5,1.082,99
646.4,1.019,99
680.6,0.9836,99
613.4,0.873,99
654.1,1,99
591.3,1.021,99
664,0.9733,99
643.8,0.9739,99
604.4,0.9855,99
651.2,1.01,99
682.6,1.035,99
619.9,0.9005,99
611.5,0.9245,99
628.9,0.9742,99
620.6,0.8476,99
652.5,0.9657,99
655.6,0.8849,99
642.3,0.9317,99
588.1,0.8904,99
636.4,0.996,99
707,1.064,99
681.3,1.015,99
598.1,0.9789,99
609.5,0.9966,99
749.1,1.021,99
650,0.9786,99
626.9,1.032,99
672.6,1.006,99
649,0.97,99
631.1,0.9395,99
689.2,0.9829,99
634.5,0.9432,99
650,0.9934,99
651.8,0.9663,99
632.6,0.9663,99
591.3,0.9716,99
628.6,0.996,99
768.7,0.9461,99
614.3,1.067,99
636.3,0.9868,99
658.6,0.9924,99
638.6,1.087,99
617.4,0.9526,99
601.9,0.9635,99
720.7,0.96,99
636.6,1.091,99
630.8,0.9248,99
625.7,1.015,99
721.5,1.052,99
697.4,0.9977,99
646.2,0.9654,99
713.7,1.003,99
671.8,0.8488,99
731.3,0.9491,99
574.6,0.8478,99
645.2,1.018,99
649.6,1.015,99
639.3,0.9011,99
630,1.079,99
698,0.9624,99
609,0.9952,99
593.9,0.9699,99
616.4,0.9206,99
660.9,0.955,99
