hERG_IC50,hERG_h,hERG_Bmax
12070,1.313,85.34
21250,0.8451,99
16980,0.7605,94.65
16780,0.7902,99
22190,0.6686,99
25560,0.5991,99
21380,0.8089,99
17740,0.6877,99
18910,0.7428,99
19460,0.7118,99
21930,0.6297,99
18370,0.7634,99
21040,0.7847,99
23210,0.8297,99
19050,0.6056,99
23100,0.7952,99
23590,0.6921,99
15430,0.6739,99
23700,0.8561,99
14370,0.5986,99
15840,0.5621,99
22920,0.5092,99
16530,0.6715,99
20220,0.663,99
10650,1.37,75.2
14700,0.6034,99
15370,0.5792,99
16690,0.5262,99
24800,0.5764,99
16180,0.6896,99
14990,1.048,90.84
17620,0.6822,99
30100,0.715,99
21700,0.6715,99
17930,0.6132,99
10730,1.114,76.58
21130,0.554,99
16590,0.7177,99
23770,0.6917,99
12110,1.073,81.5
17730,0.7573,99
14460,1.008,87.08
25050,0.5294,99
18600,0.6099,99
17990,0.7695,99
15600,0.7517,99
18600,0.8324,99
18830,0.7304,99
10740,1.363,72.83
19570,0.7038,99
23530,0.568,99
16530,0.5908,99
20460,0.6506,99
21620,0.6313,99
18700,0.9266,99
26420,0.5747,99
15970,0.6037,99
16160,0.5746,99
16340,0.6863,99
16860,0.9647,89.21
12210,0.9007,82.21
17270,0.7914,99
19600,0.6572,99
22270,0.5759,99
15740,0.6535,99
16560,0.71,99
14910,0.6661,99
24240,0.6731,99
26380,0.7307,99
15060,0.5882,99
9035,1.031,77.9
18330,0.6534,99
21300,0.505,98.37
27020,0.643,99
22320,0.5587,99
31420,0.64,99
26310,0.7869,99
11760,1.114,79.17
24460,0.5907,99
17980,0.8375,91.03
18930,0.505,98.55
21980,0.6691,99
19330,0.8934,97.53
21810,0.5486,99
18660,0.5142,99
17040,0.6414,99
19880,0.6856,99
18150,0.7997,99
19210,0.8248,99
16840,0.8102,99
16530,0.7973,99
17070,0.7191,99
19650,0.6617,99
18310,0.7785,99
17500,0.6999,99
24790,0.6892,99
18600,0.6789,99
15140,0.6011,99
19050,0.736,99
9145,0.9309,79.58
21360,0.7075,99
18910,0.6062,99
18740,0.505,98.42
28600,0.6347,99
14880,1.075,82.51
21840,0.5781,99
23600,0.7399,99
16590,0.505,99
16190,0.7829,99
24980,0.6636,99
24190,0.9739,99
23290,0.6792,99
17230,0.5906,99
21310,0.6192,99
25070,0.6019,99
17760,0.584,99
17530,0.9096,99
27070,0.6206,99
15780,0.6235,99
20030,0.9179,99
20440,0.558,99
19180,0.6563,99
23870,0.505,98.29
19440,0.6551,99
17700,0.6325,99
21160,0.6412,99
15810,1.051,84.91
31440,0.6778,99
18200,0.7276,99
22500,0.6618,99
17270,0.6868,99
28310,0.6768,99
28160,0.7547,99
21010,0.5138,99
11690,0.9228,86.94
23800,0.6848,99
24070,0.6809,99
24270,0.5504,99
16370,0.7267,99
18190,0.505,98.32
17010,0.7681,99
23090,0.6778,99
24370,0.6721,99
19680,0.7581,99
20550,0.65,99
23550,0.8062,99
18870,0.526,99
22860,0.5957,99
18120,0.5423,99
14590,0.6563,99
19400,0.7718,99
23190,0.5746,99
18750,0.6485,99
23010,0.6149,99
25130,0.5623,99
20950,0.7041,99
18600,0.6183,99
17330,0.6084,99
25100,0.5646,99
18370,0.6664,99
26570,0.7795,99
20330,0.505,99
19800,0.7438,99
24750,0.6127,99
9241,1.28,75.57
25390,0.83,99
20860,0.7105,92.61
15070,0.6836,99
25680,0.7012,99
18960,0.7213,99
11030,1.707,73.9
14400,0.9774,80.8
19330,0.8098,99
20060,0.6962,99
21730,0.6689,99
16710,0.7656,99
24890,0.6482,99
18010,0.7768,99
15480,0.608,99
20810,0.698,99
17190,1.061,82.94
20610,0.7934,99
25910,0.6458,99
18450,0.751,99
22360,0.7703,99
21320,0.7777,99
26460,0.8606,99
19900,0.6843,99
18860,0.7232,99
21290,0.6298,99
20060,0.7857,99
21310,0.6192,99
16220,0.9022,99
16770,0.6247,99
23130,0.7111,99
17500,0.6927,99
23760,0.8066,99
14350,0.9707,87.29
19960,0.949,99
20990,0.6437,99
14940,0.8433,87.87
17420,0.9801,86.39
17460,0.792,99
24460,1.073,99
12100,0.9918,89.04
18580,0.5403,99
25090,0.9511,99
25050,0.8531,99
16100,0.6005,99
