hERG_IC50,hERG_h,hERG_Bmax
135.1,0.5696,98.41
101.5,0.7426,91.55
175.8,0.673,98.53
70.05,0.723,88.3
215.3,0.6687,98.68
133.8,0.606,98.4
111.8,0.5465,98.63
144.9,0.8546,91.96
139.5,0.5971,98.39
175.6,0.6593,98.44
90.87,0.9971,85.49
144,0.7238,96.72
112,0.6078,98.53
200.4,0.7298,98.76
162.8,1.027,90.05
89.89,0.9454,84.37
162.2,0.5955,98.39
122.4,0.5514,98.5
130.7,0.651,98.61
141.5,0.7589,91.36
133.8,0.622,98.45
157.5,0.5607,98.34
75.93,1.09,82.36
100.8,0.9764,87.66
126.1,0.6165,98.49
108.7,0.5805,98.49
184.7,0.6027,98.19
116.9,0.5576,98.57
193.5,0.6709,98.67
130,0.6312,94.19
68.94,0.7829,88.17
124.9,0.6036,98.46
124.2,0.645,98.62
86.72,0.8742,88.11
108,0.7643,91.8
152.3,0.6487,98.53
92.73,1.015,86.63
140.6,0.5697,98.32
207.8,0.7332,98.83
168.4,0.6863,98.59
112.3,0.5949,98.43
181.9,0.6431,98.37
159.5,0.6196,98.45
181.6,0.6501,98.39
139.5,0.5594,98.3
196.2,0.819,95.68
157.1,0.6523,98.46
150.2,0.5945,98.37
140.9,0.6131,98.51
249.5,0.8081,98.98
128.5,0.5545,98.54
71.1,0.7205,89.13
94.92,1.029,86.7
82.87,0.704,91.79
140.3,0.7156,95.59
208.8,0.689,98.59
107.9,0.8925,87.69
204.7,0.7061,98.66
104.3,1.039,88.89
245.1,0.7971,98.94
183.4,0.6639,98.47
200.7,0.6863,98.53
262.9,0.8155,98.95
158.8,0.6061,98.44
121,0.6446,98.66
116.2,0.7349,91.79
166.4,0.6177,98.35
90.33,0.6469,93.85
167.4,0.6199,98.44
103.6,0.8066,90.27
137.1,0.5769,98.31
152.8,0.5909,98.61
132.5,0.5915,98.43
91.98,0.8083,89.46
253.9,0.7077,98.65
84.27,0.7397,90.39
102.4,0.9244,87.56
167,0.5862,98.49
181.2,0.685,98.63
160.2,0.6269,98.52
143.3,0.602,98.39
161.4,0.6052,98.49
153.2,0.6241,98.34
103.9,0.814,90.13
181.2,0.7455,98.82
128.2,0.6096,98.56
165.6,0.6658,98.5
118.9,0.7193,93.31
140.9,0.615,98.37
136.8,0.6892,95.36
179.3,0.7885,95.93
182.7,0.7327,96.18
81.05,1.137,83.99
162.1,0.627,98.5
184,0.735,98.77
147.4,0.5927,98.27
127.1,0.6206,98.58
115.9,0.8074,89.65
127.3,0.5634,98.42
107.4,0.5579,98.41
205.5,0.661,98.64
129.3,0.8901,88.87
157.7,0.6788,98.56
128,0.5698,98.36
158.2,0.6729,98.63
178.1,0.6447,98.38
174.4,0.7163,98.72
106.7,0.7605,92.04
154.6,0.6105,98.42
172.9,0.6145,98.36
149.1,0.5906,98.6
167.3,0.6127,98.44
161,0.6283,98.44
162.9,0.7712,94.81
213.9,0.6756,98.47
163.5,0.6669,98.51
180.7,0.7208,98.71
91.98,0.8083,89.46
82.87,0.704,91.79
109.9,0.5699,98.38
209.4,0.7035,98.66
185.7,0.6661,98.54
119.9,0.7641,91.78
100.6,0.8441,90.92
174.2,0.6633,98.51
140.9,0.6296,98.45
169.1,0.9733,90.32
188.7,0.6157,98.43
175.6,0.7034,98.65
107.8,0.8698,88.02
253,0.7769,98.85
130.3,0.6319,98.64
189.6,0.9992,91.91
81.03,0.8613,86.99
145,0.6395,98.49
89.17,0.9585,85.13
251.5,0.7476,98.8
125.4,1.069,86.98
191.3,0.6867,98.64
80.8,0.7582,90.82
148.3,0.7983,94.52
122.3,0.7145,95.56
101.3,0.5469,98.53
167.1,0.6401,98.44
190.8,0.6567,98.6
181.7,0.6354,98.44
118.1,0.6087,98.39
142,0.5777,98.3
114.1,0.5836,98.41
220.1,0.7261,98.81
162.4,0.6216,98.48
147.1,0.7357,95.92
171.4,0.6753,98.55
202.4,0.6985,98.64
144.2,0.6769,98.6
180.9,0.6643,98.61
231.3,0.765,98.86
185,0.6578,98.54
115.6,0.7698,93.22
193.9,0.6921,98.65
208.1,0.7611,98.21
202.4,0.7075,98.7
229.1,0.7093,98.72
139.3,0.6284,98.47
157.8,0.6613,98.64
101.9,0.7795,90.8
160,0.5766,98.29
137.1,0.9396,91.13
142.7,0.5714,98.27
167.1,0.6603,98.56
208.9,0.7537,98.84
155.7,0.6627,98.5
178.2,0.6903,98.6
200.3,0.6649,98.45
131.4,0.6056,98.55
242.9,0.6992,98.59
226.6,0.7086,98.78
86.08,0.8773,88.56
130.1,0.9129,90.52
113.7,0.5637,98.41
146.8,0.5887,98.36
178.2,0.6199,98.53
165.9,0.5777,98.43
203,0.7143,98.71
237.3,0.7323,98.73
185.8,0.6351,98.43
298.4,0.7902,99
238.3,0.6304,98.79
118.7,0.6062,98.43
167.6,0.8336,92.75
116.6,0.5662,98.35
249.4,0.7153,98.66
123.5,0.751,93.43
142.3,0.6529,98.51
134.5,1.022,88.38
105.4,0.5811,98.5
153.4,0.6166,98.47
113.7,0.9342,89.02
134.7,0.6999,94.93
178.3,0.7102,98.72
127.2,0.6983,94.31
180.5,0.6345,98.54
162.5,0.6109,98.33
119.5,0.6192,98.48
108.5,0.584,98.45
140.3,0.7156,95.59
231.4,0.6883,98.75
191.3,0.6591,98.42
127.6,0.8511,90.08
139.4,0.6118,98.42
139.8,0.7163,95.52
144.2,0.7055,95.9
142,0.6613,98.59
192.9,0.7598,96.57
125.4,0.84,90.64
176.3,0.6234,98.29
125.4,1.035,87.75
155.4,0.64,98.53
201.7,0.6081,98.4
143.8,0.6526,98.51
113,0.7519,91.63
95.95,0.6855,92.89
182.2,0.9081,92.45
238.4,0.7436,98.78
151.7,0.6512,98.51
143.1,0.6259,98.54
120.4,0.612,98.51
184.2,0.6701,98.56
145.4,0.577,98.38
128.7,0.6346,98.63
104.8,0.8209,89.56
175.9,0.7571,95.27
219.1,0.7516,98.65
199.3,0.7038,98.65
144.9,0.5616,98.28
206.5,0.6706,98.54
190.2,0.6542,98.54
192.5,0.6816,98.53
138,0.6466,98.56
187.6,0.6262,98.27
150.5,0.6094,98.33
124.2,0.923,90.52
275.5,0.7184,98.66
124.8,0.9263,89.09
