ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h
208.2,1.342,2057,1.074,1501,0.8228
217.6,1.817,2404,1.131,743.9,1.379
182.7,1.791,1415,1.354,3408,0.7018
197.1,1.742,2514,1.111,1076,1.129
150.4,1.766,1841,1.296,2484,0.736
303.5,1.118,3793,1.16,1883,0.8524
235.1,1.658,7388,0.5958,1257,1.213
190.4,1.606,3285,0.9934,1588,1.137
176.5,1.696,4946,0.7798,1755,0.9033
234.1,1.943,5120,0.8472,909.6,1.674
170.3,1.954,7261,0.7581,1341,1.198
197.7,1.917,4269,0.9516,3114,0.862
183.3,1.887,3397,1.115,1041,1.547
259.2,1.892,1672,1.577,919.8,1.743
198.6,1.603,2372,1.218,2277,0.7906
214.4,1.77,9103,0.6766,1948,1.112
189.7,1.705,1855,1.114,2527,0.6581
199.3,1.754,3063,0.8697,8063,0.5685
245.2,1.597,1400,1.567,4905,0.5153
205.5,0.7488,2143,1.285,4018,0.6261
128.6,1.298,1920,1.123,1963,0.9297
224,1.278,1315,1.323,3377,0.5912
214.7,1.374,2578,1.066,3370,0.605
182.2,1.686,1392,1.485,2805,0.8078
197.1,1.468,1846,1.568,945.1,1.369
176.8,1.58,3248,0.9907,822.9,1.861
231.4,1.35,2940,1.03,784.1,1.9
237.6,1.282,1359,1.623,740.3,1.987
214.8,1.824,6068,0.7456,807.6,1.932
168.3,1.487,1848,1.4,727.1,1.823
188,1.342,3102,0.9132,2081,1.129
228.6,1.647,1679,1.423,948.9,1.26
217.3,1.92,1490,1.614,1650,0.8207
203.2,1.854,1319,1.833,1770,0.9982
225.1,1.995,1934,1.239,4388,0.5517
203,1.978,2851,0.9539,3988,0.5988
174.5,1.168,5602,0.8851,3369,0.6382
164.1,1.207,963.3,1.904,1234,1.07
258.4,1.758,1164,1.832,4345,0.6625
214.9,1.51,1962,1.212,2858,0.6842
228.4,1.808,1791,1.418,947.8,1.403
177,1.688,3013,1.099,966.4,1.558
225.4,1.564,1660,1.399,916.7,1.857
185.4,1.515,2700,1.196,857.9,1.766
243.6,1.61,1625,1.412,1057,1.49
197.4,1.748,1339,1.591,1854,0.7991
233.5,1.469,2456,1.3,2502,0.723
265.4,1.998,2401,1.216,1506,1.231
194.7,1.54,2591,1.179,1093,1.054
194.7,1.261,1171,1.663,1239,1.098
181.1,1.489,2012,1.617,2331,0.9842
151.2,1.89,1599,1.404,1056,1.501
253.8,1.945,2156,1.175,763.9,1.873
180.6,1.992,2946,0.8538,3336,0.6028
196.3,1.316,1027,1.75,1101,1.293
231.6,1.435,1122,1.632,1164,1.441
184.8,1.628,3646,0.9018,1518,1.101
200.4,0.952,2429,1.066,1460,0.7777
145,1.777,1231,1.887,1563,0.9742
168.9,1.914,1509,1.489,1614,1.035
168,1.568,1583,1.596,892.5,1.499
186.8,1.664,1201,1.775,4977,0.5355
237,1.13,1262,1.794,1940,0.9323
181.9,1.249,4449,0.9108,1364,0.9826
192.4,1.369,2476,1.218,2000,0.7197
227.7,1.771,2795,1.03,1190,1.327
173.1,1.828,2548,1.312,722.5,1.887
188.3,1.618,3495,1.062,948.4,1.455
187.3,1.482,1590,1.337,1077,1.098
211.5,1.878,1250,1.948,2282,0.7641
271.3,1.934,1160,1.775,1398,0.8957
172.4,1.439,4400,0.9602,1404,1.123
204.3,1.588,9245,0.6504,1159,0.8757
183,1.776,17970,0.6308,1547,0.9201
184.8,1.953,58040,0.5332,2369,0.7267
169.4,1.965,53640,0.5667,2659,0.787
193,1.98,62990,0.5273,1886,1.012
186.9,1.927,13310,0.6171,1494,0.8751
171.2,1.774,2887,0.9556,2063,0.9428
144,1.822,1920,1.345,919,1.452
222.5,1.726,2736,1.086,1966,0.9165
227.6,1.698,2745,1.12,2079,0.8315
204.5,1.391,2376,1.159,2215,0.9643
189.9,1.447,1249,1.672,1136,1.224
182.7,1.325,3894,0.8911,2352,0.6985
149.8,1.663,1985,1.31,1610,0.9251
235,1.216,1375,1.649,3744,0.6259
192.6,1.19,2074,1.171,2112,0.8961
229.4,1.586,2754,1.081,1396,1.149
148.6,1.648,3050,0.7909,3911,0.7023
139.7,1.599,1433,1.48,2917,0.7248
175.3,1.659,1191,1.918,2706,0.6785
247.4,1.866,1242,1.861,1800,0.8073
298.8,1.915,4356,0.8472,1179,1.009
199.8,1.204,1478,1.667,1518,0.842
210.2,1.732,1180,1.772,1984,0.7475
165,1.468,1614,1.464,1495,1.114
175.7,1.041,2349,1.196,1363,0.9368
198.5,1.522,3595,0.9912,1422,1.002
165.9,1.582,1801,1.269,2361,0.7226
250.9,1.932,5300,0.7881,1356,0.8065
166.3,1.54,8222,0.703,808.5,1.475
218.4,1.665,2547,1.258,956.8,1.784
203.1,1.506,1320,1.49,1127,1.251
268.4,1.299,1298,1.645,997.5,1.426
260.7,1.973,2427,1.171,1942,0.7602
232.3,1.423,1736,1.456,1245,0.9108
263.1,1.842,1283,1.647,1348,1.042
278.4,1.541,1355,1.641,879,1.861
265.9,1.416,1808,1.322,860.5,1.881
226.6,1.764,1497,1.594,2358,0.8165
183.3,1.486,1723,1.351,1698,0.7166
