hERG_IC50,hERG_h,hERG_Bmax
351.1,1.357,99
394.6,1.207,99
371,1.122,99
435,1.1,99
375.5,1.239,99
291.3,1.29,99
326.8,1.256,99
401.2,1.256,99
397.8,1.219,99
354,1.241,99
369,1.15,99
406.7,1.126,99
360.4,1.161,99
404.4,1.163,99
437,1.126,99
387.1,1.222,99
393.2,1.078,99
367.8,1.122,99
384.9,1.283,99
374.3,1.455,99
360.2,1.246,99
354.2,1.149,99
409.4,1.037,99
383.9,1.273,99
456.8,1.146,99
464.7,1.172,99
431.4,1.085,99
471,1.027,99
350.2,1.085,99
410.6,0.9922,99
388.8,1.248,99
380.8,1.034,99
424.1,0.9841,99
415.5,1.101,99
287.4,1.239,99
412.2,1.035,99
359.1,1.111,99
347.5,1.338,99
286.6,1.271,99
369.1,1.336,99
469.6,1.112,99
307.3,1.296,99
413.6,0.936,99
438.1,0.913,99
397.8,1.145,99
418.7,0.9984,99
398.3,1.264,99
379.1,1.147,99
342.5,1.116,99
379.5,1.066,99
321.9,1.239,99
359.1,1.183,99
377.1,1.163,99
417.3,1.265,99
389.2,1.392,99
333.8,1.086,99
409.7,1.004,99
374.9,1.195,99
413.5,0.9985,99
353.7,1.002,99
308.7,1.035,99
396.6,0.9249,99
422.4,1.079,99
381.1,1.077,99
351.6,1.166,99
473.2,1.071,99
395.3,1.109,99
348.1,1.301,99
444.8,1.202,99
422.8,1.039,99
402,1.191,99
375.9,0.8811,99
377.4,1.256,99
422.7,1.022,99
390.6,1.193,99
433.2,1.085,99
403.7,1.224,99
401.3,1.002,99
351.8,1.277,99
457.8,1.056,99
398.9,1.156,99
410.6,1.186,99
395.4,1.299,99
355.9,1.38,99
415.3,1.331,99
400.4,1.041,99
336.2,1.354,99
342.6,1.211,99
474.5,1.007,99
425.1,1.11,99
385.3,1.248,99
443.6,0.9321,99
490.7,1.007,99
326.8,0.9813,99
362.9,1.123,99
413.2,1.113,99
435,1.113,99
383.7,1.054,99
336.9,1.258,99
431.8,1.228,99
336.9,1.4,85.25
367.8,1.159,99
362,1.101,99
369.9,0.9864,99
371.9,1.163,99
392.4,1.084,99
344.1,1.065,99
340,1.054,92.69
384.3,1.079,99
339.8,1.241,99
466.2,1.022,99
391,1.137,99
375.3,1.273,99
340.5,1.258,99
431.9,1.08,99
369.4,1.03,99
416.1,1.027,99
396.6,1.05,99
368.5,1.165,99
341,1.41,99
309.7,1.476,99
386.9,1.262,99
