Kmax,Ku,n,halfmax,Vhalf,slope
83000,0.02391,0.829,15400000,-80.24,0.00539
83880,0.02787,0.8832,23330000,-81.61,0.003595
1235000,0.02572,0.8664,320500000,-80.82,0.003853
132800,0.01926,0.8448,27680000,-85.93,0.004798
189500,0.02203,0.9217,7.3e+07,-81.45,0.002596
284100,0.01982,0.8965,87050000,-84.57,0.003264
77780,0.02868,0.882,22120000,-78.4,0.003516
249100,0.02324,0.8983,79770000,-82.84,0.003123
84.91,0.02083,1.054,87510,-82.29,0.0009703
290900,0.02115,0.9216,121500000,-76.67,0.002394
41.95,0.02576,0.9436,17420,-80.65,0.002408
56660,0.02332,0.9063,19030000,-82.15,0.002977
80540,0.02639,0.9312,32020000,-85.93,0.002515
220500,0.02602,0.8981,74330000,-81.21,0.002967
497400,0.02501,0.8784,136600000,-82.4,0.003641
130800,0.02395,0.9272,53340000,-79.76,0.002452
105800,0.02078,0.9441,47140000,-92.4,0.002244
137900,0.02167,0.8879,42470000,-78.52,0.003247
83830,0.02624,0.9008,26540000,-81.16,0.003159
61810,0.02768,0.857,14390000,-78.97,0.004295
142500,0.02223,0.9066,51220000,-80.31,0.002782
87610,0.02983,0.8805,24130000,-83.33,0.003631
791100,0.0315,0.8687,213300000,-83.21,0.003709
7919,0.02215,0.9617,4412000,-78.95,0.001795
181500,0.02675,0.9022,62540000,-80.82,0.002902
49890,0.01817,0.8706,12340000,-79.38,0.004043
27.06,0.0231,1.067,26490,-82.39,0.001022
104800,0.02198,0.9081,37400000,-83.04,0.002802
73830,0.02129,0.9078,24800000,-80.08,0.002977
17760,0.02902,0.9299,7704000,-82.3,0.002305
1617000,0.02389,0.8765,426900000,-80.68,0.003788
135400,0.02144,0.891,39550000,-82.66,0.003424
102000,0.02201,0.8591,23900000,-78.11,0.004268
1367000,0.02564,0.8975,445400000,-81.13,0.003069
213600,0.02513,0.9036,73840000,-83.91,0.002893
121900,0.02823,0.9258,50380000,-79.84,0.00242
770.1,0.02684,0.9008,259000,-80.93,0.002973
70630,0.01921,0.8973,23110000,-76.83,0.003056
18.43,0.04,1.108,22690,-80.08,0.0008123
36.1,0.02149,0.9875,21860,-78.24,0.001651
24.67,0.02123,1.099,28770,-85.36,0.0008575
73400,0.01876,0.9178,28340000,-80.78,0.00259
583600,0.0386,0.8419,121900000,-87.27,0.004788
86120,0.02093,0.9222,32920000,-82.73,0.002616
286700,0.02231,0.8919,91680000,-78.47,0.003127
194900,0.02624,0.8756,54800000,-78.34,0.003557
1982000,0.02985,0.8781,533500000,-82.2,0.003715
58690,0.02246,0.8702,14240000,-82.65,0.004121
2039000,0.02199,0.9148,7.71e+08,-81.63,0.002645
135300,0.02633,0.87,36100000,-81.28,0.003748
79460,0.02398,0.882,22910000,-81.57,0.003468
134100,0.0216,0.8642,33530000,-78.55,0.003999
174400,0.02109,0.9034,57270000,-81.06,0.003045
159500,0.03123,0.8904,50730000,-84.48,0.003144
58520,0.04988,0.8954,18100000,-88.09,0.003233
459000,0.03214,0.8586,115100000,-82.16,0.003988
54550,0.022,0.9008,18510000,-78.91,0.002947
69400,0.02688,0.9254,27340000,-82.3,0.002538
148400,0.0244,0.8835,40160000,-86.12,0.003695
2400000,0.02229,0.8758,626300000,-85.61,0.003832
