ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
29990,1.074,21050000,1.68,206200,0.7471,20260,1.254,2965,1.035,81320,1.034,5062,0.7873
32090,0.9894,172200000,1.297,71280,1.36,20100,1.199,2516,0.8954,81780,1.003,5298,1.133
37360,1.135,4.562e+09,1.038,90420,1.246,20120,1.196,2859,0.9997,81260,0.897,3787,0.9392
29330,1.076,5009000,0.6856,173200,0.5711,21010,1.326,3316,1.051,83470,1.19,4622,1.066
25770,1.395,96270000,0.593,128900,0.6407,17620,1.245,3283,1.108,51790,1.116,4532,0.9264
27560,1.573,1390000,1.265,94440,1.358,20050,1.261,3048,1.055,52840,1.057,3000,0.9014
27250,1.007,22480000,0.9095,84510,1.487,21150,1.326,2915,1.082,67880,0.9407,3899,0.9697
42730,1.003,201600000,0.9465,100200,0.8381,20200,1.223,3139,1.102,63410,1.322,5686,0.8029
40950,1.357,15860000,1.523,168900,0.6283,20290,1.196,3226,1.089,68800,1.04,5041,1.011
38130,1.309,783800,0.925,201300,0.5869,20400,1.147,3139,1.225,73510,1.154,3026,0.677
21290,1.187,470900,1.117,275500,0.5834,17940,1.221,2766,0.9723,57410,1.253,4224,0.9912
28180,1.138,2078000,0.6343,98910,0.795,19250,1.203,3082,0.9945,67800,1.125,2691,0.7976
30290,1.067,531200,1.24,105000,1.059,19550,1.237,3456,1.131,63110,1.236,3873,0.824
25540,1.115,1795000,1.083,107800,0.8525,20950,1.407,3223,1.081,70580,1.278,3934,0.817
25280,1.97,6563000,0.7043,84670,0.8365,20630,1.226,3413,1.231,61710,1.433,5021,0.7344
24920,1.162,8131000,1.104,96680,1.07,20420,1.279,3090,1.014,64020,1.122,3944,0.828
23300,1.12,311400000,1.39,77270,1.248,21040,1.187,2920,1.119,78730,1.172,4149,0.6845
28880,1.152,1142000,1.806,78930,1.283,19860,1.217,3052,0.9723,70580,1.144,4311,0.8876
28330,1.328,1.09e+08,1.238,95730,1.108,18620,1.195,3319,1.129,70750,1.136,3708,0.9216
34650,1.436,1.589e+09,0.7733,86280,1.272,19310,1.164,3192,1.133,69060,1.185,4100,0.9382
28110,0.843,492700000,0.6322,74720,0.8668,18840,1.378,2973,0.9514,68740,1.04,3849,0.8375
40450,1.401,87800000,1.586,119600,0.7239,20440,1.365,3160,1.339,70030,1.243,4594,0.9271
28900,1.329,8.931e+09,0.771,148700,0.6319,18070,1.17,2894,1.125,69010,1.231,4733,0.9323
34060,1.29,838400000,1.809,127800,0.6608,18010,1.433,3067,1.348,70820,1.123,3754,0.8163
36580,1.318,6.166e+09,1.537,57880,0.9875,20380,1.28,3395,1.099,68900,1.144,5543,0.8824
32120,1.355,7187000,0.6221,105600,0.9982,21650,1.285,2958,1.166,59640,1.061,4924,0.8852
24000,1.099,1773000,1.225,261600,0.5533,19530,1.189,2940,1.007,60130,1.213,2784,0.7288
33380,1.182,6188000,0.5059,59310,1.655,20000,1.332,3078,1.054,65140,1.197,3563,0.7968
31140,1.104,142300000,0.8598,74740,1.303,18160,1.196,3239,1.173,65750,1.286,3356,0.8845
35700,1.287,3788000,1.89,85670,0.9869,17420,1.184,2905,1.059,63080,1.36,4039,0.8432
30550,1.547,1450000,1.463,91430,0.6999,20860,1.243,3023,1.064,75620,0.9255,3860,0.761
30750,1.575,288500000,1.646,58220,0.9788,22730,1.356,2928,1.225,67940,1.16,4032,0.845
39490,1.839,503100000,1.872,79980,0.7231,21740,1.308,3017,1.04,58000,1.373,3832,1.123
29680,1.257,394900000,1.866,103600,1.043,22090,1.392,3438,1.193,64540,1.193,4208,0.8681
33010,1.266,280800,1.085,117000,0.921,22460,1.253,2863,1.137,73000,1.14,4205,1.061
38500,1.066,295500000,1.953,145900,0.8814,21060,1.239,3261,1.222,59150,1.258,5184,0.9069
24870,1.323,10890000,1.376,104900,1.203,22100,1.201,3213,1.253,73630,1.165,4016,0.9872
30430,1.656,6856000,1.48,80670,1.481,18870,1.275,3010,1.035,62820,1.341,4464,0.8352
43000,1.591,7417000,0.6976,79920,1.084,19290,1.32,3068,1.094,65900,1.308,5164,0.9422
41480,1.226,26750000,0.7575,91380,1.302,19830,1.174,2738,1.004,63450,1.202,2952,0.859
29760,1.048,24650000,1.22,63040,0.6829,19280,1.183,3066,1.051,59000,1.101,3557,0.7797
27490,1.12,538900000,1.468,87500,0.5369,19040,1.189,2758,0.8843,72440,1.08,3847,1.109
