ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h
3418,1.998,3141,1.932,2549,1.849
3349,1.998,2948,1.933,2475,1.761
3378,1.942,3088,1.931,2905,1.953
3256,1.906,2733,1.949,3004,1.797
3299,1.998,3072,1.892,2206,1.874
3487,1.954,2971,1.998,2635,1.712
3239,1.984,3034,1.831,2489,1.816
3264,1.975,2829,1.998,2634,1.867
3176,1.957,2802,1.926,2418,1.973
3522,1.913,2833,1.977,2622,1.868
3360,1.95,2835,1.977,2365,1.537
3390,1.96,2841,1.995,2524,1.551
3110,1.932,2800,1.999,2217,1.801
3161,1.992,3086,1.909,2524,1.876
3221,1.968,3024,1.986,2558,1.885
3520,1.935,2902,1.977,2478,1.746
3210,1.865,2950,1.866,2158,1.913
3486,1.994,2791,1.944,2810,1.677
3301,1.978,3122,1.778,2658,1.936
3126,1.994,3095,1.858,2967,1.783
3194,1.984,2999,1.825,2868,1.725
3329,1.978,2928,1.852,2510,1.956
3312,1.977,3093,1.936,2606,1.435
3307,1.994,2917,1.844,2394,1.842
3110,1.998,2918,1.973,2615,1.878
3271,1.925,2795,1.883,2525,1.614
3216,1.933,2786,1.827,2662,1.741
3374,1.986,2824,1.892,2422,1.968
3332,1.982,2880,1.861,2467,1.927
3317,1.948,2872,1.93,2618,1.587
3478,1.834,2843,1.939,2140,1.741
3478,1.887,2607,1.84,2494,1.865
3614,1.991,2992,1.955,2572,1.434
3748,1.934,3083,1.919,2805,1.908
3377,1.893,3136,1.969,2934,1.864
3059,1.961,3209,1.973,2802,1.86
3309,1.883,3232,1.998,2749,1.992
3234,1.926,3055,1.996,2718,1.993
3377,1.958,3097,1.977,2658,1.686
3126,1.987,3001,1.949,3221,1.757
3098,1.965,3024,1.956,2444,1.953
3337,1.971,2989,1.929,2710,1.909
3690,1.942,3029,1.774,2443,1.903
3509,1.945,3242,1.906,2738,1.664
3087,1.847,2774,1.858,2692,1.756
3187,1.98,2880,1.952,2507,1.973
3215,1.998,3053,1.939,2554,2
3181,1.992,2609,1.892,2369,1.946
3210,1.994,3096,1.891,2288,1.835
3469,1.989,3003,1.768,2175,1.801
3334,1.984,3048,1.78,2240,1.811
3215,1.98,3087,1.965,2633,1.868
3147,1.971,2967,1.977,2817,1.937
3372,1.986,3087,1.945,2421,1.94
3479,1.891,3043,1.956,2466,1.855
3292,1.836,2979,1.58,2314,1.901
3567,1.876,2885,1.632,2231,1.924
3456,1.899,3012,1.743,2242,1.993
3391,1.921,3000,1.904,2424,1.881
3433,1.966,2994,1.921,2209,1.87
3400,1.947,3175,1.947,2544,1.709
3252,1.98,3174,1.642,2511,1.484
3166,1.941,3061,1.953,2289,1.87
3526,1.973,2942,1.993,2688,1.581
3560,1.994,3162,1.982,3079,1.948
3243,1.925,2946,1.955,2142,1.799
3177,2,3068,1.825,2289,1.82
3503,1.949,2934,1.995,2588,1.395
3442,1.992,2777,1.985,2777,1.335
3563,1.96,3068,1.904,2543,1.882
3352,1.979,2854,1.883,2173,1.636
3460,1.991,2886,1.676,2257,1.241
3343,1.996,3115,1.856,2556,1.951
3244,1.965,2614,1.829,2637,1.703
3241,1.99,2668,1.834,3405,1.272
3247,1.988,3066,1.919,2572,1.993
3189,1.991,2984,1.977,2263,1.827
3051,1.991,2834,1.958,2451,1.856
3421,1.935,2690,1.963,2574,1.978
3171,1.987,2854,1.935,2579,1.833
3208,1.966,2908,1.835,2388,1.796
3330,1.996,3243,1.996,2351,1.897
3227,1.994,2937,1.952,2497,1.966
3096,1.989,3118,1.98,2623,1.618
3121,1.888,3135,1.948,2364,1.906
3434,1.92,3053,1.914,2028,1.736
3351,1.996,2931,1.945,2772,1.632
3387,1.994,2758,1.741,2340,1.961
3122,1.914,2927,1.899,2270,1.987
3259,1.935,2950,1.97,2406,1.836
3246,1.995,3059,1.931,2826,1.741
3482,2,2793,1.974,2704,1.557
3327,1.932,2779,1.987,2224,1.338
3129,1.917,3003,1.944,3054,1.418
3031,1.993,2924,1.987,2390,1.591
3013,1.985,2960,1.946,2723,1.74
3160,1.946,2861,1.872,2466,1.747
3251,1.969,2953,1.983,2546,1.696
3242,1.951,2867,1.902,2364,1.653
3264,1.855,2961,1.755,2572,1.488
3165,1.866,2794,1.968,2763,1.521
3152,1.893,2722,1.952,2963,1.753
3135,1.929,2916,1.987,2313,1.926
3378,1.972,3207,1.921,2432,1.397
3290,1.983,2804,1.864,2533,1.996
3537,1.937,2918,1.953,2645,1.936
3343,1.908,2965,1.853,2636,1.976
3281,1.948,3052,1.828,2618,1.522
3240,1.979,2890,1.895,2640,1.866
3311,1.992,3034,1.655,2508,1.616
3047,1.997,2912,1.861,2424,1.688
3240,1.988,3097,1.919,2378,1.434
3294,1.997,2956,1.948,2591,1.996
3341,1.972,2873,1.925,2310,1.892
3296,1.917,2820,1.898,2404,1.947
3132,1.955,2813,1.964,2430,1.997
3409,1.979,3149,1.938,2173,1.796
3440,1.905,3077,1.953,2023,1.742
3154,1.902,3017,1.906,2213,1.404
3233,1.97,3061,1.837,2348,1.612
3625,1.961,2843,1.981,2339,1.852
3439,1.913,2608,1.916,2497,1.905
3131,1.979,2888,1.822,2286,1.987
3351,1.932,2914,1.806,2504,1.991
3361,1.947,3146,1.845,2715,1.842
3363,1.926,3073,1.892,2238,1.911
3100,1.779,2809,1.905,2628,1.683
3036,1.97,2749,1.985,2451,1.872
3215,1.979,3112,1.909,2729,1.404
3187,1.98,2927,1.969,2919,1.846
3161,1.986,2915,1.996,2428,1.605
3111,1.971,3145,1.904,2411,1.527
3515,1.961,2780,1.873,2315,1.764
3737,1.99,2857,1.989,2477,1.675
3449,1.955,3000,1.952,1942,1.545
3410,1.986,2738,1.786,2444,1.889
3240,1.973,2690,1.882,2382,1.869
3038,1.968,3067,1.921,2422,1.944
3036,1.965,2852,1.943,2335,1.995
3065,1.975,2793,1.959,2267,1.884
3211,1.909,2837,1.956,2412,1.745
3184,1.96,2806,1.804,2265,1.796
3854,1.994,2989,1.86,2688,1.927
3555,1.918,2994,1.948,2320,1.986
3363,1.897,3300,1.905,2472,1.591
3399,1.889,2974,1.932,2800,1.867
3189,1.974,3011,1.998,2360,1.798
3442,1.881,2945,1.824,2622,1.985
3332,1.995,2953,1.873,2804,1.844
3075,1.937,2831,1.883,2444,1.953
3638,1.983,2830,1.923,2677,1.975
3529,1.837,3077,1.97,2510,1.793
3098,1.887,2941,1.972,2180,1.846
2920,1.999,2936,1.995,2826,1.324
3394,1.954,2910,1.999,2359,1.631
3410,1.991,2814,1.993,2588,1.386
3224,1.976,2824,1.982,2790,1.45
3202,1.986,2750,1.987,2363,1.936
3461,1.987,2831,1.964,2321,1.687
3255,1.995,2886,1.824,2638,1.658
3330,1.989,2768,1.806,2575,1.967
3268,1.929,2869,1.993,2492,1.965
3141,1.995,2850,1.937,2515,1.923
3158,1.948,2973,1.936,2407,1.577
3621,1.983,2792,1.941,2711,1.957
3379,1.939,3087,1.913,2605,1.895
3307,1.931,3725,1.878,2657,1.733
3038,1.995,2992,1.932,3140,1.788
3352,1.978,2879,1.996,2987,1.648
3271,1.969,2731,1.903,2798,1.973
3195,1.997,2889,1.963,2343,1.938
3438,1.981,2907,1.99,2389,1.94
3233,1.893,2864,1.773,2492,1.88
3440,1.99,2780,1.988,2226,1.564
3247,1.964,3060,1.976,2149,1.69
3167,1.979,2848,1.956,2442,1.966
3317,1.965,2877,1.996,2515,1.947
3249,1.967,2806,1.97,2017,1.965
3276,1.97,2918,1.928,2750,1.93
3435,1.81,3068,1.823,3065,1.4
3485,1.936,3087,1.987,2208,1.977
3426,1.972,3010,1.982,2746,1.986
3366,1.982,2945,1.961,2590,1.991
3341,1.994,3057,1.998,2184,1.988
3479,1.992,2888,1.981,2467,1.962
3058,1.916,2854,1.976,2532,1.919
3023,1.886,2859,1.914,2556,1.956
3445,1.999,2866,1.904,2409,1.556
3283,1.955,2780,1.955,2437,1.649
2968,1.949,3089,1.874,2467,1.855
3538,1.959,2895,1.975,2545,1.99
3182,1.94,2802,1.969,2667,1.903
3381,1.988,2926,1.958,2387,1.852
3257,1.997,2762,1.964,2343,1.964
3261,1.975,2837,1.784,2477,1.936
3195,1.933,2881,1.933,2678,1.979
3293,1.958,2682,1.888,2693,1.917
3627,1.983,2919,1.986,2363,1.538
3359,1.935,2844,1.977,2247,1.98
3390,1.892,2747,1.927,2669,1.615
3515,1.994,2689,1.873,1995,1.718
3506,1.986,2668,1.948,2343,1.921
3718,1.942,2919,1.987,2281,1.785
3147,1.993,3072,1.861,2451,1.735
3245,1.965,2978,1.844,2378,1.736
3452,1.986,2990,1.724,2414,1.513
3507,1.903,2794,1.729,2266,1.722
3100,1.994,3228,1.911,2751,1.645
3240,1.982,2876,1.997,2683,1.711
3169,1.899,2867,1.957,2396,1.516
3500,1.974,3055,1.884,2147,1.522
3380,1.914,2994,1.946,2250,1.933
3023,1.989,2770,1.772,2479,1.951
3523,1.962,2777,1.952,2410,1.97
3416,1.96,3166,1.947,2872,1.858
