hERG_IC50,hERG_h,hERG_Bmax
83270,0.7925,99
85860,0.7874,99
86170,0.8852,99
76480,0.9086,99
75500,0.8596,99
72200,0.8199,99
92250,0.8656,99
78740,0.8488,99
69750,0.8563,99
75010,0.9236,99
71540,0.8661,99
76410,0.808,99
88660,0.9114,99
79670,0.8812,99
79020,0.7913,99
83730,0.8649,99
62710,0.8175,99
75600,0.8379,99
71750,0.8575,99
75420,0.7479,99
69550,0.8894,99
84480,0.8202,99
54930,1.014,85
74580,0.76,98.85
80090,0.7814,99
91360,0.879,98.92
67930,0.8341,99
53500,0.8691,89.77
85100,0.8364,99
69880,0.78,99
81180,0.9249,99
75050,0.6906,98.47
85390,0.6886,98.36
68690,0.9429,91.19
88360,0.7495,98.95
82470,0.8545,99
93230,0.831,98.75
87630,0.7756,99
81400,0.7752,99
77390,0.736,98.63
96060,0.7661,98.6
82620,0.8142,99
73750,0.6941,98.52
70500,0.7364,99
84030,0.8891,99
66820,0.8397,99
86400,1.036,99
80610,0.8278,99
67970,0.7761,99
47210,0.9012,85.96
90550,0.757,98.56
48480,1.415,78.75
85500,0.8944,99
79270,0.7901,99
76910,0.9259,99
75440,0.8449,98.04
72440,0.8767,94.81
83720,0.7474,99
85150,0.7578,99
89800,0.8716,99
88180,0.8349,98.71
74650,0.8378,99
91000,0.7362,98.51
83290,0.7929,99
66910,0.8425,99
88620,0.7451,98.85
91760,0.8294,98.8
74020,0.9495,99
90110,0.9205,99
87450,0.741,98.5
80210,0.8481,99
88300,0.7887,98.66
81670,0.8672,99
83170,0.7988,99
87280,0.7775,98.86
79430,0.8737,99
66940,0.9649,88.24
77580,0.7643,98.8
54520,0.8945,86.84
85800,0.8957,99
78260,0.8035,99
81720,0.8009,99
78090,0.9057,99
76140,0.9219,99
81200,0.8112,98.96
87170,0.7291,98.46
79660,0.7938,99
86420,0.7967,99
78930,0.7101,98.99
83750,0.8017,98.92
79950,0.8649,99
78000,0.9252,99
64550,0.8133,99
81890,0.756,98.94
73630,0.7387,98.99
83250,0.7793,99
82480,0.8894,99
74810,0.7706,96.22
82800,0.806,99
81930,0.7914,98.78
50450,1.032,85.9
82860,0.7987,98.87
77690,0.8596,98.98
74600,0.8639,99
71190,0.8931,99
74560,0.8277,99
83210,0.8233,99
90400,0.8298,99
70480,0.7241,98.65
94530,0.8068,99
70260,0.7687,98.79
69390,0.8359,99
82630,0.7483,98.71
87480,0.8403,99
77300,0.902,99
78840,0.8282,99
74790,0.8182,98.9
89890,0.8111,99
81810,0.8745,99
79420,0.8469,99
90190,0.8133,99
75190,0.7543,98.71
71770,0.8707,99
83180,0.8087,98.91
70500,0.7575,98.85
73300,0.7493,99
86620,0.8174,99
92350,0.8548,99
75630,0.8528,99
73520,0.7803,99
78940,0.91,99
80380,0.8149,99
69560,0.776,99
90280,0.8775,98.91
77910,0.8675,99
70780,0.8027,98.69
84440,0.8889,99
78640,0.7945,99
88980,0.8319,98.76
82100,0.8565,99
86510,0.8447,99
86640,0.8756,99
56830,0.8883,90.34
72660,0.8771,99
72280,0.8123,99
89690,0.8092,98.98
78380,0.848,99
70210,0.7836,99
71340,0.7509,99
86740,0.7265,99
