Kmax,Ku,n,halfmax,Vhalf,slope
12.77,0.001442,0.6132,108.5,-79.84,0.1177
6.854,0.001331,0.6559,52.11,-80.42,0.1315
8.812,0.001175,0.6654,60.88,-73.69,0.1447
24.19,0.0008815,0.5,99.42,-71.93,0.2433
5.269,0.001319,0.7166,38.15,-75.74,0.1381
46.03,0.001003,0.5,229.8,-80.86,0.2003
403.9,0.001108,0.5,2073,-73.6,0.1948
41.78,0.001128,0.5,231.2,-75.52,0.1807
16.03,0.001209,0.5761,108.9,-78.76,0.1472
12.75,0.001281,0.66,135.1,-76.82,0.09437
14.76,0.001374,0.613,111.7,-82.69,0.1321
1963000,0.0009117,0.5058,9095000,-72.39,0.2158
161.6,0.001221,0.5,787.4,-76.65,0.2052
13.67,0.0009083,0.5,56.38,-69.63,0.2425
10.52,0.000999,0.5,46.96,-75.68,0.224
3205000,0.001149,0.5476,21840000,-80.5,0.1467
5.381,0.001466,1.052,136.7,-79.53,0.03936
5.35,0.001659,0.5659,27.38,-89.34,0.1954
5.198,0.001165,0.8449,54.19,-80.84,0.09592
9.974,0.001046,0.5214,46.88,-77.01,0.2128
13.69,0.001472,0.5,62.1,-83.27,0.2205
5895000,0.0009616,0.5303,36580000,-74.52,0.1612
222.1,0.001236,0.5,1183,-80.47,0.1877
13.43,0.001084,0.629,126.7,-75.67,0.106
2884000,0.0009891,0.5251,16860000,-72.93,0.1711
64.67,0.001264,0.5,321.2,-75.9,0.2013
7.217,0.001422,0.6173,55.09,-73.04,0.131
11.12,0.001713,0.5,51.69,-86.04,0.2151
12.77,0.001145,0.7095,127.6,-78.03,0.1001
14.98,0.0009473,0.5,67.72,-76.19,0.2212
15.76,0.001183,0.5,71.09,-75.17,0.2217
8.155,0.0008076,0.5,34.94,-67.21,0.2334
12.92,0.001075,0.6162,116.9,-72.61,0.1105
9.081,0.001103,0.7419,122.7,-79.79,0.07401
409.2,0.0008618,0.5,1953,-77.77,0.2095
6.739,0.001413,0.7603,64.31,-80.82,0.1048
7.356,0.001435,0.7596,97.62,-79.89,0.07535
27.2,0.001365,0.5,126.1,-84.7,0.2157
9.445,0.0008884,0.5,43.7,-69.38,0.2161
4732000,0.001002,0.5216,28240000,-69.88,0.1676
893300,0.001247,0.6662,10900000,-77.18,0.08195
11.25,0.0009498,0.5884,67.14,-74.55,0.1676
40.73,0.001077,0.5,186.5,-77.05,0.2184
4.934,0.001536,0.8262,58,-80.5,0.08507
20.9,0.0009864,0.5,97.86,-79.87,0.2136
4.098,0.001311,0.9692,66.37,-75.78,0.06174
10.11,0.00106,0.5,33.88,-72.32,0.2984
79380,0.001079,0.5718,559300,-79.51,0.1419
3493000,0.0009662,0.5587,23950000,-79.57,0.1458
7.094,0.001376,0.6082,34.97,-77.9,0.2029
8.021,0.001674,0.6624,73.16,-81.22,0.1096
5.135,0.00161,0.765,48.61,-89.26,0.1056
24.86,0.0008415,0.5,115.3,-76.78,0.2156
9742000,0.001061,0.6467,110600000,-76.38,0.08808
3.425,0.001213,1.027,68.41,-77.01,0.05007
9437000,0.0006963,0.5234,47190000,-74.95,0.2
4.3,0.001151,0.8237,43.68,-72.86,0.09844
9.346,0.001192,0.5874,64.53,-76.1,0.1448
843700,0.001026,0.5,4229000,-74.72,0.1995
7.156,0.001274,0.9058,151.3,-80.85,0.0473
4.399,0.001042,0.9927,83.39,-74.15,0.05275
3.862,0.001385,0.9668,64.3,-79.15,0.06006
28.71,0.001162,0.6427,219.3,-73.26,0.1309
22.17,0.001083,0.6424,187.6,-79.11,0.1182
4.084,0.002045,1.014,97.16,-85.39,0.04203
4.127,0.001649,0.8298,43.65,-81.08,0.09455
28.78,0.001174,0.5,144,-78.29,0.1999
5.059,0.001297,0.6518,33.02,-79.28,0.1532
14.08,0.0009562,0.5,64.04,-70.99,0.2199
6.25,0.001003,0.7883,51.42,-73.31,0.1215
9.23,0.001562,0.6204,73.97,-85.16,0.1248
6.804,0.001242,0.5,26.98,-76.08,0.2522
12.51,0.001172,0.5074,64.7,-77.59,0.1934
20.3,0.001204,0.5,86,-75.6,0.236
7.464,0.0008658,0.6833,52.47,-74,0.1423
49.22,0.00145,0.626,503.4,-76.94,0.09778
27.58,0.001168,0.6209,252.2,-73.93,0.1094
1248000,0.0009035,0.5346,7618000,-76.54,0.1638
8.684,0.0009984,0.5702,41.53,-76.54,0.2091
12.88,0.001024,0.5,59.2,-77.06,0.2176
8.934,0.001647,0.8413,165.3,-77.44,0.05405
7.064,0.001582,0.8187,124.8,-74.79,0.0566
5.606,0.001201,0.645,30.14,-79.39,0.186
9.743,0.001465,0.5468,52.7,-87.46,0.1849
10360000,0.001234,0.5153,62160000,-75.13,0.1667
11.25,0.000989,0.6446,66.85,-74.78,0.1683
4.32,0.001118,0.8538,44.39,-74.75,0.09732
1662000,0.000957,0.5,8710000,-74.2,0.1908
11.61,0.001514,0.5,47.11,-80.27,0.2464
5.502,0.001377,0.7633,56.74,-76.98,0.09697
56.7,0.0009479,0.5,304.2,-76.87,0.1864
13.85,0.001015,0.5515,73.44,-78.91,0.1886
7.58,0.001184,0.6908,71.3,-76.07,0.1063
37.05,0.001052,0.5,191.8,-74.99,0.1932
7.543,0.00104,0.5045,31.93,-70.99,0.2362
13.5,0.0009467,0.5,55.63,-72.01,0.2427
5.209,0.001287,0.9861,111.2,-79.31,0.04684
7.114,0.001371,0.8427,109.8,-81.51,0.06479
2356000,0.001032,0.5902,16850000,-75.82,0.1398
5.22,0.001222,0.8234,49.4,-73.87,0.1057
5493000,0.0008946,0.5041,26020000,-72.1,0.2111
5.211,0.001014,0.7451,49.13,-71.91,0.1061
7.211,0.001537,0.7039,65.73,-81.66,0.1097
4.237,0.001648,0.7902,42.88,-82.32,0.09881
9.476,0.0009328,0.6876,77.84,-75.72,0.1217
8.461,0.001135,0.7518,75.72,-75.5,0.1117
20.18,0.001239,0.521,104.8,-78.52,0.1926
36.64,0.0008303,0.5,187.4,-67.36,0.1955
7.586,0.001457,0.7506,75.18,-81.98,0.1009
16.77,0.001196,0.5,75.52,-82.34,0.2221
9.267,0.001441,0.6371,65.93,-81.15,0.1406
8.478,0.001422,0.6441,52.14,-81.02,0.1626
13.46,0.0009776,0.7284,136.8,-80.73,0.09839
4.876,0.001657,1,114.6,-77.77,0.04255
10.06,0.001099,0.6504,73.44,-78.24,0.137
956.4,0.001951,0.5,5159,-83.24,0.1854
58.66,0.001414,0.5637,429.7,-77.61,0.1365
10.25,0.001615,0.5183,49.08,-81.93,0.2088
2949000,0.001058,0.5416,20190000,-77.35,0.1461
30.94,0.001187,0.5664,236.7,-76.88,0.1307
3426000,0.001237,0.6005,30170000,-75.34,0.1136
10.09,0.001587,0.6303,68.19,-83.04,0.148
13350000,0.001181,0.5267,83290000,-76.92,0.1603
9.078,0.001024,0.5728,42.79,-76.87,0.2122
4.023,0.001069,0.6097,14.71,-72.46,0.2735
284300,0.001369,0.5075,1678000,-81.67,0.1694
10.81,0.001207,0.8709,194.3,-76.33,0.05564
6.323,0.001239,0.6302,41.66,-77.79,0.1518
10.22,0.001165,0.7319,112.1,-73.7,0.09117
4.633,0.001507,0.7451,48.24,-87.72,0.09604
6.671,0.001322,0.8601,114.9,-79.61,0.05806
12540000,0.001262,0.5831,92840000,-77.1,0.1351
7.953,0.001208,0.836,138.8,-76.33,0.0573
5.095,0.001976,0.7613,40.75,-88.44,0.125
399.5,0.001062,0.5174,2131,-76.32,0.1875
3.292,0.001414,1.572,222.3,-76.01,0.01481
7.682,0.001074,0.6345,59.5,-75.36,0.1291
52.35,0.001029,0.5,282.6,-77.38,0.1852
7.444,0.001324,0.6973,57.47,-82.36,0.1295
1559000,0.001128,0.5498,10110000,-77.21,0.1542
7.223,0.001325,0.7515,80.78,-76.73,0.08942
17.18,0.001223,0.5,93.54,-80.31,0.1837
23.97,0.001231,0.5174,164.4,-70.29,0.1458
6.434,0.001331,0.5115,25.77,-83.32,0.2497
12.46,0.001204,0.5,62.67,-81.32,0.1988
13.13,0.001158,0.5987,91.42,-76.53,0.1436
25.53,0.001004,0.5,100,-79.28,0.2553
12.7,0.001524,0.5637,68.46,-83.75,0.1855
9.231,0.001224,0.5,43.19,-74.53,0.2137
7.751,0.001236,0.5,25.2,-74.77,0.3076
