ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h,hERG_IC50,hERG_h
736.6,0.5374,64820,1.986,7283,0.5159,44.69,1.132
1114,0.6936,8561,1.21,9603,0.5057,59.86,1.405
942.6,0.9827,1705000,0.6254,4945,0.6283,59.69,1.83
655.2,0.7204,2146000,0.8634,3929,0.642,45.89,1.62
1240,0.5968,4.436e+09,1.201,4719,0.5309,42.99,1.796
441,1.191,9430000,1.804,3363,0.6512,39.66,1.318
659.9,0.9487,259900000,0.5294,4924,0.566,49.98,1.373
456.7,1.102,1.579e+09,1.561,2008,0.8091,44.34,1.679
528.9,1.399,9.748e+09,1.618,1144,1.425,48.05,1.896
470.9,0.8103,1.557e+09,1.802,1033,1.441,45.07,1.736
436.6,1.319,74700000,1.947,2981,0.6943,45.88,1.77
559.5,0.8975,79670000,1.943,1331,1.016,48.25,1.852
370,1.037,7704000,1.318,2715,0.7307,38.84,1.22
339.6,0.8094,2567000,0.92,22650,0.6433,42.91,1.424
411.8,0.9831,875500,0.7907,1336,1.335,47.92,1.676
416.3,1.772,1.086e+09,0.8125,2527,1.162,46.74,1.615
395.6,1.618,4.441e+09,1.076,3817,0.8455,42.39,1.265
434.7,0.9919,73630,0.7822,5468,0.5692,50.04,1.58
689,0.7384,57840,1.917,5164,0.5805,51.3,1.701
386.9,1.593,450300000,1.715,5322,0.5094,45.59,1.737
511.2,1.643,1317000,1.494,2390,0.805,40.89,1.668
366.4,1.174,9962,1.448,2332,0.8443,44.91,1.729
525,0.9399,3062000,1.853,1106,1.226,46.79,1.752
213.1,0.812,2.4e+09,1.861,1330,1.542,46.5,1.908
690.9,1.446,130700,1.083,27050,1.534,42.37,1.546
636.1,1.09,84910,0.5633,43680,0.5044,50.78,1.786
356.8,1.61,241500,1.57,41430,0.5746,46.49,1.875
334.3,1.928,795400,0.6645,1622,1.394,43.49,1.63
282.9,1.108,267900,0.8196,1275,1.196,47.96,1.603
1118,0.5579,88340,0.9588,1189,1.177,50.04,1.117
858.2,0.5695,1.103e+09,0.7296,2312,0.7282,50.52,1.203
685.9,0.8763,22440000,1.105,3932,0.6412,54.59,1.416
340.6,1.972,9513000,1.014,1859,1.311,49.99,1.425
326.9,1.747,529400000,0.5329,2174,0.8304,48.12,1.234
237.1,1.219,372600000,0.5533,3799,0.6247,55.71,1.279
205.1,1.306,183700,1.13,2317,1.254,46.22,1.401
438,1.836,704800000,1.993,923,1.803,38.87,1.55
458.7,1.45,18800,1.805,1368,1.455,48.38,1.722
432.8,1.881,28070,1.801,1081,1.507,47.64,1.957
275.5,1.391,5.094e+09,1.401,1054,1.654,48.3,1.925
525.5,1.3,4.162e+09,0.894,1262,0.9296,42.45,1.645
364.2,0.6602,96280000,1.511,1171,1.303,43.69,1.812
413.8,0.926,226100000,1.454,2397,0.6911,43.43,1.944
881,1.196,118800000,1.826,1817,0.965,49.6,1.337
648,0.6753,23230000,1.247,1506,0.9438,45.01,1.375
927.2,0.7279,891800,1.676,13920,0.6243,52.52,1.292
423.5,1.441,359800,1.193,2522,0.6458,49.82,1.259
469.6,0.9746,16730000,0.8665,1769,1.117,46.67,1.28
516.2,1.118,194500,0.9459,1406,0.8558,43.96,1.565
394.5,1.558,112300000,1.173,2100,0.7488,45.34,1.469
443.6,1.286,14180000,0.9143,3159,0.7273,50.19,1.596
637,1.278,18430000,1.905,6377,0.5033,48.33,1.93
430.9,1.49,2337000,1.91,4036,0.6894,46.96,1.799
681.2,1.562,2521000,1.986,3356,0.6567,48.04,1.724
442,0.8892,175400000,1.504,3635,0.7826,47.4,1.297
