ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h
231600,1.355,201000,0.7119,36950,0.6816
953100000,1.73,78340,0.9822,39020,0.5165
489400000,1.597,157300,0.7513,23320,0.6285
768600,1.48,170300,0.6808,29060,0.6474
25680000,1.701,132900,0.7236,22770,0.6965
243000,1.459,144900,0.7795,17410,0.6868
118200,1.515,79270,0.9033,18760,0.5741
333000,1.205,153900,0.7226,19570,0.596
1.945e+09,1.667,83780,0.8929,19420,0.5706
279100,1.463,54240,1.11,26040,0.5532
64700000,1.365,70330,1.115,29950,0.58
2509000,1.032,62150,1.029,24160,0.5521
1152000,0.9085,166100,0.668,19850,0.6185
628900,1.087,42140,1.309,18800,0.725
12660000,1.026,47880,1.212,23920,0.6059
721100000,0.5258,66530,1.029,17130,1.082
1.068e+09,1.874,64110,0.9329,30860,0.7061
12220000,1.467,145400,0.7324,16550,0.6337
221000,1.075,103200,0.848,23920,0.6778
1.21e+09,1.341,116000,0.8857,20830,0.5084
53030,1.898,92640,0.7805,22900,0.8427
531100,1.094,69910,0.9451,15530,1.007
2575000,1.957,97660,0.8099,20240,0.6432
105800,1.772,77150,0.9217,21450,0.629
66710,1.976,82610,0.8839,22940,0.6557
812800000,1.628,82550,0.8994,17540,0.658
737800,1.755,61690,1.015,25460,0.6675
883000,0.811,202200,0.6331,19900,0.7827
2022000,1.146,87760,0.7989,27610,0.7135
287000,1.243,127600,0.8962,14350,0.754
8829000,1.17,84020,0.8143,38220,0.5453
6.041e+09,1.844,71990,1.008,30730,0.5116
7.543e+09,1.917,68830,0.9603,28260,0.5554
6.705e+09,0.5766,63010,1.012,24360,0.5868
41890000,1.044,64970,1.046,15460,0.7175
366200000,1.735,78220,0.9586,23370,0.7233
85600000,0.9536,85300,0.8811,16240,0.9982
3858000,0.688,44090,1.309,28940,0.5117
1.761e+09,1.644,76450,0.921,18830,0.828
112700,1.855,64700,1.031,27110,0.5651
198300000,1.246,187700,0.7707,35400,0.5307
45490000,0.8512,89700,0.9206,27410,0.563
63800000,0.7413,113600,0.8139,31020,0.6039
511700000,1.236,92060,0.8959,35590,0.5373
233200000,1.266,91580,0.9372,13750,1.169
140700000,1.981,58330,1.027,14200,0.8004
81740,1.457,142800,0.7578,24150,0.7092
5.136e+09,1.255,90720,0.8535,44930,0.6387
147500000,0.9467,61450,0.9968,39810,0.5764
3.31e+09,1.561,95140,0.8481,28160,0.5605
1496000,1.13,228800,0.6367,19150,0.8663
522400,1.011,128200,0.7719,19370,0.7589
1167000,0.8395,134000,0.7593,44330,0.5176
189300000,1.654,188900,0.6317,31470,0.5653
63570,1.971,144500,0.7637,26400,0.5302
181600,1.055,139300,0.7266,23320,0.6847
39170000,0.7511,89730,0.8787,29030,0.5164
9.794e+09,1.135,91340,0.8285,15250,1.21
338100000,0.5561,89290,0.9003,21360,0.7074
15370000,1.502,46580,1.236,19460,0.8396
58630000,1.751,51640,1.165,23160,0.8986
1255000,1.391,87080,0.8844,15460,1.176
351800000,1.788,75060,0.8892,26730,0.5087
166300,1.865,63230,1.04,19530,0.8686
192300000,1.742,78770,1.021,28240,0.6765
7567000,0.6607,62870,1.088,15420,1.127
522900,0.7844,40880,1.304,14560,1.574
5.34e+08,1.012,91850,0.8698,12830,1.521
12280000,0.6519,56540,1.146,14200,1.001
323600,1.929,92070,0.8466,23580,0.6594
3989000,1.646,57550,1.176,21970,0.6586
2.579e+09,1.817,180500,0.6674,18870,0.6319
5.081e+09,1.925,51950,1.13,18020,0.7527
262000,1.952,132700,0.7187,21510,0.7318
23500000,1.338,85090,0.933,23620,0.6334
942500,0.9933,90080,0.9041,25020,0.5903
118800000,0.7944,94580,0.8836,21550,0.6343
689800,1.379,269900,0.598,19040,0.6839
1.747e+09,1.013,126800,0.779,22910,0.827
16680000,0.9148,199000,0.6986,32180,0.5645
160900,1.544,167900,0.709,10380,0.7598
321800000,1.501,114500,0.8842,11220,1.027
260900,1.231,62800,1.164,14090,1.542
6540000,0.9551,42260,1.414,12010,1.534
7147000,0.7931,42700,1.48,8785,1.501
157500,1.406,36390,1.43,23460,0.8126
124200,1.745,82550,1.026,29760,0.6343
20760000,1.21,134300,0.7713,23970,0.6314
452300000,1.698,103400,0.8437,19780,0.7217
547600,0.9011,38970,1.318,28380,0.5089
4728000,1.812,128200,0.8017,24280,0.6388
31900000,0.9263,171200,0.7044,21780,0.6007
43960000,0.5634,178800,0.6928,31750,0.6196
2380000,0.9987,131700,0.7352,22970,0.7379
3521000,0.9777,166800,0.6625,26990,0.5635
294900,1.054,83760,0.8915,23870,0.6466
3.61e+08,1.324,102200,0.7593,18360,0.8489
22010000,1.709,228300,0.6168,16950,0.6868
3.56e+08,1.752,268000,0.6237,24660,0.7373
351600000,1.074,104500,0.8234,23610,0.9179
4.32e+09,0.5515,61790,0.9582,31800,0.5153
2.948e+09,0.8269,73950,0.9067,15750,0.8953
13300000,1.276,155900,0.7985,34860,0.6122
18360000,0.9355,80090,0.9961,72780,0.5191
248000,1.356,130400,0.8424,54320,0.5502
548200,1.067,230000,0.6875,17070,0.9429
158800,1.448,77270,0.9468,37600,0.5088
1639000,1.54,87450,0.9166,42190,0.5212
186600000,1.105,131200,0.6981,16770,0.8581
56170000,0.9533,110700,0.8807,19310,0.5684
317900000,0.6104,183300,0.7362,15660,0.6604
6.195e+09,1.165,100500,0.781,24930,0.5475
1.63e+09,0.5778,63340,1.012,23700,0.5897
106500000,0.958,83720,0.8976,21960,0.591
431100000,1.528,74430,0.9043,22010,0.679
5.818e+09,0.6502,61840,1.128,22390,0.7786
309100,1.515,195400,0.6761,17140,0.8035
518600,1.73,184000,0.7589,17710,0.9361
27720000,1.792,198300,0.7033,16990,0.7997
9.752e+09,1.864,176400,0.7107,36060,0.6099
594200,1.971,78140,0.922,17700,0.7498
15680000,1.511,85940,0.9023,13030,1.082
9.083e+09,1.096,79050,0.9132,24210,0.612
1.5e+09,1.652,197900,0.697,23370,0.7104
1.435e+09,1.62,87860,0.8511,20020,0.835
3103000,1.319,117300,0.8051,24520,0.672
1.096e+09,1.19,82440,0.906,19880,0.798
806700,1.746,95920,1.019,15730,0.7724
1.424e+09,0.6322,107300,0.7783,22970,0.5237
107700,1.88,91900,0.9303,20670,0.5546
71870,1.944,93540,0.8355,13900,1.335
280900,1.507,130600,0.7775,14810,1.192
198800,1.968,147800,0.7901,24140,0.6757
814300,1.757,78800,0.8304,17340,0.8373
27780000,1.497,65310,0.9862,29930,0.5793
132200000,1.34,122500,0.7625,37130,0.5364
153000,1.908,37740,1.316,12750,1.33
296400,1.821,47890,1.173,11980,1.43
377300,1.501,36410,1.32,10190,1.63
539500000,1.504,28450,1.596,40110,0.623
5028000,1.311,46190,1.483,23400,0.7921
7612000,1.555,36250,1.51,21640,0.6851
25980000,0.9341,28100,1.668,24840,0.6895
205500,1.542,36510,1.356,24130,0.5671
9530000,1.712,80710,0.8657,21600,0.7415
218700,1.339,92670,0.911,16510,0.7838
2592000,1.717,63780,0.9787,23000,0.708
22040000,1.664,107700,0.706,19980,0.7598
2.093e+09,1.265,88540,1.007,29200,0.5437
201100000,1.178,32880,1.396,20570,0.5599
29910000,0.8051,43360,1.363,20760,0.6721
1883000,1.877,30120,1.802,19400,0.6216
122600000,1.471,29650,1.905,32960,0.6264
4312000,0.8177,37640,1.665,19980,0.9879
7.234e+09,0.8634,28410,1.574,14170,1.19
42420000,0.6293,367200,0.5869,14200,1.225
29790000,1.543,82100,0.9361,17900,0.6269
157400000,0.9439,84100,0.9578,18090,0.7409
6.452e+09,1.473,62810,1.074,56000,0.5873
114100000,0.5672,64430,0.992,48570,0.5495
325700000,1.489,155500,0.8216,27910,0.5899
5.863e+09,0.7675,179200,0.7127,34610,0.5726
424600,1.548,163900,0.693,38480,0.5174
334600000,1.738,58130,1.022,31590,0.8992
237400,1.908,89920,0.9531,15970,0.5412
39130000,0.9635,61290,0.9412,18450,0.7798
60570,1.863,96420,0.874,40910,0.6783
15060000,1.177,203900,0.698,27100,0.5243
5.623e+09,1.082,90450,0.9302,15150,0.9169
1903000,1.157,154300,0.7069,18030,1.051
100200000,0.8599,107000,0.8651,42110,0.6746
694300000,1.375,137500,0.7681,19120,1.02
504800000,1.545,60170,1.153,14960,0.515
1.417e+09,1.907,66790,0.995,35040,0.5053
79860,1.928,86260,0.958,18920,0.9745
777200,1.661,82760,0.9007,13680,1.347
2908000,1.721,102300,0.8566,24710,0.5042
4.25e+09,0.515,86580,0.9512,12420,1.235
11650000,1.341,72000,0.9102,17020,1.122
1144000,1.514,135400,0.7116,36570,0.6039
907100,1.996,55710,1.075,21010,0.8132
1.254e+09,1.428,54060,1.065,27680,0.5316
1.119e+09,1.641,116600,0.8068,29310,0.636
445000,1.737,129300,0.8256,46480,0.657
746900,1.279,88940,0.8767,27200,0.5863
4.635e+09,0.8233,40990,1.245,19000,0.597
2186000,0.9309,77990,1.009,17780,0.5882
307300,1.09,61540,0.9844,19120,0.5387
7867000,0.7726,52540,1.15,28210,0.572
539700000,0.8248,56260,1.147,20000,0.6915
1.753e+09,1.457,44910,1.319,20020,0.8248
4101000,0.6,30380,1.661,24830,0.5848
443300,1.51,41310,1.365,18620,0.7281
879400,0.8027,179300,0.7932,14910,0.8275
271200,1.417,73830,0.8912,20310,0.6492
3.313e+09,1.714,47870,1.235,22860,0.6121
1.168e+09,1.525,95700,0.9519,16860,0.8184
665400000,0.6392,303900,0.6184,14290,0.6514
9.408e+09,1.07,265800,0.6528,17260,0.6767
394900,1.533,94140,0.8127,20640,0.7055
651700,1.052,178800,0.6522,18480,0.7335
351000,1.47,104400,0.8259,18050,0.8474
7168000,1.494,72170,0.9611,20470,0.7485
59440000,1.325,54930,1.062,23460,0.7059
176600000,1.253,130600,0.7372,24630,0.8233
17640000,1.246,102200,0.8476,26340,0.5183
1.672e+09,1.729,99790,0.8555,14140,0.7059
3025000,1.314,79750,0.8973,24450,0.7288
1444000,0.9374,64560,1.051,22360,0.5774
354900,1.426,60140,1.076,30930,0.524
1262000,0.7296,56730,1.054,26700,0.5971
229500000,1.031,49210,1.128,19870,0.7704
3.792e+09,0.6918,75320,1.031,18100,0.617
296300000,1.409,53970,1.151,27700,0.792
8.337e+09,1.324,83260,0.928,13020,0.7653
46790000,1.23,97930,0.8269,22220,0.548
1350000,1.008,116600,0.7672,12240,1.103
391700,1.73,101700,0.8811,26910,0.5643
59850000,1.288,174100,0.7255,43780,0.6039
2.227e+09,0.6606,236800,0.607,13470,1.453
1.241e+09,0.6323,64830,1.057,15880,0.9459
190100000,1.223,64530,1.051,20870,0.7308
33670000,1.293,52340,1.146,16420,1.022
7.797e+09,1.124,80370,0.9388,18140,0.7045
3.516e+09,0.7071,110700,0.8431,16440,0.7174
47140000,0.7478,48270,1.183,15380,0.7983
9011000,0.7486,38220,1.292,23640,0.925
16160000,0.8766,89110,0.866,23920,0.953
353800000,1.161,118100,0.8247,14260,1.111
492500000,1.999,81160,0.8855,11490,1.121
14620000,1.96,107000,0.8194,20040,0.7547
238600,1.624,90080,0.8787,21570,0.8383
146100,1.497,71320,0.8968,13360,1.168
12590000,1.554,55150,1.281,16180,0.8873
3895000,1.733,85670,0.9948,26350,0.5976
12880000,1.407,72420,0.8798,28320,0.5005
127100000,1.72,118500,0.8287,14450,0.9542
443300,1.708,243800,0.6472,17920,0.9672
959400,1.548,138200,0.7799,18770,0.7631
4297000,1.358,145200,0.6723,14440,0.9849
4.278e+09,1.17,100700,0.8236,12220,1.178
7175000,0.9007,36280,1.445,19260,1.036
1.076e+09,0.5118,108500,0.8233,38040,0.5282
52280000,0.5515,111400,0.7842,33680,0.5601
215500000,1.144,158800,0.7486,12550,1.352
6.23e+09,0.6825,340500,0.5735,14920,1.22
