Kmax,Ku,n,halfmax,Vhalf,slope
115300,0.006172,0.8984,208600000,-1,0.0005527
113100,0.004388,0.8214,103300000,-1,0.001095
97150,0.01032,0.8403,107900000,-1,0.0009004
349700,0.01599,0.905,718300000,-1,0.0004868
129200,0.0103,0.8399,142600000,-1,0.000906
137900,0.03304,0.905,275600000,-1,0.0005004
254100,0.01334,0.8531,299500000,-1,0.0008484
285100,0.01638,0.6985,90100000,-1,0.003164
354600,0.00732,0.7577,197400000,-1,0.001796
139200,0.05119,0.7666,77090000,-1,0.001806
167400,0.006053,0.9352,437500000,-1,0.0003826
214400,0.01614,0.882,335700000,-1.001,0.0006387
19660,0.004429,0.8625,26950000,-1.001,0.0007295
792400,0.0003027,0.7349,387300000,-1,0.002046
168500,0.01303,0.8585,210100000,-1,0.000802
35190,0.01593,0.9344,89420000,-1,0.0003935
45330,0.01582,0.9232,106200000,-1,0.0004268
46310,0.007199,0.7762,29280000,-1,0.001582
207300,0.005941,0.8006,181600000,-1,0.001142
454400,0.1911,0.9273,997800000,-3.439,0.0004554
192600,0.04544,0.7742,111800000,-1,0.001723
150800,0.01062,0.7833,96300000,-1,0.001566
342200,0.01145,0.7337,143800000,-1,0.00238
1361000,0.002738,0.7756,888200000,-1,0.001532
136600,0.515,0.8656,181600000,-3.757,0.0007522
753300,0.06121,0.8017,533900000,-1.013,0.001411
214600,0.05638,0.9436,569100000,-1,0.0003771
959800,0.01066,0.8112,821700000,-1,0.001168
91680,0.05635,0.96,285700000,-1.001,0.0003209
89150,0.01018,0.8238,82810000,-1,0.001077
106500,0.007011,0.8195,93020000,-1,0.001145
237100,0.01111,0.7792,149800000,-1,0.001583
236100,0.04552,0.7981,1.73e+08,-1,0.001365
84880,0.01664,0.7706,46300000,-1,0.001833
160200,0.03335,0.7856,100300000,-1,0.001597
136400,0.0559,0.9244,299100000,-1,0.000456
120900,0.004662,0.9184,258700000,-1,0.0004673
301600,0.0234,0.881,461600000,-1,0.0006534
102000,0.04548,0.8083,82470000,-1,0.001237
