hERG_IC50,hERG_h,hERG_Bmax
391.6,1.888,80.41
463.8,1.405,85.8
445.6,1.98,70.81
371.1,1.98,74.16
378.3,1.98,87.96
471.3,1.98,80.47
395.3,1.98,85.24
607.3,1.717,84.36
494.1,1.728,82.12
390.1,1.98,82.16
456.4,1.256,85.82
510.4,1.827,83.19
339.8,1.98,79.28
411.8,1.906,81.63
385.8,1.653,71.87
417.8,1.98,81.04
504.6,1.506,99
428,1.98,70.7
501.3,1.55,84.2
655.8,1.644,84.36
486,1.971,80.25
414,1.98,86.62
449.5,1.83,81.23
372.7,1.98,77.13
407.2,1.98,73.75
462.9,1.98,71.43
344.3,1.98,79.88
363.8,1.98,83.48
371.3,1.98,72.93
487.2,1.98,81.86
405,1.98,76.54
486.2,1.98,82.05
671.7,1.535,86.56
694.6,1.222,90.81
343.3,1.98,88.39
554.7,1.422,93.61
312.1,1.98,74.23
406.6,1.98,77.54
412.6,1.98,81.11
501.8,1.98,70.7
439.4,1.821,73.86
489.3,1.98,72.37
568.8,1.547,93.2
360.8,1.98,81.43
461.6,1.725,81.97
522.9,1.064,91.38
440.2,1.98,87.93
581,1.437,86.25
362.6,1.98,74.9
538.4,1.718,90.78
450.4,1.98,70.73
378.1,1.98,74.09
535.9,1.547,84.84
453.4,1.665,81.51
562.1,1.191,87.71
466.5,1.595,91
420.3,1.98,90.09
537.3,1.43,93.09
371.9,1.98,74.49
416.9,1.98,70.7
371.2,1.98,76.16
544.1,1.653,84.29
513.4,1.459,92.92
355.9,1.98,71.65
415.3,1.98,76.27
466.7,1.34,85.07
706.4,1.513,99
358.5,1.98,83.93
371.2,1.98,81.48
431.9,1.98,83.31
395.5,1.98,81.39
357.5,1.98,81.03
451.3,1.98,70.7
383.3,1.98,82.27
626.9,1.744,99
715.1,1.246,99
363.1,1.98,78.28
367.2,1.98,76.85
482,1.98,79.68
393.5,1.98,71.14
578.2,1.166,98.27
448.2,1.604,83.65
547.7,1.616,91.69
463.7,1.628,90.92
382.6,1.98,76.28
590,1.358,99
579.3,1.787,91.35
403.6,1.866,78.3
423.1,1.98,71.91
629,1.362,88.73
423.9,1.72,83.32
415.9,1.98,73.15
366.3,1.98,82.57
471.2,1.937,88.15
469.5,1.98,80.78
366.2,1.98,75.87
452.8,1.887,81.64
667.9,1.307,76.95
481.9,1.962,72.16
453,1.378,77.2
633.4,0.9954,95.04
389.8,1.98,79.47
437.1,1.946,88.11
391.6,1.98,75.84
608.9,1.673,99
455.3,1.309,93.83
352.9,1.98,71.9
563.6,1.54,92.79
664.2,1.665,99
435.4,1.98,79.19
370,1.98,80.53
466.7,1.416,92.06
489.2,1.834,81.86
495.4,1.871,88.78
383.8,1.98,76.03
472,1.503,90.69
386.5,1.98,91.26
417.6,1.656,82.17
456,1.98,71.2
340.8,1.98,75.63
529.7,1.967,89.54
703.1,1.285,99
457.9,1.98,79.95
403.8,1.98,83.18
379.9,1.55,74.25
675.3,1.685,99
636.7,1.467,87.67
341.1,1.98,79.2
476.9,1.98,78.78
456.2,1.465,72.87
444,1.98,71.06
410.9,1.691,89.87
408.2,1.536,81.5
391.9,1.98,74.77
384.8,1.98,81.81
461.9,1.79,90.26
440.8,1.98,88.76
435,1.98,88.22
514.2,1.526,93.01
377.1,1.98,74.11
605.3,1.782,91.62
634.8,1.33,89.3
389.1,1.98,71.83
378.2,1.98,82.72
401.2,1.98,73.29
411.2,1.98,81.15
581.8,1.598,99
679.1,1.247,88.38
377.4,1.98,75.81
441.8,1.829,88.74
