Kmax,Ku,n,halfmax,Vhalf,slope
136200,2.846e-05,0.5688,219300,-1.002,0.6211
669100,4.376e-05,0.6124,1449000,-1.001,0.4618
6.125,3.195e-05,0.9786,14.87,-1.002,0.4119
183600,2.33e-05,0.7333,356800,-3.723,0.5146
64080,2.443e-05,0.638,133200,-1.165,0.4811
54800,3.215e-05,0.6767,121600,-1,0.4507
3.778,3.144e-05,1.004,7.491,-1.001,0.5043
1933000,2.94e-05,0.7256,5063000,-2.394,0.3818
728800,1.701e-05,0.7379,1423000,-20.97,0.5122
278500,3.434e-05,0.7481,690600,-1,0.4033
28040,2.719e-05,0.5892,47530,-1,0.5899
122900,2.893e-05,0.6678,268100,-1.003,0.4584
8.737,3.362e-05,0.9448,21.7,-1.001,0.4026
26680000,1.788e-05,0.7051,51980000,-7.709,0.5133
31760,3.557e-05,0.6009,61090,-1.001,0.5199
11,2.86e-05,0.6844,19.53,-1,0.5632
1720000,3.312e-05,0.5704,3294000,-1,0.5222
569600,2.654e-05,0.7166,1421000,-2.516,0.4008
33030,3.414e-05,0.6805,65970,-1,0.5007
2103000,1.831e-05,0.6596,3374000,-6.533,0.6233
304200,2.869e-05,0.7258,651300,-2.049,0.4671
8.648,2.736e-05,0.7604,20.83,-1.006,0.4152
29640,3.478e-05,0.6932,65560,-1,0.4521
624700,1.531e-05,0.5963,865600,-25.06,0.7217
117500,3.424e-05,0.7791,329700,-1.182,0.3564
269800,3.256e-05,0.7092,601600,-1.003,0.4485
40710,4.344e-05,0.8188,139500,-1,0.2918
2434000,1.881e-05,0.6415,4208000,-10.3,0.5784
498700,4.074e-05,0.529,762900,-1,0.6537
52810,2.877e-05,0.6922,117200,-1.001,0.4506
59440,4.591e-05,0.7334,147600,-1,0.4027
43790,2.988e-05,0.6556,87530,-1,0.5003
57440,3.706e-05,0.7286,137200,-1,0.4187
3.838,3.041e-05,1.115,6.656,-1.009,0.5766
6598,2.482e-05,0.5037,9899,-1.003,0.6665
310800,3.986e-05,0.7588,909300,-1.001,0.3418
10.44,3.058e-05,0.7011,18.69,-1,0.5586
47440,4.398e-05,0.7266,108800,-1,0.436
35030,2.992e-05,0.6776,90040,-1,0.389
5221000,2.404e-05,0.6027,7758000,-2.697,0.673
357000,4.408e-05,0.688,716300,-1,0.4984
99210,3.579e-05,0.8312,276000,-1,0.3595
432900,1.622e-05,0.8894,1268000,-17.28,0.3414
139300,2.343e-05,0.6165,271000,-1.577,0.514
15970,3.966e-05,0.7577,40620,-1,0.3932
4673000,1.537e-05,0.659,6724000,-41.51,0.695
1934000,1.838e-05,0.7044,4362000,-11.79,0.4434
4753,1.364e-05,0.5901,6476,-23.44,0.7339
184400,2.543e-05,0.6444,354200,-1,0.5206
431900,1.399e-05,0.5769,455800,-22.01,0.9476
1357000,2.282e-05,0.7296,2729000,-5.364,0.4973
1653000,1.927e-05,0.6189,2595000,-6.211,0.637
10.1,3.57e-05,0.835,25.33,-1.001,0.3987
4868000,1.331e-05,0.6846,6809000,-47.01,0.7149
402800,3.744e-05,0.8764,1524000,-1,0.2643
15460,3.19e-05,0.6852,32910,-1,0.4698
15780,2.864e-05,0.6107,27610,-1,0.5715
59930,4.788e-05,0.7534,173100,-1,0.3462
4.211,4.388e-05,1.191,8.813,-1,0.4778
1755000,2.26e-05,0.7635,3738000,-5.244,0.4695
68330,3.168e-05,0.7555,158000,-1,0.4325
5061,3.704e-05,0.6902,12350,-1.001,0.4098
262000,2.761e-05,0.7068,667700,-2.301,0.3924
1457000,3.115e-05,0.6519,2635000,-1.001,0.5529
189800,2.903e-05,0.6629,368600,-2.947,0.5149
25370,2.908e-05,0.7134,63140,-1.001,0.4018
3337000,2.308e-05,0.7231,8188000,-6.617,0.4075
5525000,1.555e-05,0.7247,9664000,-19.21,0.5717
1244000,3.867e-05,0.7602,3555000,-1,0.3499
27.11,3.784e-05,0.6618,56.72,-1.002,0.478
15090000,1.46e-05,0.6052,25450000,-42.2,0.5929
1004000,1.526e-05,0.6865,1882000,-40.34,0.5335
1003000,1.931e-05,0.6,1545000,-7.195,0.6492
1544000,3.624e-05,0.7419,3837000,-1,0.4024
106600,2.844e-05,0.6041,190600,-1.27,0.5593
944900,3.096e-05,0.8382,3002000,-1.001,0.3148
87760,3.237e-05,0.6467,178700,-1,0.4911
16580,3.335e-05,0.7491,34470,-1,0.481
38550,3.09e-05,0.6576,85600,-1.001,0.4504
73410,3.346e-05,0.6702,161400,-1.021,0.4548
1984000,2.679e-05,0.6169,3869000,-2.71,0.5128
38670,3.135e-05,0.6448,89720,-1,0.431
5.075,2.436e-05,0.8279,9.298,-1.724,0.5458
178800,3.258e-05,0.7826,510000,-1.002,0.3506
102100,3.266e-05,0.6199,189400,-1.001,0.5391
29960000,1.252e-05,0.76,54750000,-66.44,0.5472
24.11,2.563e-05,0.6626,41.98,-1.066,0.5743
4.645,3.569e-05,0.8702,7.883,-1,0.5892
8.127,3.491e-05,0.865,16.09,-1.001,0.5051
2808000,4.136e-05,0.73,7714000,-1,0.364
89410,3.016e-05,0.7319,198500,-1.002,0.4504
11.96,2.119e-05,0.9543,31.28,-4.204,0.3824
368600,2.676e-05,0.5451,534900,-1.001,0.6891
95330,2.829e-05,0.7259,234400,-1.01,0.4067
135600,2.524e-05,0.5596,217000,-1.022,0.6249
50420,3.374e-05,0.6968,114900,-1,0.4388
142800,3.268e-05,0.6621,312800,-1,0.4565
274800,2.776e-05,0.6425,621900,-2.332,0.4419
8726,4.537e-05,0.7572,23300,-1,0.3745
285200,2.695e-05,0.7267,755200,-1.824,0.3776
109600,4.622e-05,0.812,302300,-1,0.3626
641000,2.342e-05,0.6833,1222000,-6.185,0.5245
299600,2.725e-05,0.6769,589200,-1.165,0.5085
30.66,4.035e-05,0.6095,56.35,-1,0.5441
176100,2.754e-05,0.7264,369700,-2.366,0.4763
192100,2.796e-05,0.6737,358400,-1,0.536
45890,5.268e-05,0.6689,98000,-1,0.4683
31.75,2.064e-05,0.622,39.02,-3.306,0.8137
50700,3.173e-05,0.6929,116200,-1,0.4363
29140,3.115e-05,0.6819,73590,-1,0.396
430200,2.235e-05,0.7186,960200,-6.462,0.448
46650,2.59e-05,0.7143,93500,-1.001,0.4989
140000,3.172e-05,0.5929,241600,-1.001,0.5795
2053000,1.582e-05,0.8833,5638000,-15.26,0.3641
30850,2.68e-05,0.6042,54290,-1.011,0.5682
79920,3.338e-05,0.6299,151700,-1,0.5268
611700,2.725e-05,0.6044,1163000,-1.707,0.526
150500,3.279e-05,0.6881,354100,-1.001,0.425
447300,3.152e-05,0.5993,755600,-1,0.592
1128000,2.228e-05,0.7297,2798000,-5.468,0.4031
118400,4.015e-05,0.7549,330300,-1,0.3585
2250000,1.583e-05,0.5877,3248000,-29.17,0.6927
1001000,3.181e-05,0.838,2924000,-2.08,0.3423
617200,1.517e-05,0.8225,1396000,-47.3,0.4421
112900,3.413e-05,0.774,291600,-1.001,0.3872
53400,3.414e-05,0.685,129500,-1,0.4124
1345000,1.96e-05,0.5909,2e+06,-10.53,0.6725
1008000,2.565e-05,0.7363,2392000,-3.111,0.4214
2076000,2.137e-05,0.6726,3846000,-7.017,0.5398
407200,1.973e-05,0.6355,914100,-6.864,0.4455
60850,3.012e-05,0.6738,113400,-1.219,0.5366
159400,3.727e-05,0.8003,458900,-1,0.3474
7586000,2.08e-05,0.758,16490000,-6.49,0.46
100400,3.168e-05,0.7265,264300,-1.002,0.3799
167600,3.105e-05,0.6259,284700,-1,0.5887
60810,3.13e-05,0.6988,115300,-1,0.5274
45020,2.734e-05,0.6504,80760,-1.004,0.5575
696400,3.062e-05,0.6234,1239000,-1.755,0.5621
95460,3.098e-05,0.7458,219100,-1.001,0.4357
115900,3.497e-05,0.6708,243600,-1,0.4758
480200,1.409e-05,0.6616,715300,-26.26,0.6713
123100,2.832e-05,0.7024,285500,-1.001,0.4312
7.256,4.349e-05,0.8748,17.34,-1.001,0.4185
78930,3.433e-05,0.6271,156500,-1.001,0.5043
251400,3.741e-05,0.8055,638600,-1,0.3937
24420,3.256e-05,0.5397,40030,-1,0.61
724300,2.971e-05,0.7463,1732000,-1.012,0.4182
46220,2.249e-05,0.6715,90580,-4.144,0.5103
9909000,2.169e-05,0.6846,18710000,-4.283,0.5296
70540,3.173e-05,0.6238,132300,-1.001,0.5332
577300,2.158e-05,0.7282,1198000,-6.26,0.4819
5.112,3.196e-05,0.933,11.71,-1.002,0.4365
27030,4.335e-05,0.7187,69980,-1,0.3863
417000,3.044e-05,0.6074,677300,-1,0.6157
5262000,2.212e-05,0.6839,11740000,-4.841,0.4482
80130,2.808e-05,0.5809,129000,-1,0.6212
109500,3.534e-05,0.5913,216100,-1,0.5067
199000,3.137e-05,0.6601,469400,-1.004,0.4239
404400,3.168e-05,0.7514,988600,-1.002,0.4091
5.391,3.902e-05,0.9628,11.4,-1.001,0.4729
38440,2.852e-05,0.7167,95830,-1,0.4011
302500,2.37e-05,0.6256,519900,-4.429,0.5818
40820,3.45e-05,0.6189,83340,-1,0.4898
4.995,2.951e-05,1.025,10.75,-1.005,0.4647
1667000,2.811e-05,0.5336,2700000,-1,0.6174
2575000,2.543e-05,0.628,4635000,-3.238,0.5556
21760,2.884e-05,0.6098,44440,-1.004,0.4896
84480,3.419e-05,0.7584,203100,-1,0.416
50570,2.95e-05,0.6832,107000,-1,0.4726
541800,2.828e-05,0.5561,740100,-1.001,0.7321
188500,4.434e-05,0.7438,473300,-1,0.3983
78560,3.494e-05,0.768,199100,-1,0.3946
15810,3.087e-05,0.8369,43450,-1.001,0.3639
66900,3.13e-05,0.7611,158600,-1.003,0.4218
83130,2.822e-05,0.7169,181900,-1.562,0.457
939700,1.599e-05,0.6802,1583000,-19.2,0.5936
251700,2.903e-05,0.6162,363400,-1.004,0.6926
156600,1.424e-05,0.624,186300,-18.5,0.8406
52870,3.469e-05,0.684,115900,-1,0.4562
35870,2.698e-05,0.7145,84020,-1.003,0.4269
4.906,2.858e-05,0.9983,9.908,-1.003,0.4952
2071000,2.872e-05,0.7104,6042000,-1,0.3428
923500,2.642e-05,0.7627,2281000,-4.641,0.4049
1471000,1.587e-05,0.6607,2405000,-18.88,0.6116
2820000,2.268e-05,0.8715,1e+07,-6.967,0.282
444700,3.069e-05,0.612,1012000,-1.001,0.4394
35970,4.226e-05,0.7038,96860,-1,0.3714
776300,2.135e-05,0.7425,1550000,-6.645,0.5008
75230,4.451e-05,0.6971,184100,-1,0.4086
288300,2.265e-05,0.7064,632500,-4.148,0.4558
44960,3.455e-05,0.823,140000,-1,0.3211
91330,3.013e-05,0.6538,189200,-1,0.4827
820200,2.24e-05,0.7912,2013000,-6.024,0.4075
69330,4.107e-05,0.7223,167700,-1,0.4134
151100,2.413e-05,0.5594,200800,-1.014,0.7525
9376,3.514e-05,0.7792,26790,-1.001,0.35
17.01,3.377e-05,0.5641,24.89,-1,0.6834
2894000,2.957e-05,0.8945,10810000,-1.005,0.2677
94730,3.199e-05,0.6788,175800,-1,0.5389
34180,3.108e-05,0.7753,82590,-1,0.4139
8718000,1.548e-05,0.69,12480000,-30.27,0.6986
107800,3.772e-05,0.8145,296400,-1,0.3637
980500,3.654e-05,0.697,2077000,-1.001,0.4721
16190,4.566e-05,0.6579,31500,-1,0.514
25020,2.976e-05,0.5979,45600,-1.002,0.5487
73560,2.879e-05,0.6599,156100,-1,0.4712
158.7,2.842e-05,0.5167,234.3,-1.002,0.6773
57980,3.042e-05,0.7251,155200,-1.13,0.3736
550700,5.015e-05,0.6398,1066000,-1,0.5166
347200,3.255e-05,0.6344,756200,-1,0.4591
5.586,3.007e-05,0.8206,9.403,-1,0.5941
5315000,2.654e-05,0.5835,9557000,-2.409,0.5561
2938000,2.285e-05,0.5539,4799000,-3.25,0.6122
28000,3.799e-05,0.6792,57760,-1,0.4848
74930,5.059e-05,0.6891,171500,-1,0.4369
989100,2.019e-05,0.6055,1612000,-6.986,0.6136
13.91,2.416e-05,0.9163,34.99,-4.571,0.3975
17.86,1.757e-05,0.7496,34.07,-9.312,0.5242
68740,3.336e-05,0.7477,184900,-1.602,0.3718
67080,3.243e-05,0.6213,125400,-1,0.5349
7.512,2.925e-05,0.8527,13.42,-1.009,0.5598
9178000,2.138e-05,0.5802,14650000,-3.827,0.6265
3081000,2.621e-05,0.7063,7513000,-2.844,0.4101
5286000,1.434e-05,0.8596,12540000,-64.63,0.4215
3.986,3.199e-05,1.042,7.059,-1,0.5647
16020000,1.488e-05,0.7385,27850000,-39.46,0.5752
298000,3.055e-05,0.6727,604000,-1,0.4934
1590000,2.23e-05,0.8079,3944000,-4.726,0.4031
2931000,2.661e-05,0.5296,4799000,-1.28,0.6108
666300,4.482e-05,0.853,2003000,-1,0.3327
286600,1.942e-05,0.6123,445700,-9.02,0.643
131200,3.224e-05,0.698,277800,-1.002,0.4723
171500,2.85e-05,0.6503,364600,-1.01,0.4704
761900,3.236e-05,0.7938,2287000,-1.005,0.3331
562300,3.33e-05,0.9111,2209000,-1.005,0.2545
37.4,2.509e-05,0.6661,66.36,-1.231,0.5636
25290,4.58e-05,0.643,56450,-1,0.448
76060,4.163e-05,0.7358,191000,-1,0.3982
165000,1.708e-05,0.6986,292100,-18.88,0.5649
15740,4.94e-05,0.6726,32530,-1,0.4839
432600,3.151e-05,0.8527,1498000,-1.315,0.2888
49790,4.344e-05,0.7872,148100,-1,0.3362
829600,2.604e-05,0.7293,1801000,-3.647,0.4606
44120,3.866e-05,0.7524,117000,-1,0.3771
114800,4.31e-05,0.7063,233000,-1,0.4927
73450,2.401e-05,0.5784,120000,-1.566,0.6121
69150,3.896e-05,0.761,195500,-1,0.3537
109800,3.019e-05,0.664,210500,-1.002,0.5216
75110,2.772e-05,0.6301,125700,-1,0.5975
9.405,2.83e-05,0.8765,20.2,-1.009,0.4656
79950,3.348e-05,0.7082,193700,-1,0.4128
80060,3.057e-05,0.7357,171000,-1,0.4682
17530,3.436e-05,0.5975,34440,-1,0.509
47960,3.861e-05,0.6209,104900,-1,0.4572
1262000,1.786e-05,0.5941,1877000,-7.998,0.6723
17750,2.136e-05,0.596,27050,-3.357,0.6562
95120,3.077e-05,0.7381,219000,-1.044,0.4343
93860,3.04e-05,0.761,228900,-1,0.41
34940,2.563e-05,0.6456,65980,-1.003,0.5296
53850,2.607e-05,0.6865,118900,-1.035,0.4529
28230,2.879e-05,0.5958,43880,-1.001,0.6433
980400,1.77e-05,0.6623,1816000,-8.571,0.5399
8779,2.741e-05,0.5912,16780,-1.002,0.5232
156600,4.105e-05,0.6987,364000,-1,0.4302
33370,3.191e-05,0.6729,70810,-1,0.4713
63070,3.469e-05,0.6641,146700,-1,0.4299
4810000,1.193e-05,0.661,6437000,-64.01,0.7472
75280,3.417e-05,0.7238,165000,-1,0.4562
25.44,3.317e-05,0.8055,66.73,-1.003,0.3812
50980,2.882e-05,0.6414,115800,-1.034,0.4402
54900,3.308e-05,0.6732,122900,-1.011,0.4467
2637000,1.828e-05,0.5685,3618000,-6.915,0.7289
1586000,2.227e-05,0.79,3967000,-4.756,0.3998
16640,3.548e-05,0.6977,41430,-1,0.4016
13630,2.03e-05,0.6803,25280,-7.148,0.5392
79390,2.997e-05,0.682,144900,-1,0.5479
9.549,3.065e-05,0.9343,24.52,-1.084,0.3894
7.389,2.786e-05,0.8425,12.44,-1.012,0.594
71570,2.963e-05,0.6167,129900,-1,0.551
60220,2.965e-05,0.6478,121800,-1.001,0.4944
1420000,2.027e-05,0.7517,3013000,-7.588,0.4713
1310000,2.122e-05,0.7183,3104000,-7.377,0.422
466500,1.963e-05,0.6358,673500,-4.954,0.6927
97340,3.494e-05,0.7701,227900,-1,0.4271
2128000,3.556e-05,0.8446,6825000,-1.086,0.3118
723000,3.296e-05,0.8073,2016000,-1.603,0.3586
210800,2.333e-05,0.5148,384600,-1.328,0.5481
106800,3.805e-05,0.649,189200,-1,0.5645
952200,1.513e-05,0.6343,1431000,-30.18,0.6654
18510,2.936e-05,0.8137,48600,-1,0.3809
65.13,1.494e-05,0.8549,137,-39.39,0.4754
2198000,2.44e-05,0.7364,4740000,-3.742,0.4637
116400,2.83e-05,0.6514,244300,-1.001,0.4765
325200,2.743e-05,0.7939,1015000,-1.011,0.3204
3133000,2.342e-05,0.5065,4714000,-1.173,0.6646
260800,2.961e-05,0.744,663400,-1.342,0.3931
31790,3.34e-05,0.7081,76770,-1,0.4141
16510,3.107e-05,0.73,35450,-1,0.4657
80360,3.088e-05,0.6596,181400,-1.002,0.443
543800,3.002e-05,0.7809,1396000,-1.005,0.3895
139900,3.049e-05,0.6318,232700,-1.001,0.6012
3451000,1.462e-05,0.6453,4777000,-18.84,0.7224
161200,2.949e-05,0.7062,337600,-1,0.4775
239500,2.902e-05,0.6148,446500,-1.001,0.5364
38680,4.84e-05,0.683,98130,-1,0.3942
449100,2.601e-05,0.5717,782900,-1.001,0.5736
27430,3.616e-05,0.6861,67690,-1,0.4052
3.593,3.029e-05,1.114,5.963,-1,0.6025
189300,2.827e-05,0.5057,289700,-1,0.6534
92840,4.138e-05,0.7663,292300,-1.002,0.3176
3527,3.275e-05,0.7106,7495,-1.002,0.4706
168800,3.21e-05,0.7403,389700,-1,0.4332
4.83,2.586e-05,1.073,7.293,-1.006,0.6623
1091000,1.44e-05,0.6537,1769000,-45.71,0.6167
3.174,3.679e-05,1.744,6.397,-1,0.4962
101900,2.786e-05,0.6806,192800,-1.216,0.5285
209.6,3.077e-05,0.8006,608.7,-1.006,0.3443
301800,3.769e-05,0.8112,826200,-1.001,0.3653
20.61,2.393e-05,0.8384,41.51,-4.348,0.4965
5.914,5.893e-05,1.113,18.8,-1.001,0.3146
161700,2.607e-05,0.6742,392800,-1.575,0.4117
108000,3.247e-05,0.6965,213900,-1,0.5049
364800,3.31e-05,0.7225,940100,-1.012,0.388
1897000,1.74e-05,0.6547,2946000,-16.33,0.6439
444900,1.819e-05,0.6742,679200,-10.93,0.655
206000,2.878e-05,0.7048,482100,-1.093,0.4273
14210,2.77e-05,0.6571,28610,-1.001,0.4967
3941,3.186e-05,0.6358,7938,-1.005,0.4965
25330,3.647e-05,0.6049,49050,-1,0.5164
35780,3.432e-05,0.6787,81340,-1,0.4399
18990,2.839e-05,0.6345,49240,-1.003,0.3857
84910,3.236e-05,0.6783,226500,-1.003,0.3749
8.427,2.528e-05,0.8851,17.35,-1.02,0.4857
458200,4.016e-05,0.7647,1118000,-1,0.4098
5.473,2.764e-05,0.919,10.39,-1.003,0.5268
115100,3.472e-05,0.5811,188800,-1,0.6096
271600,3.25e-05,0.5926,508900,-1.018,0.5337
163200,4.042e-05,0.5026,227400,-1,0.7177
2689000,1.743e-05,0.7666,5740000,-15.56,0.4685
184200,1.517e-05,0.6041,252100,-11.98,0.7307
45480,2.702e-05,0.6569,89450,-1.2,0.5084
21230,3.672e-05,0.6402,47900,-1.001,0.4432
46690,2.575e-05,0.6789,98630,-1.009,0.4734
682700,3.416e-05,0.7669,1828000,-1.004,0.3735
63900,3.923e-05,0.6742,143400,-1,0.4456
39100,4.594e-05,0.5637,69200,-1,0.565
37050,3.22e-05,0.7199,93180,-1,0.3976
25520,3.016e-05,0.5725,39560,-1,0.6451
424000,1.502e-05,0.7972,978400,-35.43,0.4334
379800,1.882e-05,0.5497,475600,-10.03,0.7986
176000,4.071e-05,0.7061,359200,-1,0.49
3169000,2.924e-05,0.532,4403000,-1.001,0.7197
147300,3.4e-05,0.7382,350700,-1.051,0.42
53290,3.073e-05,0.617,103600,-1,0.5144
52.96,3.082e-05,0.7646,131.7,-1.004,0.4021
529000,2.008e-05,0.6453,830100,-5.768,0.6373
29870,3.561e-05,0.6876,70660,-1,0.4227
124400,3.2e-05,0.6362,222400,-1.001,0.5594
310700,2.631e-05,0.5438,517600,-1.001,0.6003
143100,2.43e-05,0.5788,245500,-1.064,0.5829
163000,3.045e-05,0.6676,354900,-1.003,0.4593
4847000,2.13e-05,0.831,14480000,-9.133,0.3347
16040,3.326e-05,0.744,35960,-1,0.4461
50170,3.543e-05,0.7203,111300,-1,0.4508
35210,2.731e-05,0.6247,73280,-1.052,0.4805
38380,3.3e-05,0.7552,103000,-1,0.3726
3131000,1.571e-05,0.7094,5291000,-37.12,0.5918
65190,2.987e-05,0.7364,155300,-1.002,0.4198
244200,3.066e-05,0.6442,408200,-1.001,0.5982
272300,2.669e-05,0.7392,614700,-2.284,0.443
66720,3.316e-05,0.7077,164200,-1.001,0.4063
491400,2.746e-05,0.6224,949900,-1.006,0.5173
913200,2.355e-05,0.7038,1712000,-4.343,0.5334
313.8,2.774e-05,0.621,402.3,-1.002,0.78
218300,3.43e-05,0.7801,672100,-1,0.3248
10.76,2.959e-05,0.6345,16.58,-1.001,0.649
8.453,3.602e-05,0.8068,18.15,-1,0.4657
170500,2.94e-05,0.6295,333100,-1.001,0.5119
53300,2.929e-05,0.7733,131600,-1.001,0.405
2308000,2.441e-05,0.6462,4403000,-2.811,0.5242
292100,2.85e-05,0.5107,548000,-1.012,0.533
300600,3.489e-05,0.7747,941900,-1.001,0.3191
1674000,2.239e-05,0.669,3047000,-2.918,0.5494
630800,2.885e-05,0.5683,1179000,-1,0.535
2598000,1.417e-05,0.7194,5e+06,-39.71,0.5196
36630,3.222e-05,0.6899,77250,-1,0.4742
79820,2.833e-05,0.6779,168100,-1,0.4748
74070,3.242e-05,0.7789,185900,-1,0.3984
59.9,2.914e-05,0.7555,144.1,-1,0.4157
724900,1.316e-05,0.7344,1204000,-41.98,0.6021
63060,3.472e-05,0.8777,199300,-1,0.3164
73520,2.817e-05,0.6007,107900,-1.009,0.6814
534700,1.443e-05,0.5966,719700,-26.18,0.7429
1775000,2.509e-05,0.6671,3729000,-6.243,0.476
161600,3.227e-05,0.7214,418300,-1.004,0.3863
11.43,3.347e-05,0.953,34.8,-1,0.3284
21060,4.437e-05,0.7594,55730,-1,0.3779
1519000,2.952e-05,0.7454,3777000,-1.022,0.4022
23550,3.058e-05,0.5726,42020,-1,0.5604
29800,3.074e-05,0.7627,81240,-1,0.3668
66060,3.359e-05,0.6481,159100,-1,0.4152
36170,3.174e-05,0.7025,85650,-1,0.4223
171500,2.958e-05,0.7588,460300,-1,0.3726
3.349,3.597e-05,0.9653,6.075,-1.001,0.5513
69750,2.926e-05,0.6296,122900,-1.001,0.5675
196500,3.026e-05,0.5911,300700,-1,0.6535
3424000,2.42e-05,0.8009,9299000,-6.358,0.3682
3043000,1.679e-05,0.6696,5098000,-18.11,0.5969
4.338,3.514e-05,1.227,9.801,-1,0.4426
56770,3.652e-05,0.7838,144200,-1,0.3937
3.47,2.85e-05,1.95,6.657,-1,0.5213
14.63,3.401e-05,0.6805,27.94,-1.001,0.5236
41270,3.85e-05,0.6996,98750,-1.005,0.4179
74290,3.287e-05,0.6648,168800,-1,0.4401
6.095,2.711e-05,0.7579,11.44,-1.001,0.5328
27950,3.648e-05,0.6945,63730,-1,0.4386
71700,2.063e-05,0.5264,89630,-2.773,0.8
18.04,3.499e-05,0.8068,42.03,-1.001,0.4292
60730,3.801e-05,0.6687,129400,-1,0.4693
887700,3.595e-05,0.577,1373000,-1,0.6465
3973000,1.814e-05,0.5395,5847000,-7.271,0.6795
5.762,3.052e-05,0.8839,11.03,-1.001,0.5224
7.741,2.83e-05,0.8184,17.29,-1.006,0.4477
59540,3.364e-05,0.6963,126000,-1.003,0.4725
933.9,3.11e-05,0.6724,1819,-1.004,0.5134
2920000,2.282e-05,0.6157,5566000,-3.205,0.5246
111000,3.691e-05,0.7127,285000,-1,0.3895
67420,4.321e-05,0.7969,175900,-1,0.3833
7.037,2.815e-05,0.9737,14.66,-1,0.48
40030,3.216e-05,0.6982,92330,-1,0.4336
4967,3.487e-05,0.64,9304,-1,0.5339
11370000,9.627e-06,0.7693,17220000,-97.65,0.6603
28050,2.898e-05,0.6381,60340,-1.389,0.4649
373000,3.313e-05,0.7222,875600,-1.093,0.426
548600,2.168e-05,0.6142,895500,-3.506,0.6126
14120,3.64e-05,0.6313,34730,-1,0.4066
1598000,1.609e-05,0.6271,2470000,-19.3,0.647
144900,2.846e-05,0.6589,320900,-2.273,0.4515
95080,3.08e-05,0.6272,170400,-1.001,0.558
427500,1.265e-05,0.7004,593300,-70.56,0.7205
63910,2.952e-05,0.7591,156200,-1,0.4092
109100,3.409e-05,0.7021,207400,-1,0.526
5.87,3.584e-05,0.9708,9.472,-1.002,0.6197
15.1,3.177e-05,0.866,39.34,-1.001,0.3838
26.65,2.215e-05,0.7149,48.79,-4.146,0.5462
619700,3.522e-05,0.805,2138000,-1,0.2899
307700,2.488e-05,0.7006,607900,-2.012,0.5062
31190,2.96e-05,0.5711,55310,-1.001,0.5639
7.773,2.9e-05,0.853,14.32,-1.004,0.5428
12.93,2.245e-05,0.8763,23.51,-5.279,0.55
3456000,1.649e-05,0.7839,7465000,-15.63,0.463
779400,1.468e-05,0.6384,1013000,-28.75,0.7694
208300,3.16e-05,0.6663,382500,-1,0.5446
2867000,2.479e-05,0.7996,7088000,-5.649,0.4045
56090,3.593e-05,0.8104,177600,-1,0.3158
9.879,2.824e-05,0.7387,17.42,-1.001,0.5671
33690,2.632e-05,0.7448,72310,-1.006,0.4659
117100,2.706e-05,0.5458,174500,-1.005,0.6711
284400,3.788e-05,0.7377,805000,-1,0.3533
3577000,1.464e-05,0.6301,4963000,-46.61,0.7207
12.6,3.112e-05,0.8648,31.29,-1,0.4027
548500,2.594e-05,0.6179,1070000,-1.001,0.5126
213500,3.034e-05,0.7492,620100,-1.004,0.3443
6.191,2.691e-05,0.8703,11.7,-1.006,0.5291
34280,3.172e-05,0.6998,80660,-1,0.425
502100,2.876e-05,0.7835,1215000,-2.88,0.4133
174400,2.727e-05,0.724,405800,-1.107,0.4298
198300,4.524e-05,0.7568,462100,-1,0.4291
97300,3.764e-05,0.61,176800,-1,0.5503
82340,3.329e-05,0.7237,175800,-1,0.4684
68.05,3.584e-05,0.8105,198.2,-1,0.3433
478000,3.19e-05,0.6745,901700,-1,0.5301
226900,3.054e-05,0.6426,410000,-1.002,0.5534
7054000,1.781e-05,0.6284,12500000,-10.98,0.5643
38.87,1.52e-05,0.6928,56.31,-21.88,0.6903
46700,4.024e-05,0.7288,114400,-1.006,0.4082
11.75,2.393e-05,0.9967,34.32,-4.942,0.3424
197300,3.335e-05,0.6615,456200,-1,0.4325
53360,3.16e-05,0.6381,109700,-1.003,0.4864
9.501,2.934e-05,0.6857,15.48,-1,0.6138
22410,3.668e-05,0.7108,51010,-1,0.4393
5450000,3.022e-05,0.6346,9530000,-1,0.5719
52490,3.358e-05,0.7037,120400,-1,0.436
536700,4.96e-05,0.79,1517000,-1,0.3538
30150,2.605e-05,0.6325,48100,-1.159,0.6268
71.77,1.913e-05,0.7598,130,-8.609,0.5521
30100,3.957e-05,0.6395,59000,-1,0.5102
104200,3.422e-05,0.8394,393200,-1.001,0.265
13030,2.932e-05,0.5644,19680,-1,0.6621
274100,1.917e-05,0.7149,562600,-9.939,0.4872
80630,2.579e-05,0.7501,190300,-1.01,0.4237
100300,3.008e-05,0.6721,186800,-1,0.5369
136400,4.795e-05,0.9016,488900,-1,0.279
3.533,3.838e-05,1.372,7.171,-1.007,0.4927
7529000,1.623e-05,0.7597,16040000,-28.3,0.4694
73.37,2.633e-05,0.7039,178,-3.505,0.4122
3690000,1.787e-05,0.709,7093000,-12.57,0.5202
1079000,2.125e-05,0.7076,2265000,-5.419,0.4764
1248000,2.082e-05,0.8004,2938000,-8.113,0.4248
2885000,2.021e-05,0.6886,5134000,-4.982,0.5619
90080,2.513e-05,0.5941,175300,-1.384,0.5139
5.483,3.276e-05,0.8978,10.67,-1.002,0.5139
5470,2.864e-05,0.6175,8902,-1.004,0.6145
269400,3.606e-05,0.568,500400,-1,0.5384
