hERG_IC50,hERG_h,hERG_Bmax
4885,0.9686,99
3878,0.9337,99
4270,0.863,99
4891,1.044,99
4367,0.9572,99
4537,0.8034,98.78
4000,1.047,99
4894,0.8935,98.9
4579,0.9246,99
4526,0.9393,99
4066,0.8602,99
4575,1.021,99
4056,0.9732,99
4469,0.8384,98.91
5574,0.8273,98.81
4284,0.991,99
4406,0.9538,99
4702,0.9185,99
3620,0.8401,99
5758,1.006,99
4622,0.9891,99
4166,0.851,98.94
4582,0.9611,99
4944,0.8287,98.78
4083,0.9339,99
4283,1.008,99
3925,0.8794,99
3806,0.8662,99
4328,0.8647,98.96
4761,0.9128,99
4478,0.8967,98.99
4219,0.9651,99
4286,0.9486,99
4936,0.9056,98.93
4160,0.7378,98.63
4952,0.7793,98.67
4329,0.9238,99
4166,0.8894,99
4135,0.9236,99
4858,0.945,99
5356,0.9448,99
4199,0.8627,99
4410,0.9793,99
4450,1.037,99
4008,0.9054,99
4213,0.9058,99
4341,1.079,99
5517,0.833,98.82
4597,0.7859,98.72
9496,0.9505,99
4530,0.7949,98.75
4070,0.9506,99
4037,0.8751,99
5486,0.9689,99
4783,0.8699,98.88
4103,0.9141,99
4851,0.8924,98.89
5417,0.9582,99
4479,1.005,99
5903,0.9301,98.97
4188,0.897,99
4767,1,99
4780,0.8585,98.84
4510,0.9429,99
4463,0.8051,98.85
4525,0.9385,98.99
4530,0.9327,99
4982,0.9399,98.96
4633,0.8627,98.88
4746,1.016,99
4572,0.8553,98.98
4137,0.8751,99
4354,0.9549,99
4229,0.8347,98.93
4712,0.9069,99
4426,0.9488,99
5027,0.8485,98.82
5662,0.9547,99
4155,0.9296,99
5091,0.9171,98.92
5894,1.01,99
3930,0.8136,98.97
5137,1.029,99
4862,0.9464,99
4720,0.9436,99
3935,0.8847,99
4415,0.8723,98.95
4337,0.911,99
4829,0.8411,98.84
5045,0.9596,99
4224,0.8881,99
4362,0.9578,99
4003,0.8881,99
4588,0.8848,98.96
3944,0.8365,99
5125,0.956,99
4502,1.015,99
4191,0.881,99
4672,0.9362,99
4829,0.8758,98.89
6153,0.9414,99
3886,0.8793,99
4426,1.023,99
4331,1.01,99
4386,0.8603,99
4713,1.194,99
4638,0.8646,98.88
3829,0.8866,99
4578,0.8195,98.79
5855,0.9084,98.93
5527,0.9584,99
5180,0.9325,98.95
4802,1.029,99
4764,0.9221,99
4866,0.759,98.62
5870,0.9476,99
3972,0.7676,98.8
4505,1.01,99
4176,0.9892,99
4332,1.026,99
4217,0.9617,99
4746,1.001,99
4614,0.8761,98.96
4205,0.9494,99
4332,0.8617,99
4596,1.014,99
5370,0.9761,99
4619,1.086,99
4090,0.9682,99
4917,0.9156,99
4108,0.9796,99
4266,0.9396,99
4247,0.8617,98.96
4650,1.009,99
4432,0.9177,99
4252,0.9911,99
5110,0.7659,98.63
4125,0.934,99
4574,0.8082,98.79
4518,0.921,99
4358,1.017,99
4302,0.9147,99
4020,0.9483,99
4308,0.9232,99
5391,0.8145,98.73
4931,0.9544,99
4700,0.8367,98.82
4586,0.9836,99
3947,0.8173,98.91
4410,0.9314,99
4489,1.026,99
4037,1.1,99
4113,0.81,99
4329,0.948,99
4409,0.9997,99
5405,0.8218,98.76
5766,1.053,99
5676,1.001,99
4826,0.9687,99
6350,0.9655,99
4812,1.007,99
8914,0.8593,99
4814,1.143,99
3673,0.9032,99
4741,1.01,99
4950,0.9244,98.95
4301,1.048,99
4577,0.9215,99
4798,0.9009,99
4494,0.8883,99
4528,0.9935,99
4571,0.8704,99
5195,0.8773,98.85
4913,0.9709,99
4274,0.9427,99
4399,1.064,99
5968,0.95,99
4217,1.002,99
4365,0.9948,99
4899,1.024,99
4444,0.9778,99
4714,0.8113,98.77
4545,0.9136,99
4234,0.9409,99
3922,0.8601,99
4129,0.9802,99
4330,1.029,99
3501,0.9791,99
4399,1.09,99
4628,0.9217,99
4493,0.9919,99
3836,0.9297,99
4845,0.9447,99
4464,0.8476,98.96
6165,1.013,99
5189,1.041,99
4341,0.8916,99
4445,0.9016,99
3059,0.8306,99
4334,0.924,99
5143,0.9924,99
4669,0.8984,99
4376,0.9158,99
4917,0.9138,99
4214,0.9091,99
4379,0.8847,99
4632,0.9153,99
3986,0.8253,99
3776,0.9038,99
4605,1.013,99
4156,0.9947,99
4941,1.004,99
4631,1.021,99
5261,0.9623,99
4796,0.9974,99
4989,1.015,99
3635,1.022,99
4597,1.057,99
4434,0.9135,99
4504,1.056,99
4339,0.9004,99
5205,0.8608,98.87
4077,0.8379,98.94
4780,0.884,98.89
4348,0.9239,99
5659,1.049,99
5968,1.055,99
9529,0.7942,99
5443,0.929,99
4721,0.9326,99
4024,0.9089,99
4198,0.9267,99
4010,0.9194,99
4304,0.9339,99
3779,0.8593,99
4304,1.023,99
3748,0.8208,99
4850,0.9741,99
4172,1.028,99
4213,0.7954,98.86
5377,0.9024,98.93
3524,0.8813,99
4546,1.05,99
4316,1.008,99
4071,1.002,99
3759,0.9322,99
3907,0.8913,99
4301,0.8357,99
4143,0.9136,99
4445,0.9956,99
5589,0.9326,98.98
4509,0.828,98.89
5049,0.9805,99
3800,0.9786,99
4984,0.9117,98.93
3857,0.9086,99
5111,0.8344,98.78
4543,0.9779,99
4088,0.8181,98.96
4897,0.8709,98.87
5482,0.9187,98.92
4405,0.9914,99
3666,0.7757,99
4749,0.9081,99
4616,0.9854,99
4726,0.9356,99
4891,0.9537,99
4592,0.9412,99
