ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h,hERG_IC50,hERG_h
3437,1.185,8707,1.843,2220,1.418,978.1,1.959
3747,1.479,9004,1.976,2838,1.769,990.3,1.779
4207,1.75,9280,1.861,2002,1.405,985.7,1.894
4779,1.6,9269,1.732,2260,1.295,966.1,1.929
2836,1.738,9647,1.839,2265,1.182,975.2,1.964
3143,1.531,10490,1.704,1960,1.73,1135,1.507
3225,1.697,10210,1.55,2385,1.162,1125,1.79
2577,1.543,9643,1.606,2004,1.349,1192,1.64
6264,1.828,8219,1.924,2175,1.117,1103,1.798
6673,1.035,8460,1.899,2032,1.363,1154,1.953
5431,1.797,10670,1.569,2354,1.079,936.9,1.85
4905,1.513,9267,1.746,2302,1.08,1030,1.985
5273,1.486,7681,1.354,2311,1.291,1036,1.482
4084,1.314,9461,1.19,2337,1.266,1059,1.666
4377,1.741,10130,1.505,2202,1.667,1128,1.595
4881,1.158,9565,1.931,1898,1.416,956.2,1.824
3656,1.778,9466,1.709,2342,1.477,1122,1.629
3775,1.92,9749,1.864,2434,1.596,1133,1.556
4460,1.854,10480,1.354,2029,1.156,1088,1.518
3542,1.843,10350,1.353,2263,1.677,1116,1.674
2215,1.923,11440,1.523,2105,1.352,1128,1.422
4690,1.682,9984,1.48,2073,1.155,936.2,1.817
5156,1.617,9148,1.739,1988,1.627,1137,1.506
6093,1.58,10630,1.378,1787,1.409,967.9,1.45
4370,1.254,8595,1.885,2370,1.272,981.8,1.804
5006,1.48,9313,1.632,2197,1.157,956.2,1.75
5062,1.279,10020,1.549,1873,1.339,1278,1.592
4911,1.792,11100,1.372,2512,1.318,956.7,1.763
5470,1.447,10410,1.69,2178,1.771,1054,1.813
4726,1.818,11410,1.216,2383,1.543,1114,1.796
3143,1.413,8075,1.79,2295,1.56,1071,1.701
4903,1.902,8435,1.565,2786,1.041,1003,1.933
4943,1.892,11980,1.222,2453,0.921,1048,1.651
4345,1.857,11710,1.351,1969,1.786,1041,1.803
4079,1.976,9916,1.765,1948,1.667,1041,1.552
3066,1.299,11100,1.307,2079,1.19,1065,1.679
4505,1.34,9905,1.699,2750,0.8809,947.5,1.99
5514,1.986,10130,1.783,2130,1.431,953.8,1.989
4906,1.945,9937,1.691,2806,1.417,1015,1.678
3434,1.518,9332,1.703,1785,1.574,878.3,1.561
4890,1.775,10760,1.549,1952,1.322,1043,1.532
4117,1.891,10740,1.648,1840,1.296,1142,1.417
3755,1.872,10170,1.73,2114,1.706,1215,1.669
2793,1.738,9715,1.817,2182,1.603,942.2,1.511
4997,1.146,8701,1.554,2237,1.544,922.5,1.442
7684,0.941,9697,1.289,2463,1.497,927,1.81
5002,1.942,9953,1.377,2590,1.453,941.5,1.896
3500,1.963,9204,1.937,2362,1.438,1052,1.871
4132,1.551,9329,1.696,2050,1.469,967.5,1.426
4158,1.881,9595,1.459,2448,1.077,1073,1.634
3185,1.686,9264,1.599,1962,1.372,1176,1.554
3465,1.861,9534,1.836,2033,1.435,1496,1.748
5174,1.715,9334,1.836,2267,1.128,1018,1.499
4009,1.564,9351,1.902,2211,1.307,921.1,1.48
4120,1.875,9522,1.956,2071,1.193,809.9,1.684
3681,1.799,11010,1.781,2348,1.234,970.4,1.006
3551,1.155,9465,1.739,1946,1.115,1077,1.391
4780,1.414,10280,1.938,2100,1.477,1261,1.535
3092,1.934,9810,1.789,2074,1.393,953.9,1.878
3833,1.421,10930,1.515,2201,1.564,1049,1.572
5806,1.827,10650,1.479,1737,0.9411,1108,1.742
5750,1.799,10430,1.511,1700,1.487,969.7,1.858
4499,1.344,10170,1.628,2382,1.381,1049,1.847
3654,1.663,8962,1.737,2171,1.325,1114,1.963
4817,1.749,9820,1.555,2405,1.405,987,1.723
4751,1.936,9787,1.473,2245,1.717,1018,1.948
7101,1.438,10980,1.795,2801,1.631,1039,1.599
3718,1.759,9795,1.905,2429,1.574,1118,1.91
4758,1.718,10250,1.348,2648,1.381,1117,1.671
4730,1.894,11470,1.493,2372,1.445,1029,1.962
8363,1.697,9620,1.807,2082,1.554,1025,1.89
8782,1.203,9874,1.804,2342,1.461,808.6,1.934
5039,1.472,9248,1.899,1892,1.085,964.1,1.504
5267,1.484,8941,1.843,1540,1.737,957.9,1.669
3371,1.54,9970,1.856,1940,1.603,977.3,1.773
3979,1.828,9545,1.685,2187,1.512,977.2,1.758
4452,1.614,9132,1.899,1931,1.536,1060,1.721
4536,1.985,9658,1.58,2296,1.277,1193,1.579
4348,1.946,11120,1.496,2428,1.535,1195,1.361
4560,1.939,9723,1.688,1934,1.595,1033,1.779
