ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
37460,1.068,NA,NA,NA,NA,NA,NA,10370,1.115,NA,NA,27400,0.9459
33400,1.113,NA,NA,NA,NA,NA,NA,8588,1.189,NA,NA,29980,0.9616
31490,1.188,NA,NA,NA,NA,NA,NA,8545,1.578,NA,NA,29370,0.8804
45090,0.9431,NA,NA,NA,NA,NA,NA,8985,1.619,NA,NA,28930,0.9468
46490,0.9143,NA,NA,NA,NA,NA,NA,9147,1.766,NA,NA,29780,0.9167
26870,1.572,NA,NA,NA,NA,NA,NA,10850,1.166,NA,NA,26860,0.813
18570,1.927,NA,NA,NA,NA,NA,NA,9336,1.35,NA,NA,27490,0.8785
39390,1.045,NA,NA,NA,NA,NA,NA,8152,1.821,NA,NA,30410,0.9351
81640,0.8321,NA,NA,NA,NA,NA,NA,8606,1.448,NA,NA,28260,0.9476
114200,0.6641,NA,NA,NA,NA,NA,NA,8988,1.487,NA,NA,28600,0.891
123400,0.6415,NA,NA,NA,NA,NA,NA,9420,1.292,NA,NA,30890,0.831
56990,0.8057,NA,NA,NA,NA,NA,NA,7507,1.772,NA,NA,27730,0.8756
21890,1.649,NA,NA,NA,NA,NA,NA,8850,1.869,NA,NA,27060,0.9058
27400,1.203,NA,NA,NA,NA,NA,NA,10120,1.489,NA,NA,30270,0.966
28470,1.203,NA,NA,NA,NA,NA,NA,11050,1.364,NA,NA,31510,0.8768
35950,1.211,NA,NA,NA,NA,NA,NA,9370,1.246,NA,NA,33410,0.829
24400,1.377,NA,NA,NA,NA,NA,NA,8706,1.533,NA,NA,26220,0.8763
53470,0.8993,NA,NA,NA,NA,NA,NA,8538,1.57,NA,NA,30620,0.8493
37130,1.048,NA,NA,NA,NA,NA,NA,8243,1.6,NA,NA,29420,0.9078
29060,1.1,NA,NA,NA,NA,NA,NA,9189,1.418,NA,NA,31630,0.8715
32340,1.04,NA,NA,NA,NA,NA,NA,7978,1.734,NA,NA,27940,0.8867
27090,1.238,NA,NA,NA,NA,NA,NA,7824,1.891,NA,NA,31760,0.9233
20930,1.496,NA,NA,NA,NA,NA,NA,8176,1.558,NA,NA,32180,0.8917
47800,1.021,NA,NA,NA,NA,NA,NA,9792,1.303,NA,NA,29940,0.9081
71910,0.8248,NA,NA,NA,NA,NA,NA,8737,1.306,NA,NA,27720,0.9265
52450,0.9521,NA,NA,NA,NA,NA,NA,8900,1.382,NA,NA,27730,0.8806
47310,0.9279,NA,NA,NA,NA,NA,NA,11980,1.555,NA,NA,32440,0.853
40310,0.878,NA,NA,NA,NA,NA,NA,8520,1.29,NA,NA,30310,0.9241
28650,1.14,NA,NA,NA,NA,NA,NA,9358,1.446,NA,NA,29650,0.8356
33760,1.127,NA,NA,NA,NA,NA,NA,8967,1.311,NA,NA,27560,0.8622
57150,0.808,NA,NA,NA,NA,NA,NA,8295,1.298,NA,NA,30260,0.8573
36520,0.9782,NA,NA,NA,NA,NA,NA,10170,1.299,NA,NA,30790,0.8603
32920,1.151,NA,NA,NA,NA,NA,NA,10920,1.159,NA,NA,26900,0.851
38390,1.005,NA,NA,NA,NA,NA,NA,11090,1.119,NA,NA,26410,0.9549
27940,1.372,NA,NA,NA,NA,NA,NA,8493,1.579,NA,NA,27650,0.9058
26340,1.266,NA,NA,NA,NA,NA,NA,7776,1.791,NA,NA,30820,0.8711
26240,1.424,NA,NA,NA,NA,NA,NA,7871,1.404,NA,NA,26960,0.9067
26820,1.436,NA,NA,NA,NA,NA,NA,9041,1.381,NA,NA,30750,0.8526
74860,0.745,NA,NA,NA,NA,NA,NA,9940,1.396,NA,NA,28720,0.9376
46010,0.9135,NA,NA,NA,NA,NA,NA,10880,1.2,NA,NA,28000,0.9359
32560,1.239,NA,NA,NA,NA,NA,NA,8752,1.336,NA,NA,33040,0.8829
24140,1.363,NA,NA,NA,NA,NA,NA,8608,1.714,NA,NA,28240,0.8285
27220,1.326,NA,NA,NA,NA,NA,NA,10490,1.26,NA,NA,27120,0.9264
25920,1.344,NA,NA,NA,NA,NA,NA,10010,1.214,NA,NA,32360,0.8829
43590,0.9592,NA,NA,NA,NA,NA,NA,9460,1.547,NA,NA,32400,0.9248
76400,0.7792,NA,NA,NA,NA,NA,NA,8851,1.504,NA,NA,33090,0.8805
72170,0.8812,NA,NA,NA,NA,NA,NA,7998,1.419,NA,NA,32370,0.7563
45930,0.9555,NA,NA,NA,NA,NA,NA,7774,1.446,NA,NA,29180,0.8819
30660,1.364,NA,NA,NA,NA,NA,NA,8644,1.593,NA,NA,31320,0.9084
52410,0.8922,NA,NA,NA,NA,NA,NA,9339,1.756,NA,NA,29980,0.8537
68440,0.778,NA,NA,NA,NA,NA,NA,8452,1.541,NA,NA,29980,0.9087
43550,0.9977,NA,NA,NA,NA,NA,NA,8509,2.124,NA,NA,28070,0.9153
43520,0.9622,NA,NA,NA,NA,NA,NA,7738,1.812,NA,NA,28460,0.9265
39680,1.068,NA,NA,NA,NA,NA,NA,8561,1.64,NA,NA,27650,0.9336
82050,0.7921,NA,NA,NA,NA,NA,NA,9707,1.142,NA,NA,32840,0.9382
216700,0.5382,NA,NA,NA,NA,NA,NA,8813,1.296,NA,NA,32780,0.9071
174800,0.5439,NA,NA,NA,NA,NA,NA,9386,1.161,NA,NA,28450,0.9055
190300,0.5321,NA,NA,NA,NA,NA,NA,7874,1.64,NA,NA,29570,0.889
35880,1.139,NA,NA,NA,NA,NA,NA,11290,1.037,NA,NA,26580,0.8437
