ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
NA,NA,NA,NA,11020000,0.6165,53820,1.53,7130,1.256,NA,NA,8189,0.8909
NA,NA,NA,NA,1.438e+09,0.3449,73940,1.448,8034,0.9184,NA,NA,8211,0.8643
NA,NA,NA,NA,1.431e+09,0.3492,46650,2.374,10060,0.8512,NA,NA,8583,0.8937
NA,NA,NA,NA,914500000,0.3897,60040,1.46,10390,0.8287,NA,NA,8134,0.865
NA,NA,NA,NA,64290000,0.5196,49310,2.351,7784,0.8301,NA,NA,8341,0.8277
NA,NA,NA,NA,261300000,0.4186,40630,3.027,7002,1.059,NA,NA,8205,0.8864
NA,NA,NA,NA,261300000,0.4186,34800,3.559,7198,1.082,NA,NA,7786,0.8609
NA,NA,NA,NA,2.325e+09,0.362,33370,4.747,8655,1.125,NA,NA,8280,0.9004
NA,NA,NA,NA,2.325e+09,0.362,34920,4.822,7477,0.9088,NA,NA,7932,0.8338
NA,NA,NA,NA,2.325e+09,0.362,32810,4.443,8265,0.9933,NA,NA,8213,0.844
NA,NA,NA,NA,1.144e+09,0.392,43800,2.154,6864,0.9814,NA,NA,7957,0.8633
NA,NA,NA,NA,1.144e+09,0.392,35950,3.801,8844,1.093,NA,NA,8449,0.8224
NA,NA,NA,NA,776100000,0.4117,33620,3.035,9690,0.7417,NA,NA,7671,0.8395
NA,NA,NA,NA,776100000,0.4117,51600,2.179,6324,0.7962,NA,NA,7930,0.8822
NA,NA,NA,NA,2550000,0.761,51900,2.045,5782,0.8271,NA,NA,8211,0.864
NA,NA,NA,NA,16020000,0.6185,52420,2.263,7321,0.9084,NA,NA,8265,0.8686
NA,NA,NA,NA,16020000,0.6185,71760,1.752,6815,1.08,NA,NA,7585,0.9123
NA,NA,NA,NA,20460000,0.5643,39460,2.737,7838,1.117,NA,NA,8469,0.8932
NA,NA,NA,NA,21520000,0.5462,105900,1.1,8961,1.028,NA,NA,8446,0.8327
NA,NA,NA,NA,1910000,0.8327,29290,6.442,6517,0.8796,NA,NA,7398,0.8882
NA,NA,NA,NA,1910000,0.8327,63000,1.534,7277,0.9071,NA,NA,8213,0.8476
NA,NA,NA,NA,1910000,0.8327,92220,1.126,8291,0.9274,NA,NA,7955,0.8624
NA,NA,NA,NA,3196000,0.7062,55380,1.768,7644,0.8793,NA,NA,7928,0.8232
NA,NA,NA,NA,3402000,0.8096,47880,1.714,7173,0.8089,NA,NA,8454,0.9006
NA,NA,NA,NA,8775000,0.6891,29580,6.663,7929,0.9416,NA,NA,8713,0.8833
NA,NA,NA,NA,1519000,0.9127,29580,6.663,8809,0.8871,NA,NA,8259,0.8927
NA,NA,NA,NA,257700,1.657,28220,7.299,7844,0.9239,NA,NA,8825,0.8242
NA,NA,NA,NA,15330000,0.6008,27850,7.806,8494,1.147,NA,NA,8285,0.9086
NA,NA,NA,NA,15330000,0.6008,27720,7.694,4923,0.8648,NA,NA,8190,0.8539
NA,NA,NA,NA,15330000,0.6008,28050,7.443,7259,0.9367,NA,NA,8292,0.8261
NA,NA,NA,NA,106600000,0.4726,44350,2.527,10470,0.8746,NA,NA,7683,0.8664
NA,NA,NA,NA,201500000,0.408,35770,3.701,9094,0.9024,NA,NA,8056,0.8145
NA,NA,NA,NA,3629000,0.7387,39600,2.601,7478,0.8356,NA,NA,7758,0.8432
NA,NA,NA,NA,64550,3.481,91870,1.266,7831,1.312,NA,NA,8138,0.9081
NA,NA,NA,NA,75590,3.084,96210,1.013,7466,1.176,NA,NA,8372,0.9001
NA,NA,NA,NA,2446000,0.8096,46420,2.388,7958,0.9607,NA,NA,8386,0.8654
NA,NA,NA,NA,2446000,0.8096,42620,1.966,6806,1.089,NA,NA,8290,0.8246
NA,NA,NA,NA,830800,0.9891,48270,1.869,8332,0.9148,NA,NA,8200,0.8793
NA,NA,NA,NA,621800,1.136,29780,5.922,9632,1.288,NA,NA,8054,0.7951
NA,NA,NA,NA,787900,1.065,27770,7.302,7116,1.092,NA,NA,8365,0.8454
NA,NA,NA,NA,1364000,0.851,46520,2.553,7196,0.7648,NA,NA,8522,0.8923
NA,NA,NA,NA,166200,2.017,81670,1.324,6292,1.003,NA,NA,8345,0.8093
NA,NA,NA,NA,653000,1.259,62400,1.596,8887,0.8418,NA,NA,8275,0.8959
NA,NA,NA,NA,1955000,1.243,42020,2.777,8293,1.036,NA,NA,8024,0.9203
NA,NA,NA,NA,133400,2.244,85350,1.106,6305,1.177,NA,NA,7675,0.8546
NA,NA,NA,NA,133400,2.244,53620,1.844,7854,0.7468,NA,NA,8116,0.8736
NA,NA,NA,NA,133400,2.244,51690,1.985,6329,0.9399,NA,NA,7769,0.8327
NA,NA,NA,NA,124100,2.757,54720,1.902,8196,0.8219,NA,NA,7893,0.8688
NA,NA,NA,NA,4208000,0.7407,42250,2.585,8451,0.8135,NA,NA,8021,0.8219
NA,NA,NA,NA,22630000,0.5561,89350,1.184,8801,0.9146,NA,NA,8404,0.7965
NA,NA,NA,NA,77660000,0.4956,84390,1.192,8396,1.005,NA,NA,8838,0.858
NA,NA,NA,NA,77660000,0.4956,65040,1.324,8740,0.8708,NA,NA,7743,0.8637
NA,NA,NA,NA,77660000,0.4956,61610,1.24,9224,1.156,NA,NA,7741,0.8695
NA,NA,NA,NA,66820000,0.4964,43590,2.427,10680,0.8504,NA,NA,8803,0.8429
NA,NA,NA,NA,1.39e+08,0.3995,93530,1.225,7932,0.8082,NA,NA,8772,0.9696
NA,NA,NA,NA,1.39e+08,0.3995,90630,1.247,8725,0.9195,NA,NA,9354,0.9046
NA,NA,NA,NA,55720000,0.4575,79690,1.459,7398,0.9797,NA,NA,7842,0.8442
NA,NA,NA,NA,422200000,0.4126,155700,0.8437,7367,1.038,NA,NA,8080,0.8672
NA,NA,NA,NA,3.42e+08,0.3982,127800,1.029,9698,0.7932,NA,NA,7761,0.879
NA,NA,NA,NA,3.42e+08,0.3982,183900,0.821,9309,0.8157,NA,NA,8050,0.868
NA,NA,NA,NA,3.42e+08,0.3982,156100,0.8796,7980,0.9157,NA,NA,8068,0.8447
NA,NA,NA,NA,3.42e+08,0.3982,156100,0.8796,7559,1.009,NA,NA,7367,0.8025
NA,NA,NA,NA,3.42e+08,0.3982,116900,1.066,6431,1.133,NA,NA,8298,0.9194
NA,NA,NA,NA,197800000,0.3984,89670,1.239,7319,0.8253,NA,NA,8177,0.853
NA,NA,NA,NA,197800000,0.3984,51250,1.969,9770,0.8649,NA,NA,7985,0.8694
NA,NA,NA,NA,197800000,0.3984,42790,2.405,8197,0.8995,NA,NA,8828,0.8875
NA,NA,NA,NA,298500000,0.5087,45870,2.259,8286,0.7145,NA,NA,7699,0.8824
NA,NA,NA,NA,651500000,0.3867,64910,1.243,7886,1.275,NA,NA,8267,0.8535
NA,NA,NA,NA,2.279e+09,0.3167,67720,1.542,8296,0.941,NA,NA,7776,0.8344
NA,NA,NA,NA,2.279e+09,0.3167,201600,0.8247,7395,1.062,NA,NA,8236,0.905
NA,NA,NA,NA,298900000,0.3813,201600,0.8247,7924,0.9437,NA,NA,8473,0.861
NA,NA,NA,NA,181400000,0.4609,40070,2.678,6818,1.039,NA,NA,7795,0.841
NA,NA,NA,NA,181400000,0.4609,47610,2,9028,1.02,NA,NA,8482,0.8546
NA,NA,NA,NA,873700000,0.3942,35070,3.739,7918,0.8692,NA,NA,8506,0.9202
NA,NA,NA,NA,2.71e+08,0.4413,38490,3.507,8909,0.8253,NA,NA,9059,0.919
NA,NA,NA,NA,3122000,0.837,42510,2.765,7912,1.011,NA,NA,8054,0.8003
