ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h
34260000,0.7434,2132,1.506,8007000,1.992
6.929e+09,0.7906,3630,1.651,334500000,0.6304
8149,1.726,2229,1.724,643800,0.9641
59550000,1.986,3485,1.674,1704000,0.7851
3.781e+09,1.858,27830000,1.673,21840,1.307
12930000,1.462,1522,1.854,44430000,0.7601
2.23e+09,0.8656,1.409e+09,1.937,100100000,1.825
14090000,1.445,23540000,1.718,43100,1.5
4066000,1.853,6.681e+09,1.675,22990000,0.8251
17730000,0.7682,76770,1.869,2.349e+09,1.047
1.171e+09,1.323,3430,1.523,3.18e+08,0.8441
25810000,1.567,2403,1.77,2.865e+09,1.844
1.675e+09,1.556,12180,0.934,5591000,1.644
5026000,1.064,6677,1.13,1.217e+09,1.981
202500,1.931,5744,1.106,2.077e+09,0.9671
2.29e+08,1.558,13940,0.9297,1289000,1.545
276700,1.995,32970,0.851,4.302e+09,1.586
261300000,0.5089,2803,1.647,9.35e+09,1.549
438100000,0.5025,1567,1.949,29110000,1.007
4759,1.571,2182,1.855,65760,0.9398
29410,1.251,2541,1.875,1.959e+09,0.7242
8960,1.541,80020000,1.329,259200,0.8652
74440,1.754,7852,1.29,503500,0.8703
750800,1.616,4918,1.201,2497000,1.295
1.29e+08,1.107,10250,0.907,3.832e+09,1.479
1.412e+09,0.7805,114200,0.6971,268100000,1.477
1043000,1.173,28680,0.8401,99380000,0.7731
4.352e+09,1.321,15780,0.8504,35370000,0.8143
1659000,1.644,14310,0.9696,139100000,1.853
11340,1.515,6202000,1.565,21290000,1.701
1.287e+09,0.7812,21210,1.111,47240,1.368
448100000,0.9146,147000,1.332,827200000,1.538
204600000,1.748,300400000,1.693,431600000,1.883
971200000,1.732,45830,0.7872,54960000,0.8534
9.156e+09,1.222,45830,0.7872,110900000,1.16
8.385e+09,1.336,59900,0.6982,1.768e+09,1.317
29800000,1.485,25260,1.143,13720000,0.7298
4.357e+09,1.274,14370,1.02,1982000,0.9697
3176000,1.352,213300,0.5831,254300000,1.61
187900000,1.853,1992000,0.5432,533300000,0.6888
234300000,0.7731,62500000,0.6209,174800,0.867
1.51e+09,0.7056,22320,0.9662,563400000,1.145
3629,1.926,104200,0.6926,232800,1.441
13900000,1.898,20010,0.8218,13120000,1.577
1.911e+09,0.6583,3045000,1.989,3.304e+09,0.7051
1.372e+09,1.893,33140,0.7542,139200,1.482
6994000,1.16,283200,0.5671,43280000,1.61
15330000,1.599,9444,0.9667,6612000,1.361
417700000,1.813,3329,1.669,4.375e+09,0.8117
300700,1.181,35070000,1.795,243300000,0.9134
802700,0.7756,114100,0.7821,3827000,0.8317
784100000,1.179,1114000,1.464,459600000,1.513
831700,0.817,4892,1.454,184000,1.005
613200,0.9105,164900000,0.7851,8.952e+09,1.092
2182000,0.7388,5346,0.9891,6.339e+09,0.6447
3.7e+07,1.398,14260,0.8792,56940000,1.688
2040000,1.19,24550,0.9686,1961000,1.908
1.293e+09,1.191,47120,0.6812,1611000,1.164
967500000,1.805,76730000,1.564,216400000,1.508
6.64e+08,1.868,2778,1.531,2682000,1.181
20440000,1.301,2817,1.418,54090,1.893
5247000,1.954,4539,1.652,816900,1.198
