ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h
16510,1.343,3861,1.356,1118,0.9142
13430,1.204,3747,1.212,1075,0.9241
12380,1.05,3679,1.23,966.6,0.8426
15370,1.711,4089,1.334,1201,1.152
14830,1.476,3903,1.296,1254,1.266
12050,1.187,4087,1.204,1029,1.016
10660,1.122,4084,1.309,1004,1.061
13040,1.355,4177,1.271,1202,1.432
12320,1.07,4155,1.268,1300,1.226
13030,1.306,4049,1.241,1122,1.09
14400,1.702,4260,1.291,1346,1.428
10110,1.178,4042,1.255,989.7,0.838
15030,1.037,3825,1.266,1227,0.9287
14160,1.231,3711,1.282,1142,0.9849
15640,1.136,4131,1.252,1182,1.075
14640,1.558,4072,1.18,1067,1.058
14260,1.555,4217,1.164,1070,1.116
13340,1.299,4106,1.278,875.5,0.8393
15750,1.485,3945,1.253,932,0.9175
12870,1.382,4112,1.267,947.9,1.152
14430,1.2,4092,1.275,1212,1.285
13770,1.334,4023,1.285,842,0.9175
12550,1.086,3729,1.276,1115,1.155
10650,0.9084,3822,1.276,1022,0.9492
10930,1.126,4594,1.305,987,1.086
14110,1.513,3881,1.141,1159,1.211
13910,1.546,4149,1.229,833.1,1.021
16070,1.478,4014,1.164,951.7,1.083
14880,1.983,3785,1.288,1206,1.193
13830,0.9607,3985,1.338,1183,1.127
16750,1.521,4114,1.345,1011,1.247
14400,1.263,4060,1.232,870.6,1.068
11050,1.313,3928,1.28,1080,1.172
11690,1.375,3818,1.319,1034,1.068
11280,1.335,3837,1.359,861.9,0.9116
13050,1.323,4088,1.292,1101,1.275
14860,1.834,3958,1.266,1090,1.07
11210,1.205,3843,1.285,938.1,0.9462
13260,1.386,3935,1.244,1317,0.9876
15390,1.647,3974,1.288,1205,0.9082
13120,1.348,3927,1.266,1093,0.9397
13520,1.345,4106,1.239,1313,1.052
15730,1.56,3929,1.186,1229,1.122
14870,1.869,4031,1.222,965.3,1.154
11230,1.135,3977,1.24,1156,1.135
16090,1.614,4094,1.241,1005,1.06
12520,1.345,4055,1.182,1256,1.29
16010,1.097,4009,1.292,1012,0.9369
13530,1.276,3996,1.282,1165,1.2
12870,1.301,3951,1.334,1297,1.005
14400,1.388,3884,1.24,1153,1.101
13010,1.567,3853,1.283,1029,1.247
11990,1.299,3782,1.209,904,1.14
12980,1.062,3935,1.278,1171,1.227
14880,1.076,4124,1.342,1130,1.278
10380,1.246,4195,1.271,944.1,1.018
13610,1.11,4053,1.218,992.8,0.9138
13320,1.606,3763,1.338,1072,1.017
13250,1.223,3955,1.153,1139,1.059
15210,1.085,4250,1.22,1070,0.8716
15110,1.509,4091,1.265,970.2,1.176
15080,0.8577,4087,1.324,964,1.11
14770,1.152,3969,1.234,1162,1.117
13390,1.146,3726,1.3,1230,1.327
13040,1.484,3969,1.386,1254,1.218
14160,1.337,3883,1.295,907.8,0.8958
12410,0.9674,4209,1.29,988.6,1.182
10660,1.1,3694,1.388,1037,1.221
15800,1.751,3799,1.256,1079,1.136
15830,1.944,3899,1.251,972.2,1.01
9860,1.143,3952,1.2,941.2,0.9836
13030,1.181,3996,1.204,1008,1.132
12410,1.099,4388,1.236,1033,0.8816
17400,1.131,4069,1.226,1164,1.172
15250,1.242,3889,1.307,1046,1.006
16820,1.191,3735,1.293,1090,1.015
13080,1,4223,1.154,1170,1.036
12720,1.006,4070,1.259,1093,0.9994
11800,1.654,3828,1.275,1079,1.112
14630,1.478,3849,1.326,1289,1.002
13620,1.16,4078,1.342,1349,0.9843
13050,1.207,3944,1.242,1064,1.027
13290,1.069,4072,1.19,1052,0.9989
13650,1.162,3810,1.258,1156,0.9135
14900,1.233,4006,1.223,922.5,0.7798
12630,1.731,4304,1.236,1052,1.029
13140,1.444,3840,1.251,997.8,1.13
15310,1.544,3922,1.232,1003,1.039
13360,1.368,4062,1.246,996.5,0.9426
15570,1.851,4173,1.276,930.9,0.8672
14630,1.772,3837,1.272,1262,1.451
13460,1.404,3907,1.407,1344,1.14
12640,1.326,3942,1.327,1003,0.8648
12010,1.198,4051,1.297,1135,1.011
10300,1.146,3894,1.238,1039,1.019
13780,1.271,3967,1.249,1150,0.909
14210,1.435,3967,1.28,1084,1.267
15680,1.41,3855,1.272,1321,1.635
15440,1.422,3843,1.285,934.2,0.9569
15060,1.15,3896,1.314,980.3,0.8758
14270,1.166,3869,1.175,1227,1.169
14560,1.736,4082,1.242,1042,1.059
16090,1.485,4145,1.351,1253,1.477
14010,1.043,4006,1.32,876.6,0.8835
13470,1.203,4133,1.214,1176,1.241
14000,1.275,3894,1.197,1249,1.417
13270,1.507,4361,1.231,1065,1.008
11920,1.151,4262,1.23,994.3,1.169
11610,1.087,4136,1.277,1081,1.196
14990,1.187,4178,1.27,1397,1.23
12510,1.21,4045,1.245,1063,1.045
15190,0.9898,4094,1.288,1265,1.067
13620,1.298,3786,1.266,1166,1.221
14720,1.195,3877,1.257,1027,0.9469
15060,1.164,4044,1.342,1088,0.9656
14360,1.586,4049,1.178,1178,1.081
15110,1.38,4050,1.184,1052,1.081
12180,1.31,4053,1.199,875.8,0.9367
12840,1.332,3857,1.246,896.1,1.096
16760,1.242,4082,1.216,1112,1.068
13320,1.271,3967,1.317,953.3,1.171
15960,1.39,4122,1.193,1389,1.556
12490,1.223,3806,1.244,839.8,1.166
14310,1.227,4055,1.175,850.4,1.115
14470,1.491,3984,1.367,1037,0.9369
16030,1.334,4099,1.354,1067,1.045
12400,1.314,3989,1.3,1108,0.9565
13000,1.224,3967,1.188,1070,1.023
12080,1.281,4082,1.207,1164,1.054
11580,1.395,4263,1.253,813,1.047
13040,1.29,4035,1.302,937.1,1.032
12870,0.969,4212,1.293,976.6,1.125
13160,1.212,4268,1.259,1166,0.9515
14330,1.732,3920,1.226,1097,1.002
16160,1.553,3773,1.354,1316,1.041
15290,1.664,3997,1.243,1449,1.394
15250,1.34,4187,1.219,1118,1.071
15970,1.182,3821,1.263,1338,1.202
14490,1.07,4283,1.21,1068,0.8286
12510,1.419,4142,1.33,1351,1.238
13920,1.129,4082,1.281,767.3,0.8508
15380,1.047,4292,1.216,1036,0.9954
