ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h
289300,1.558,62200,1.181,9450,1.971
223500,1.608,55370,1.204,9135,1.899
244300,1.911,54550,1.234,9023,1.933
250600,1.555,49620,1.185,8644,1.944
167200,1.953,54210,1.221,9598,1.828
183000,1.875,60980,1.15,9286,1.705
197700,1.887,59640,1.122,9373,1.834
230400,1.797,68370,1.048,9551,1.945
351500,1.704,58860,1.234,9418,1.859
241400,1.974,54190,1.135,9469,1.994
183000,1.862,56060,1.226,9735,1.967
207600,1.948,52060,1.417,9104,1.909
207500,1.907,59040,1.396,9076,1.975
210100,1.987,54260,1.402,9332,1.943
219400,1.555,61370,1.169,10140,1.941
221600,1.848,62750,1.328,8355,1.666
210700,1.964,60770,1.056,9131,1.703
185900,1.877,60950,1.09,9533,1.848
213300,1.997,64700,1.238,9543,1.882
245600,1.551,68040,1.069,9418,1.966
228300,1.805,57230,1.105,9268,1.967
254500,1.549,57120,1.248,8901,1.931
208700,1.925,54300,1.121,9049,1.947
214200,1.93,57090,1.059,10010,1.807
204800,1.981,58690,1.197,8678,1.81
203300,1.948,56760,1.268,8909,1.928
239500,1.634,55640,1.223,9263,1.857
198100,1.92,51570,1.394,9529,1.945
363300,1.312,52080,1.223,9710,1.97
225300,1.673,55540,1.208,8547,1.872
214200,1.627,50340,1.285,9222,1.838
310600,1.491,67630,1.131,9437,1.842
222800,1.694,61280,1.315,8872,1.866
187000,1.852,59520,1.13,8610,1.68
278200,1.487,56210,1.12,10070,1.96
223500,1.967,55800,1.164,9643,1.811
234800,1.694,54590,1.312,8909,1.952
176000,1.978,60090,1.123,9887,1.877
196000,1.948,59600,1.184,8601,1.988
205200,1.971,56490,1.258,9307,1.965
331300,1.731,55560,1.46,8516,1.668
236300,1.708,52950,1.484,10060,1.928
254700,1.732,54990,1.316,9225,1.736
215500,1.785,60930,1.124,9479,1.671
186800,1.907,49390,1.132,9570,1.991
262900,1.701,57710,1.34,9247,1.91
199000,1.96,56560,1.256,9278,1.983
193600,1.938,54850,1.225,9440,1.999
199800,1.767,61690,1.174,9152,1.899
268100,1.477,55160,1.216,10150,1.92
218000,1.819,59540,1.312,9483,1.875
281800,1.645,57210,1.331,9143,1.782
214500,1.709,54930,1.212,9667,1.929
267900,1.915,60390,1.118,8744,1.949
238600,1.972,58710,1.221,8864,1.853
225300,1.989,57110,1.335,9247,1.822
184400,1.905,57250,1.204,8865,1.7
314600,1.909,60180,1.203,8937,1.856
825600,1.192,57900,1.207,9178,1.971
199100,1.883,56250,1.204,8879,1.953
225200,1.971,54880,1.257,9709,1.973
215700,1.919,60380,1.181,9060,1.939
197300,1.974,59020,1.1,9056,1.931
207200,1.892,62390,1.034,9986,1.965
222300,1.979,53230,1.225,9713,1.973
191700,1.998,59690,1.11,8886,1.758
233300,1.815,59230,1.151,8066,1.813
262900,1.423,57280,1.281,8778,1.838
202200,1.757,56290,1.443,8453,1.683
202500,1.991,63610,1.448,9099,1.881
214700,1.96,56430,1.386,9262,1.893
269500,1.987,59670,1.373,8887,1.889
200500,1.916,58760,1.222,10420,1.939
222200,1.916,63100,1.286,8678,1.772
232200,1.542,54840,1.094,10400,1.995
195600,1.619,55130,1.14,9707,1.971
246600,1.812,58340,1.103,9309,1.925
202100,1.902,54520,1.215,9040,1.975
265100,1.826,54430,1.131,9421,1.981
321800,1.561,60370,1.173,9265,1.959
247000,1.675,56200,1.29,9913,1.936
283900,1.702,53910,1.274,9243,1.968
250600,1.714,55470,1.265,9504,1.79
232400,1.804,65080,1.27,9852,1.974
251700,1.623,58970,1.247,9394,1.754
237500,1.767,65070,1.112,9736,1.818
227800,1.798,58150,1.167,9697,1.854
241900,1.869,57150,1.228,9637,1.878
238400,1.929,56810,1.122,8884,1.964
200500,1.837,58570,1.095,8635,1.898
255500,1.891,61780,1.1,9173,1.909
202500,1.992,57730,1.28,9668,1.963
209700,1.965,60050,1.319,8838,1.924
243900,1.951,56790,1.203,8709,1.788
218200,1.722,54340,1.157,9030,1.893
221500,1.905,56560,1.227,9576,1.987
206200,1.955,60060,1.018,8965,1.997
208200,1.957,53000,1.157,9614,1.899
187400,1.983,57390,1.141,9562,1.549
220400,1.879,58620,1.197,9425,1.906
208900,1.709,52810,1.257,9673,1.796
242900,1.726,58610,1.069,9658,1.823
207500,1.894,57630,1.304,9830,1.963
206600,1.883,56590,1.335,8963,1.964
258900,1.64,58750,1.176,8911,1.842
241200,1.88,54700,1.302,9596,1.989
222800,1.86,62550,1.152,9570,1.998
401500,1.377,57720,1.213,8601,1.906
239600,1.982,62540,1.175,9180,1.793
193100,1.767,57680,1.151,9022,1.936
202600,1.948,49850,1.214,8948,1.98
208600,1.983,57350,1.119,9634,1.903
211000,1.84,55930,1.201,9152,1.966
212100,1.917,53750,1.273,9435,1.968
279800,1.657,52770,1.43,9795,1.978
211300,1.9,61740,1.134,9279,1.93
513700,1.242,64410,1.203,9062,1.932
758500,0.9612,66200,1.162,9096,1.806
731100,1.021,50830,1.277,9818,1.959
443000,1.386,58670,1.169,9337,1.936
292800,1.692,57800,1.16,8898,1.814
290100,1.557,56340,1.273,9614,1.903
336300,1.435,57820,1.107,8294,1.71
254900,1.625,61610,1.312,9072,1.691
358100,1.419,63180,1.337,8980,1.785
266500,1.623,55440,1.035,9140,1.88
215300,1.86,59080,1.003,9790,1.809
256600,1.698,61920,1.136,9503,1.601
222100,1.944,64230,0.9716,9597,1.906
237600,1.898,56460,1.208,9176,1.874
235200,1.887,55980,1.185,9497,1.723
236000,1.638,57290,1.048,8769,1.923
455000,1.388,55530,0.9995,9373,1.994
281200,1.951,55470,1.403,9120,1.972
312000,1.64,57630,1.176,9317,1.987
244700,1.513,57180,1.244,9036,1.894
257100,1.518,54220,1.374,8960,1.807
257900,1.956,55270,1.378,8074,1.84
201600,1.987,62760,1.286,9351,1.933
221200,1.893,55140,1.148,9272,1.973
283500,1.516,61020,1.183,9240,1.999
258900,1.887,55580,1.258,9112,1.964
229100,1.924,52280,1.15,9201,1.992
210200,1.917,62180,1.114,9039,1.998
197300,1.919,58020,1.331,8479,1.944
203500,1.958,57230,1.364,8418,1.957
262900,1.608,54710,1.241,10460,1.889
204600,1.758,60010,1.173,8751,1.811
215600,1.801,55210,1.278,8864,1.909
